sys1_polBas_0003.rec ( 4191 Echant/voies ) Période acquisition :100ms
Date :07/07/2023 17:33:03
Temps	y[V]	u[V]	phi[V]	
8500,000000	1,1288e-004	4,9938e+001	9,6380e-002	
8600,000000	8,7243e-005	4,9953e+001	9,6493e-002	
8700,000000	5,8162e-005	4,9945e+001	9,6615e-002	
8800,000000	6,0458e-005	4,9949e+001	9,6699e-002	
8900,000000	1,0102e-004	4,9945e+001	9,6821e-002	
9000,000000	1,0408e-004	4,9938e+001	9,6887e-002	
9100,000000	7,5955e-005	4,9949e+001	9,7009e-002	
9200,000000	6,0458e-005	4,9945e+001	9,7131e-002	
9300,000000	9,1260e-005	4,9945e+001	9,7187e-002	
9400,000000	1,1537e-004	4,9945e+001	9,7272e-002	
9500,000000	9,9296e-005	4,9941e+001	9,7384e-002	
9600,000000	6,9832e-005	4,9941e+001	9,7506e-002	
9700,000000	7,0980e-005	1,8088e+001	9,7638e-002	
9800,000000	5,8162e-005	6,5817e-001	9,6052e-002	
9900,000000	6,5815e-005	-2,2695e-002	9,1136e-002	
10000,000000	8,6669e-005	-7,5652e-003	8,5760e-002	
10100,000000	8,5521e-005	-7,5652e-003	8,0722e-002	
10200,000000	1,2053e-004	-2,2695e-002	7,6078e-002	
10300,000000	1,1039e-004	-1,5130e-002	7,1790e-002	
10400,000000	1,3354e-004	-1,1348e-002	6,7784e-002	
10500,000000	1,2646e-004	-1,8913e-002	6,4069e-002	
10600,000000	1,3373e-004	-1,8913e-002	6,0654e-002	
10700,000000	1,1097e-004	-1,8913e-002	5,7417e-002	
10800,000000	1,0178e-004	-2,2695e-002	5,4453e-002	
10900,000000	7,8442e-005	-1,8913e-002	5,1657e-002	
11000,000000	7,9207e-005	-1,8913e-002	4,9077e-002	
11100,000000	7,6720e-005	-2,6478e-002	4,6628e-002	
11200,000000	7,8442e-005	-2,2695e-002	4,4348e-002	
11300,000000	8,4564e-005	-2,2695e-002	4,2209e-002	
11400,000000	9,1643e-005	-1,8913e-002	4,0220e-002	
11500,000000	9,2982e-005	-1,1348e-002	3,8316e-002	
11600,000000	1,0427e-004	-1,5130e-002	3,6608e-002	
11700,000000	1,0523e-004	-2,6478e-002	3,4948e-002	
11800,000000	1,1766e-004	-1,5130e-002	3,3381e-002	
11900,000000	1,0580e-004	-1,5130e-002	3,1964e-002	
12000,000000	1,1250e-004	-1,5130e-002	3,0604e-002	
12100,000000	1,0829e-004	-3,0261e-002	2,9290e-002	
12200,000000	1,1575e-004	-2,2695e-002	2,8118e-002	
12300,000000	1,0351e-004	-2,2695e-002	2,6973e-002	
12400,000000	1,1958e-004	-2,6478e-002	2,5875e-002	
12500,000000	1,0351e-004	-1,1348e-002	2,4881e-002	
12600,000000	1,2168e-004	-1,8913e-002	2,3924e-002	
12700,000000	1,0618e-004	-2,2695e-002	2,3033e-002	
12800,000000	1,1996e-004	-1,8913e-002	2,2141e-002	
12900,000000	1,0159e-004	-1,8913e-002	2,1353e-002	
13000,000000	1,1556e-004	-1,5130e-002	2,0556e-002	
13100,000000	9,5278e-005	-1,5130e-002	1,9852e-002	
13200,000000	1,0446e-004	-2,6478e-002	1,9148e-002	
13300,000000	8,6860e-005	-2,2695e-002	1,8529e-002	
13400,000000	1,0178e-004	-1,1348e-002	1,7873e-002	
13500,000000	8,8965e-005	-2,2695e-002	1,7300e-002	
13600,000000	9,5661e-005	-2,6478e-002	1,6700e-002	
13700,000000	8,3416e-005	-2,2695e-002	1,6212e-002	
13800,000000	9,4322e-005	-2,6478e-002	1,5687e-002	
13900,000000	9,2026e-005	-1,8913e-002	1,5189e-002	
14000,000000	9,2600e-005	-1,1348e-002	1,4730e-002	
14100,000000	9,2026e-005	-1,5130e-002	1,4298e-002	
14200,000000	9,8339e-005	-1,1348e-002	1,3895e-002	
14300,000000	9,2982e-005	-1,5130e-002	1,3472e-002	
14400,000000	9,7000e-005	-2,2695e-002	1,3088e-002	
14500,000000	9,1834e-005	-1,8913e-002	1,2694e-002	
14600,000000	1,0389e-004	-1,1348e-002	1,2384e-002	
14700,000000	9,4704e-005	-2,2695e-002	1,2018e-002	
14800,000000	1,0217e-004	-1,1348e-002	1,1690e-002	
14900,000000	9,7191e-005	-2,2695e-002	1,1352e-002	
15000,000000	1,0044e-004	-1,8913e-002	1,1080e-002	
15100,000000	1,0044e-004	-2,2695e-002	1,0780e-002	
15200,000000	8,8391e-005	-2,6478e-002	1,0527e-002	
15300,000000	1,0159e-004	-1,5130e-002	1,0254e-002	
15400,000000	9,1834e-005	-1,5130e-002	1,0029e-002	
15500,000000	1,0408e-004	-1,8913e-002	9,7478e-003	
15600,000000	9,2982e-005	-1,1348e-002	9,5133e-003	
15700,000000	9,9487e-005	-1,1348e-002	9,2881e-003	
15800,000000	9,8339e-005	-2,6478e-002	9,0442e-003	
15900,000000	9,9679e-005	-1,8913e-002	8,8753e-003	
16000,000000	8,9347e-005	-2,6478e-002	8,6689e-003	
16100,000000	1,0465e-004	-2,2695e-002	8,4813e-003	
16200,000000	1,0064e-004	-1,8913e-002	8,2749e-003	
16300,000000	9,6043e-005	-2,2695e-002	8,1060e-003	
16400,000000	1,1020e-004	-2,2695e-002	7,9277e-003	
16500,000000	8,9539e-005	-1,8913e-002	7,7588e-003	
16600,000000	9,8339e-005	-2,6478e-002	7,5900e-003	
16700,000000	9,1452e-005	-2,2695e-002	7,4399e-003	
16800,000000	9,6043e-005	-1,8913e-002	7,2991e-003	
16900,000000	9,0304e-005	-1,8913e-002	7,1303e-003	
17000,000000	7,8442e-005	-2,2695e-002	7,0271e-003	
17100,000000	8,7625e-005	-3,0261e-002	6,8582e-003	
17200,000000	7,2128e-005	-3,0261e-002	6,7362e-003	
17300,000000	7,4998e-005	-1,8913e-002	6,6143e-003	
17400,000000	7,9590e-005	-1,8913e-002	6,4735e-003	
17500,000000	8,3225e-005	-2,6478e-002	6,3516e-003	
17600,000000	7,5572e-005	-2,2695e-002	6,2484e-003	
17700,000000	7,2128e-005	-3,0261e-002	6,1358e-003	
17800,000000	8,8773e-005	-1,8913e-002	6,0232e-003	
17900,000000	7,2128e-005	-2,6478e-002	5,9012e-003	
18000,000000	8,0546e-005	-2,2695e-002	5,8168e-003	
18100,000000	6,8876e-005	-2,6478e-002	5,6854e-003	
18200,000000	7,0980e-005	-1,8913e-002	5,6010e-003	
18300,000000	7,9016e-005	-2,2695e-002	5,4884e-003	
18400,000000	6,7728e-005	-2,2695e-002	5,4134e-003	
18500,000000	7,0215e-005	-1,8913e-002	5,3008e-003	
18600,000000	6,2562e-005	-2,2695e-002	5,1976e-003	
18700,000000	7,1937e-005	-1,8913e-002	5,1319e-003	
18800,000000	7,6337e-005	-1,5130e-002	5,0475e-003	
18900,000000	6,2754e-005	-1,1348e-002	5,0006e-003	
19000,000000	7,6911e-005	-3,4043e-002	4,9067e-003	
19100,000000	6,6771e-005	-2,2695e-002	4,7942e-003	
19200,000000	7,2894e-005	-1,1348e-002	4,7473e-003	
19300,000000	7,2511e-005	-2,2695e-002	4,6722e-003	
19400,000000	6,6389e-005	-1,8913e-002	4,6065e-003	
19500,000000	7,9207e-005	-3,0261e-002	4,5221e-003	
19600,000000	7,1172e-005	-1,5130e-002	4,4564e-003	
19700,000000	6,0075e-005	4,9945e+001	4,2875e-003	
19800,000000	1,0217e-004	4,9945e+001	6,9708e-003	
19900,000000	1,3373e-004	4,9938e+001	1,2844e-002	
20000,000000	8,5138e-005	4,9945e+001	1,8604e-002	
20100,000000	7,6911e-005	4,9945e+001	2,3802e-002	
20200,000000	1,2761e-004	4,9949e+001	2,8465e-002	
20300,000000	1,1651e-004	4,9949e+001	3,2780e-002	
20400,000000	7,3276e-005	4,9949e+001	3,6730e-002	
20500,000000	1,0083e-004	4,9956e+001	4,0408e-002	
20600,000000	1,1594e-004	4,9941e+001	4,3739e-002	
20700,000000	6,0840e-005	4,9941e+001	4,6863e-002	
20800,000000	8,6095e-005	4,9956e+001	4,9762e-002	
20900,000000	1,2092e-004	4,9953e+001	5,2426e-002	
21000,000000	6,7537e-005	4,9938e+001	5,4987e-002	
21100,000000	8,9347e-005	4,9941e+001	5,7305e-002	
21200,000000	1,1460e-004	4,9945e+001	5,9500e-002	
21300,000000	6,1988e-005	4,9949e+001	6,1574e-002	
21400,000000	8,7051e-005	4,9945e+001	6,3478e-002	
21500,000000	1,1269e-004	4,9945e+001	6,5270e-002	
21600,000000	5,6631e-005	4,9945e+001	6,6978e-002	
21700,000000	1,0561e-004	4,9945e+001	6,8572e-002	
21800,000000	9,5852e-005	4,9949e+001	7,0017e-002	
21900,000000	6,3710e-005	4,9945e+001	7,1434e-002	
22000,000000	1,1958e-004	4,9949e+001	7,2747e-002	
22100,000000	7,0406e-005	4,9949e+001	7,3976e-002	
22200,000000	8,8199e-005	4,9949e+001	7,5149e-002	
22300,000000	1,0982e-004	4,9941e+001	7,6228e-002	
22400,000000	5,9118e-005	4,9941e+001	7,7316e-002	
22500,000000	1,0561e-004	4,9953e+001	7,8273e-002	
22600,000000	9,6809e-005	4,9945e+001	7,9221e-002	
22700,000000	7,7485e-005	4,9941e+001	8,0103e-002	
22800,000000	1,3125e-004	4,9941e+001	8,0872e-002	
22900,000000	7,5763e-005	4,9945e+001	8,1698e-002	
23000,000000	1,0025e-004	4,9945e+001	8,2439e-002	
23100,000000	1,1785e-004	4,9949e+001	8,3143e-002	
23200,000000	6,6771e-005	4,9945e+001	8,3827e-002	
23300,000000	1,1805e-004	4,9941e+001	8,4475e-002	
23400,000000	1,1919e-004	4,9938e+001	8,5085e-002	
23500,000000	8,6477e-005	4,9938e+001	8,5713e-002	
23600,000000	1,3660e-004	4,9941e+001	8,6248e-002	
23700,000000	1,1097e-004	4,9949e+001	8,6783e-002	
23800,000000	8,9921e-005	4,9941e+001	8,7289e-002	
23900,000000	1,4445e-004	4,9941e+001	8,7758e-002	
24000,000000	1,0465e-004	4,9945e+001	8,8237e-002	
24100,000000	8,9921e-005	4,9949e+001	8,8659e-002	
24200,000000	1,3909e-004	4,9941e+001	8,9053e-002	
24300,000000	9,2026e-005	4,9934e+001	8,9457e-002	
24400,000000	1,0140e-004	4,9945e+001	8,9860e-002	
24500,000000	1,4177e-004	4,9949e+001	9,0207e-002	
24600,000000	9,7574e-005	4,9941e+001	9,0601e-002	
24700,000000	1,1862e-004	4,9945e+001	9,0920e-002	
24800,000000	1,5612e-004	4,9945e+001	9,1230e-002	
24900,000000	9,9105e-005	4,9945e+001	9,1577e-002	
25000,000000	1,1594e-004	4,9945e+001	9,1868e-002	
25100,000000	1,5803e-004	4,9945e+001	9,2140e-002	
25200,000000	9,7574e-005	4,9945e+001	9,2440e-002	
25300,000000	1,1135e-004	4,9953e+001	9,2731e-002	
25400,000000	1,4655e-004	4,9949e+001	9,2928e-002	
25500,000000	1,0676e-004	4,9941e+001	9,3209e-002	
25600,000000	1,1709e-004	4,9938e+001	9,3463e-002	
25700,000000	1,6014e-004	4,9938e+001	9,3641e-002	
25800,000000	1,1747e-004	4,9945e+001	9,3913e-002	
25900,000000	9,7957e-005	4,9941e+001	9,4110e-002	
26000,000000	1,3737e-004	4,9945e+001	9,4316e-002	
26100,000000	1,3565e-004	4,9945e+001	9,4504e-002	
26200,000000	9,2982e-005	4,9941e+001	9,4710e-002	
26300,000000	1,2972e-004	4,9945e+001	9,4898e-002	
26400,000000	1,5937e-004	4,9941e+001	9,5067e-002	
26500,000000	1,2455e-004	4,9941e+001	9,5255e-002	
26600,000000	1,2972e-004	4,9949e+001	9,5442e-002	
26700,000000	1,6645e-004	4,9953e+001	9,5574e-002	
26800,000000	1,4560e-004	4,9945e+001	9,5724e-002	
26900,000000	1,1365e-004	4,9938e+001	9,5893e-002	
27000,000000	1,5803e-004	4,9941e+001	9,6061e-002	
27100,000000	1,7774e-004	4,9949e+001	9,6183e-002	
27200,000000	1,3393e-004	4,9945e+001	9,6324e-002	
27300,000000	1,4062e-004	4,9941e+001	9,6484e-002	
27400,000000	1,6454e-004	4,9941e+001	9,6596e-002	
27500,000000	1,5248e-004	4,9941e+001	9,6737e-002	
27600,000000	1,3871e-004	4,9953e+001	9,6878e-002	
27700,000000	1,7869e-004	4,9949e+001	9,6981e-002	
27800,000000	1,8061e-004	4,9941e+001	9,7065e-002	
27900,000000	1,4120e-004	4,9949e+001	9,7215e-002	
28000,000000	1,2206e-004	4,9941e+001	9,7328e-002	
28100,000000	1,7468e-004	4,9945e+001	9,7394e-002	
28200,000000	1,8309e-004	4,9938e+001	9,7516e-002	
28300,000000	1,5095e-004	4,9938e+001	9,7638e-002	
28400,000000	1,3909e-004	4,9945e+001	9,7741e-002	
28500,000000	1,8042e-004	4,9938e+001	9,7835e-002	
28600,000000	1,8826e-004	4,9945e+001	9,7910e-002	
28700,000000	1,5497e-004	4,9941e+001	9,8013e-002	
28800,000000	1,3909e-004	4,9930e+001	9,8135e-002	
28900,000000	1,7697e-004	4,9938e+001	9,8201e-002	
29000,000000	2,0644e-004	4,9941e+001	9,8276e-002	
29100,000000	1,7506e-004	4,9945e+001	9,8351e-002	
29200,000000	1,4253e-004	4,9941e+001	9,8435e-002	
29300,000000	1,4502e-004	4,9938e+001	9,8501e-002	
29400,000000	1,9687e-004	4,9945e+001	9,8595e-002	
29500,000000	2,0816e-004	4,9945e+001	9,8651e-002	
29600,000000	1,8443e-004	4,9938e+001	9,8745e-002	
29700,000000	1,4330e-004	4,9949e+001	9,8848e-002	
29800,000000	1,4770e-004	4,9949e+001	9,8876e-002	
29900,000000	1,8271e-004	4,9945e+001	9,8960e-002	
30000,000000	2,1925e-004	4,9949e+001	9,9017e-002	
30100,000000	2,0376e-004	4,9941e+001	9,9082e-002	
30200,000000	1,6817e-004	4,9953e+001	9,9148e-002	
30300,000000	1,5134e-004	4,9949e+001	9,9233e-002	
30400,000000	1,6281e-004	4,9945e+001	9,9261e-002	
30500,000000	2,1313e-004	4,9945e+001	9,9317e-002	
30600,000000	2,1390e-004	4,9949e+001	9,9383e-002	
30700,000000	2,0529e-004	4,9945e+001	9,9448e-002	
30800,000000	1,7276e-004	4,9949e+001	9,9542e-002	
30900,000000	1,5803e-004	4,9938e+001	9,9561e-002	
31000,000000	1,7085e-004	4,9938e+001	9,9627e-002	
31100,000000	2,0184e-004	4,9941e+001	9,9674e-002	
31200,000000	2,2079e-004	4,9945e+001	9,9730e-002	
31300,000000	2,1428e-004	4,9953e+001	9,9786e-002	
31400,000000	2,0242e-004	4,9945e+001	9,9795e-002	
31500,000000	1,8386e-004	4,9941e+001	9,9861e-002	
31600,000000	1,7927e-004	4,9945e+001	9,9917e-002	
31700,000000	1,7659e-004	4,9945e+001	1,0000e-001	
31800,000000	1,9170e-004	4,9945e+001	1,0004e-001	
31900,000000	2,1830e-004	4,9945e+001	1,0004e-001	
32000,000000	2,2232e-004	4,9938e+001	1,0009e-001	
32100,000000	2,2901e-004	4,9941e+001	1,0014e-001	
32200,000000	1,9936e-004	4,9930e+001	1,0022e-001	
32300,000000	1,7697e-004	4,9945e+001	1,0026e-001	
32400,000000	1,7755e-004	4,9941e+001	1,0032e-001	
32500,000000	2,1141e-004	4,9945e+001	1,0031e-001	
32600,000000	2,4355e-004	4,9964e+001	1,0034e-001	
32700,000000	2,3533e-004	4,9945e+001	1,0041e-001	
32800,000000	2,0299e-004	4,9949e+001	1,0045e-001	
32900,000000	1,8616e-004	4,9956e+001	1,0048e-001	
33000,000000	1,8099e-004	4,9953e+001	1,0050e-001	
33100,000000	2,1428e-004	4,9941e+001	1,0056e-001	
33200,000000	2,4221e-004	4,9941e+001	1,0058e-001	
33300,000000	2,3686e-004	4,9945e+001	1,0061e-001	
33400,000000	2,2614e-004	4,9941e+001	1,0066e-001	
33500,000000	2,0854e-004	4,9941e+001	1,0069e-001	
33600,000000	1,9037e-004	4,9941e+001	1,0076e-001	
33700,000000	1,9859e-004	4,9949e+001	1,0077e-001	
33800,000000	2,2959e-004	4,9945e+001	1,0078e-001	
33900,000000	2,5254e-004	4,9945e+001	1,0081e-001	
34000,000000	2,4547e-004	4,9941e+001	1,0085e-001	
34100,000000	2,0682e-004	4,9941e+001	1,0089e-001	
34200,000000	1,9094e-004	4,9945e+001	1,0095e-001	
34300,000000	2,2863e-004	4,9941e+001	1,0093e-001	
34400,000000	2,6230e-004	4,9956e+001	1,0094e-001	
34500,000000	2,4317e-004	4,9941e+001	1,0102e-001	
34600,000000	1,9228e-004	4,9938e+001	1,0104e-001	
34700,000000	2,0337e-004	4,9938e+001	1,0109e-001	
34800,000000	2,4834e-004	4,9945e+001	1,0105e-001	
34900,000000	2,6268e-004	4,9945e+001	1,0112e-001	
35000,000000	2,4126e-004	4,9938e+001	1,0112e-001	
35100,000000	2,1351e-004	4,9949e+001	1,0119e-001	
35200,000000	2,1218e-004	4,9941e+001	1,0125e-001	
35300,000000	2,2939e-004	4,9945e+001	1,0122e-001	
35400,000000	2,6268e-004	4,9953e+001	1,0125e-001	
35500,000000	2,6613e-004	4,9941e+001	1,0124e-001	
35600,000000	2,2863e-004	4,9938e+001	1,0132e-001	
35700,000000	2,0184e-004	4,9945e+001	1,0133e-001	
35800,000000	2,2863e-004	4,9949e+001	1,0137e-001	
35900,000000	2,7665e-004	4,9949e+001	1,0136e-001	
36000,000000	2,5312e-004	4,9949e+001	1,0138e-001	
36100,000000	2,1160e-004	4,9949e+001	1,0141e-001	
36200,000000	2,3131e-004	4,9938e+001	1,0145e-001	
36300,000000	2,6881e-004	4,9953e+001	1,0147e-001	
36400,000000	2,6230e-004	4,9941e+001	1,0147e-001	
36500,000000	2,2939e-004	4,9934e+001	1,0151e-001	
36600,000000	2,2576e-004	4,9934e+001	1,0157e-001	
36700,000000	2,5541e-004	4,9945e+001	1,0155e-001	
36800,000000	2,7225e-004	4,9941e+001	1,0154e-001	
36900,000000	2,5388e-004	4,9941e+001	1,0159e-001	
37000,000000	2,2480e-004	4,9945e+001	1,0165e-001	
37100,000000	2,4202e-004	4,9945e+001	1,0163e-001	
37200,000000	2,8966e-004	4,9945e+001	1,0164e-001	
37300,000000	2,6728e-004	4,9945e+001	1,0167e-001	
37400,000000	2,2289e-004	4,9941e+001	1,0171e-001	
37500,000000	2,4451e-004	4,9945e+001	1,0173e-001	
37600,000000	2,8679e-004	4,9945e+001	1,0174e-001	
37700,000000	2,6498e-004	4,9938e+001	1,0175e-001	
37800,000000	2,2461e-004	4,9941e+001	1,0177e-001	
37900,000000	2,5235e-004	4,9934e+001	1,0183e-001	
38000,000000	2,8182e-004	4,9945e+001	1,0181e-001	
38100,000000	2,7550e-004	4,9949e+001	1,0182e-001	
38200,000000	2,3781e-004	4,9945e+001	1,0184e-001	
38300,000000	2,6020e-004	4,9938e+001	1,0186e-001	
38400,000000	2,8947e-004	4,9953e+001	1,0188e-001	
38500,000000	2,7550e-004	4,9945e+001	1,0190e-001	
38600,000000	2,3858e-004	4,9945e+001	1,0191e-001	
38700,000000	2,7608e-004	4,9941e+001	1,0193e-001	
38800,000000	3,0229e-004	4,9945e+001	1,0193e-001	
38900,000000	2,6230e-004	4,9949e+001	1,0199e-001	
39000,000000	2,4642e-004	4,9938e+001	1,0199e-001	
39100,000000	3,0114e-004	4,9938e+001	1,0198e-001	
39200,000000	2,8354e-004	4,9949e+001	1,0202e-001	
39300,000000	2,3858e-004	4,9949e+001	1,0208e-001	
39400,000000	2,9655e-004	4,9941e+001	1,0205e-001	
39500,000000	2,9540e-004	4,9938e+001	1,0206e-001	
39600,000000	2,4661e-004	4,9945e+001	1,0209e-001	
39700,000000	2,8469e-004	4,9934e+001	1,0208e-001	
39800,000000	3,0975e-004	4,9941e+001	1,0211e-001	
39900,000000	2,5503e-004	4,9953e+001	1,0212e-001	
40000,000000	2,7780e-004	4,9945e+001	1,0215e-001	
40100,000000	3,1511e-004	4,9953e+001	1,0214e-001	
40200,000000	2,4910e-004	4,9953e+001	1,0218e-001	
40300,000000	2,9770e-004	4,9949e+001	1,0220e-001	
40400,000000	3,0956e-004	4,9953e+001	1,0217e-001	
40500,000000	2,5637e-004	4,9941e+001	1,0221e-001	
40600,000000	3,1032e-004	4,9941e+001	1,0220e-001	
40700,000000	2,9043e-004	4,9938e+001	1,0223e-001	
40800,000000	2,5599e-004	4,9953e+001	1,0225e-001	
40900,000000	3,1912e-004	4,9945e+001	1,0225e-001	
41000,000000	2,6594e-004	4,9934e+001	1,0230e-001	
41100,000000	2,7569e-004	4,9941e+001	1,0229e-001	
41200,000000	3,2352e-004	4,9949e+001	1,0230e-001	
41300,000000	2,5714e-004	4,9945e+001	1,0236e-001	
41400,000000	3,0573e-004	4,9949e+001	1,0231e-001	
41500,000000	3,1205e-004	4,9945e+001	1,0234e-001	
41600,000000	2,6115e-004	4,9945e+001	1,0238e-001	
41700,000000	3,2276e-004	4,9938e+001	1,0235e-001	
41800,000000	2,8909e-004	4,9945e+001	1,0240e-001	
41900,000000	2,8354e-004	4,9938e+001	1,0238e-001	
42000,000000	3,2812e-004	4,9941e+001	1,0240e-001	
42100,000000	2,6728e-004	4,9945e+001	1,0242e-001	
42200,000000	3,0478e-004	4,9941e+001	1,0240e-001	
42300,000000	3,1645e-004	4,9938e+001	1,0242e-001	
42400,000000	2,6689e-004	4,9945e+001	1,0248e-001	
42500,000000	3,2506e-004	4,9945e+001	1,0245e-001	
42600,000000	3,0650e-004	4,9945e+001	1,0249e-001	
42700,000000	2,7550e-004	4,9949e+001	1,0250e-001	
42800,000000	3,3692e-004	4,9945e+001	1,0245e-001	
42900,000000	2,9559e-004	4,9953e+001	1,0252e-001	
43000,000000	2,8430e-004	4,9941e+001	1,0252e-001	
43100,000000	3,3902e-004	4,9953e+001	1,0251e-001	
43200,000000	2,8373e-004	4,9949e+001	1,0254e-001	
43300,000000	2,9368e-004	4,9941e+001	1,0253e-001	
43400,000000	3,4266e-004	4,9938e+001	1,0255e-001	
43500,000000	2,8622e-004	4,9938e+001	1,0254e-001	
43600,000000	3,0382e-004	4,9956e+001	1,0258e-001	
43700,000000	3,3730e-004	4,9934e+001	1,0257e-001	
43800,000000	2,9177e-004	4,9945e+001	1,0259e-001	
43900,000000	2,9789e-004	4,9949e+001	1,0265e-001	
44000,000000	3,3864e-004	4,9953e+001	1,0260e-001	
44100,000000	3,1798e-004	4,9941e+001	1,0263e-001	
44200,000000	2,9138e-004	4,9938e+001	1,0266e-001	
