sys2_resFlu_0004.REC ( 4681 Echant/voies ) Période acquisition :100ms
Date :9/6/2023 9:33:30 AM
Temps	y[V]	u[V]	y_avant[V]	
8400.000000	-1.1862e-005	-3.4043e-002	-2.0089e-005	
8500.000000	-1.8750e-005	-3.4043e-002	-2.0089e-005	
8600.000000	-2.6594e-005	-2.6478e-002	-1.7410e-005	
8700.000000	-2.7933e-005	-3.4043e-002	-1.4158e-005	
8800.000000	-2.8890e-005	-3.0261e-002	-1.3201e-005	
8900.000000	-2.6976e-005	-2.6478e-002	-1.4349e-005	
9000.000000	-1.6645e-005	-2.2695e-002	-1.8750e-005	
9100.000000	-1.0523e-005	-3.0261e-002	-2.5828e-005	
9200.000000	-8.2268e-006	-3.0261e-002	-2.4489e-005	
9300.000000	-8.0355e-006	-3.0261e-002	-2.2002e-005	
9400.000000	-1.3775e-005	-3.4043e-002	-2.2385e-005	
9500.000000	-2.5446e-005	-3.0261e-002	-1.6454e-005	
9600.000000	-3.5968e-005	-2.6478e-002	-1.5688e-005	
9700.000000	-2.8890e-005	-2.2695e-002	-2.0854e-005	
9800.000000	-2.1811e-005	-2.2695e-002	-2.0471e-005	
9900.000000	-1.5306e-005	-3.0261e-002	-1.3201e-005	
10000.000000	-2.1237e-005	-2.6478e-002	-1.3010e-005	
10100.000000	-2.1045e-005	-3.0261e-002	-9.5661e-006	
10200.000000	-1.5497e-005	-3.4043e-002	-2.2767e-005	
10300.000000	-1.0523e-005	-2.6478e-002	-2.8890e-005	
10400.000000	-1.5880e-005	-3.0261e-002	-2.0471e-005	
10500.000000	-1.7984e-005	-2.2695e-002	-1.6645e-005	
10600.000000	-2.3150e-005	-3.4043e-002	-3.0994e-005	
10700.000000	-1.9132e-005	-3.4043e-002	-2.6976e-005	
10800.000000	-2.3150e-005	-2.6478e-002	-2.0280e-005	
10900.000000	-2.7168e-005	-4.1608e-002	-8.8008e-006	
11000.000000	-2.6211e-005	-3.4043e-002	-1.9706e-005	
11100.000000	-2.2002e-005	-2.2695e-002	-2.1619e-005	
11200.000000	-2.9655e-005	-3.0261e-002	-9.1834e-006	
11300.000000	-2.6976e-005	-2.6478e-002	-1.4540e-005	
11400.000000	-1.6071e-005	-2.6478e-002	-2.2193e-005	
11500.000000	-1.8750e-005	-3.0261e-002	-8.6095e-006	
11600.000000	-1.9706e-005	-2.2695e-002	-1.5880e-005	
11700.000000	-6.1223e-006	-2.6478e-002	-1.9132e-005	
11800.000000	-1.8750e-005	-3.0261e-002	-1.3775e-005	
11900.000000	-1.0905e-005	-1.8913e-002	-2.5446e-005	
12000.000000	-5.9310e-006	-2.2695e-002	-2.5254e-005	
12100.000000	-1.4540e-005	-2.2695e-002	-1.8941e-005	
12200.000000	-5.9310e-006	-2.6478e-002	-2.7933e-005	
12300.000000	-1.5306e-005	-2.6478e-002	-2.0663e-005	
12400.000000	-2.0854e-005	-2.6478e-002	-2.8698e-005	
12500.000000	-1.2245e-005	-3.0261e-002	-2.6402e-005	
12600.000000	-2.1045e-005	-3.4043e-002	-1.9897e-005	
12700.000000	-1.6454e-005	-3.7826e-002	-2.9655e-005	
12800.000000	-2.2767e-005	-3.0261e-002	-2.0471e-005	
12900.000000	-1.7793e-005	-3.0261e-002	-2.7933e-005	
13000.000000	-2.4298e-005	-3.0261e-002	-1.8558e-005	
13100.000000	-2.4680e-005	-3.4043e-002	-2.1811e-005	
13200.000000	-2.3724e-005	-3.0261e-002	-1.7028e-005	
13300.000000	-2.3724e-005	-3.0261e-002	-2.1619e-005	
13400.000000	-2.6402e-005	-3.0261e-002	-1.7984e-005	
13500.000000	-2.3724e-005	-2.6478e-002	-2.5254e-005	
13600.000000	-2.2959e-005	-2.6478e-002	-1.1862e-005	
13700.000000	-1.9515e-005	-3.0261e-002	-2.3724e-005	
13800.000000	-2.7550e-005	-3.4043e-002	-1.7984e-005	
13900.000000	-1.9323e-005	-2.6478e-002	-2.6402e-005	
14000.000000	-3.1759e-005	-2.6478e-002	-1.7410e-005	
14100.000000	-1.9323e-005	-3.0261e-002	-2.0854e-005	
14200.000000	-3.1568e-005	-2.6478e-002	-1.4349e-005	
14300.000000	-2.6785e-005	-3.7826e-002	-1.3201e-005	
14400.000000	-2.1619e-005	-1.8913e-002	-1.6262e-005	
14500.000000	-2.9655e-005	-3.0261e-002	-6.5049e-006	
14600.000000	-1.8367e-005	-3.4043e-002	-1.4158e-005	
14700.000000	-2.2193e-005	-2.6478e-002	-1.3393e-005	
14800.000000	-2.5828e-005	-3.7826e-002	-9.1834e-006	
14900.000000	-1.6454e-005	-3.0261e-002	-1.4349e-005	
15000.000000	-2.5446e-005	-3.0261e-002	-1.5114e-005	
15100.000000	-1.8558e-005	-2.2695e-002	-1.2053e-005	
15200.000000	-1.6836e-005	-3.4043e-002	-2.1237e-005	
15300.000000	-2.2767e-005	-2.6478e-002	-1.5688e-005	
15400.000000	-1.9897e-005	-3.0261e-002	-9.3748e-006	
15500.000000	-1.0714e-005	-3.0261e-002	-1.4732e-005	
15600.000000	-1.6645e-005	-2.6478e-002	-2.0089e-005	
15700.000000	-2.1237e-005	-3.0261e-002	-1.3775e-005	
15800.000000	-1.3010e-005	-2.2695e-002	-1.7410e-005	
15900.000000	-1.1671e-005	-3.7826e-002	-2.3341e-005	
16000.000000	-1.7028e-005	-2.6478e-002	-2.0663e-005	
16100.000000	-1.4540e-005	-1.8913e-002	-1.1862e-005	
16200.000000	-1.2245e-005	-2.2695e-002	-2.0280e-005	
16300.000000	-8.6095e-006	-2.2695e-002	-2.9272e-005	
16400.000000	-1.6071e-005	-3.0261e-002	-2.7742e-005	
16500.000000	-2.1237e-005	-3.0261e-002	-2.2576e-005	
16600.000000	-1.6836e-005	-3.0261e-002	-1.6071e-005	
16700.000000	-1.7219e-005	-3.4043e-002	-2.0280e-005	
16800.000000	-1.1097e-005	-3.4043e-002	-2.9272e-005	
16900.000000	-1.1862e-005	-3.4043e-002	-2.8124e-005	
17000.000000	-1.7219e-005	-3.0261e-002	-2.9846e-005	
17100.000000	-2.2385e-005	-3.0261e-002	-2.2767e-005	
17200.000000	-2.1811e-005	-2.6478e-002	-2.1428e-005	
17300.000000	-2.6402e-005	-2.6478e-002	-1.7602e-005	
17400.000000	-2.2767e-005	-2.2695e-002	-1.8367e-005	
17500.000000	-2.1045e-005	-2.6478e-002	-1.8176e-005	
17600.000000	-2.1619e-005	-3.0261e-002	-2.2193e-005	
17700.000000	-2.0089e-005	-3.0261e-002	-2.1811e-005	
17800.000000	-2.4298e-005	-3.4043e-002	-2.0280e-005	
17900.000000	-2.7168e-005	-3.0261e-002	-2.0280e-005	
18000.000000	-3.1377e-005	-2.2695e-002	-1.7028e-005	
18100.000000	-3.0611e-005	-2.6478e-002	-1.4732e-005	
18200.000000	-2.9655e-005	-3.0261e-002	-1.2436e-005	
18300.000000	-3.4629e-005	-2.6478e-002	-6.8876e-006	
18400.000000	-2.2959e-005	-2.6478e-002	-6.1223e-006	
18500.000000	-2.4107e-005	-2.2695e-002	-6.3136e-006	
18600.000000	-2.8890e-005	-2.2695e-002	-7.6529e-006	
18700.000000	-2.4680e-005	-2.2695e-002	-7.8442e-006	
18800.000000	-2.3341e-005	-2.2695e-002	-6.8876e-006	
18900.000000	-2.1045e-005	-3.0261e-002	-7.2702e-006	
19000.000000	-2.6402e-005	-2.2695e-002	-4.9744e-006	
19100.000000	-2.6211e-005	-2.2695e-002	-1.3775e-005	
19200.000000	-3.1759e-005	-3.4043e-002	-1.0905e-005	
19300.000000	-2.8316e-005	-2.2695e-002	-1.5306e-005	
19400.000000	-1.9323e-005	-3.0261e-002	-1.3966e-005	
19500.000000	-2.2002e-005	-2.6478e-002	-1.5114e-005	
19600.000000	-2.0854e-005	-2.2695e-002	-1.8176e-005	
19700.000000	-2.3341e-005	-3.0261e-002	-1.4923e-005	
19800.000000	-2.4107e-005	-2.6478e-002	-1.5497e-005	
19900.000000	-1.9323e-005	-3.0261e-002	-1.7793e-005	
20000.000000	-3.0420e-005	-3.0261e-002	-1.3393e-005	
20100.000000	-2.8316e-005	-3.4043e-002	-1.3201e-005	
20200.000000	-2.9272e-005	-2.6478e-002	-2.0280e-005	
20300.000000	-2.4680e-005	-2.2695e-002	-2.7168e-005	
20400.000000	-1.6262e-005	-3.0261e-002	-3.0229e-005	
20500.000000	-1.1671e-005	-3.7826e-002	-2.9272e-005	
20600.000000	-1.4349e-005	-1.8913e-002	-2.3724e-005	
20700.000000	-1.9515e-005	-3.4043e-002	-1.9515e-005	
20800.000000	-2.1619e-005	-3.4043e-002	-2.2193e-005	
20900.000000	-1.1862e-005	-3.4043e-002	-1.7984e-005	
21000.000000	-8.8008e-006	-3.4043e-002	-2.8698e-005	
21100.000000	-1.2245e-005	-3.0261e-002	-1.7793e-005	
21200.000000	-1.6454e-005	-3.0261e-002	-1.1288e-005	
21300.000000	-2.1045e-005	-2.2695e-002	-2.0280e-005	
21400.000000	-1.9706e-005	-3.0261e-002	-1.9515e-005	
21500.000000	-1.8941e-005	-2.6478e-002	-1.0331e-005	
21600.000000	-2.3533e-005	-3.0261e-002	-5.1657e-006	
21700.000000	-2.8124e-005	-2.6478e-002	-1.8176e-005	
21800.000000	-1.8941e-005	-2.6478e-002	-1.9132e-005	
21900.000000	-2.6211e-005	-2.6478e-002	-1.6071e-005	
22000.000000	-3.1951e-005	-1.8913e-002	-2.1237e-005	
22100.000000	-2.1045e-005	-2.2695e-002	-2.6211e-005	
22200.000000	-1.9706e-005	-2.6478e-002	-2.1811e-005	
22300.000000	-2.1045e-005	-2.2695e-002	-2.5254e-005	
22400.000000	-1.4732e-005	-2.6478e-002	-3.0611e-005	
22500.000000	-1.2819e-005	-3.0261e-002	-1.4540e-005	
22600.000000	-2.6020e-005	-3.4043e-002	-1.7602e-005	
22700.000000	-1.5306e-005	-3.4043e-002	-2.0471e-005	
22800.000000	-2.5446e-005	-2.6478e-002	-9.1834e-006	
22900.000000	-2.7168e-005	-2.6478e-002	-1.4923e-005	
23000.000000	-1.8558e-005	-3.0261e-002	-1.4540e-005	
23100.000000	-3.0037e-005	-3.0261e-002	-1.2436e-005	
23200.000000	-1.8558e-005	-3.0261e-002	-2.7742e-005	
23300.000000	-2.1428e-005	-3.0261e-002	-1.5688e-005	
23400.000000	-1.4732e-005	-2.6478e-002	-2.5828e-005	
23500.000000	-1.0331e-005	-3.4043e-002	-1.8750e-005	
23600.000000	-1.9515e-005	-2.6478e-002	-1.5688e-005	
23700.000000	-1.3584e-005	-2.6478e-002	-1.4732e-005	
23800.000000	-2.9655e-005	-3.0261e-002	-1.1671e-005	
23900.000000	-2.2002e-005	-3.0261e-002	-2.2767e-005	
24000.000000	-2.6976e-005	-2.6478e-002	-2.0854e-005	
24100.000000	-1.1671e-005	-1.8913e-002	-2.8698e-005	
24200.000000	-2.0280e-005	-2.2695e-002	-1.4540e-005	
24300.000000	-1.1479e-005	-3.4043e-002	-2.1811e-005	
24400.000000	-2.7933e-005	-2.6478e-002	-8.4182e-006	
24500.000000	-2.0089e-005	-3.4043e-002	-1.3201e-005	
24600.000000	-3.2142e-005	-2.6478e-002	-2.1619e-005	
24700.000000	-1.8558e-005	-3.0261e-002	-2.1619e-005	
24800.000000	-2.2576e-005	-3.4043e-002	-3.1377e-005	
24900.000000	-1.4540e-005	-2.6478e-002	-1.8558e-005	
25000.000000	-1.6071e-005	-2.6478e-002	-2.1811e-005	
25100.000000	-2.6020e-005	-3.4043e-002	-9.5661e-006	
25200.000000	-1.7793e-005	-3.0261e-002	-1.9897e-005	
25300.000000	-2.4489e-005	-2.6478e-002	-2.0280e-005	
25400.000000	-2.0471e-005	-1.8913e-002	-2.0854e-005	
25500.000000	-8.2268e-006	-3.0261e-002	-2.1619e-005	
25600.000000	-1.5114e-005	-3.4043e-002	-1.7219e-005	
25700.000000	-1.0523e-005	-2.6478e-002	-1.5688e-005	
25800.000000	-2.6976e-005	-3.0261e-002	-1.5114e-005	
25900.000000	-2.3915e-005	-2.2695e-002	-1.0140e-005	
26000.000000	-2.3341e-005	-2.6478e-002	-2.5828e-005	
26100.000000	-2.4680e-005	-3.0261e-002	-2.2959e-005	
26200.000000	-1.2245e-005	-3.7826e-002	-1.7793e-005	
26300.000000	-6.1223e-006	-1.5130e-002	-2.5063e-005	
26400.000000	-2.2385e-005	-3.0261e-002	-1.1671e-005	
26500.000000	-2.7168e-005	-2.2695e-002	-6.1223e-006	
26600.000000	-1.9515e-005	-3.0261e-002	-1.9515e-005	
26700.000000	-1.9132e-005	-1.8913e-002	-2.6211e-005	
26800.000000	-1.7028e-005	-2.2695e-002	-2.3341e-005	
26900.000000	-1.3393e-005	-2.6478e-002	-1.5497e-005	
27000.000000	-1.7984e-005	-2.6478e-002	-1.3010e-005	
27100.000000	-2.2576e-005	-2.6478e-002	-1.8941e-005	
27200.000000	-3.0420e-005	-2.2695e-002	-2.1237e-005	
27300.000000	-1.9323e-005	-3.0261e-002	-1.6071e-005	
27400.000000	-6.6963e-006	-3.0261e-002	-1.7984e-005	
27500.000000	-1.3584e-005	-3.4043e-002	-1.9323e-005	
27600.000000	-2.2959e-005	-3.0261e-002	-1.4923e-005	
27700.000000	-3.0994e-005	-3.0261e-002	-1.8367e-005	
27800.000000	-2.3533e-005	-3.7826e-002	-1.7602e-005	
27900.000000	-1.4349e-005	-3.7826e-002	-2.1045e-005	
28000.000000	-9.3748e-006	-3.4043e-002	-1.6454e-005	
28100.000000	-1.6262e-005	-3.4043e-002	-2.1428e-005	
28200.000000	-2.6211e-005	-3.0261e-002	-2.0089e-005	
28300.000000	-2.1428e-005	-3.0261e-002	-2.5637e-005	
28400.000000	-2.5446e-005	-1.5130e-002	-2.6594e-005	
28500.000000	-1.9323e-005	-3.0261e-002	-1.2436e-005	
28600.000000	-2.0089e-005	-3.0261e-002	-8.0355e-006	
28700.000000	-2.5637e-005	-2.6478e-002	-1.3201e-005	
28800.000000	-2.4872e-005	-3.0261e-002	-1.3775e-005	
28900.000000	-1.2245e-005	-3.0261e-002	-2.0663e-005	
29000.000000	-1.0331e-005	-3.7826e-002	-2.4680e-005	
29100.000000	-1.1288e-005	-3.0261e-002	-1.9515e-005	
29200.000000	-1.5880e-005	-2.6478e-002	-1.6836e-005	
29300.000000	-1.7410e-005	-3.0261e-002	-1.9323e-005	
29400.000000	-2.1237e-005	-3.4043e-002	-2.6402e-005	
29500.000000	-1.0905e-005	-2.2695e-002	-2.9846e-005	
29600.000000	-1.1671e-005	-2.6478e-002	-2.8316e-005	
29700.000000	-1.7602e-005	-3.0261e-002	-1.8941e-005	
29800.000000	-2.0663e-005	-3.7826e-002	-1.4923e-005	
29900.000000	-2.0089e-005	-3.4043e-002	-2.4680e-005	
30000.000000	-1.4540e-005	-2.2695e-002	-2.5637e-005	
30100.000000	-5.7396e-006	-2.2695e-002	-2.4680e-005	
30200.000000	-6.3136e-006	-2.6478e-002	-2.2193e-005	
30300.000000	-1.3966e-005	-2.6478e-002	-1.3010e-005	
30400.000000	-2.3724e-005	-3.4043e-002	-1.0523e-005	
30500.000000	-2.6594e-005	-3.0261e-002	-1.6454e-005	
30600.000000	-2.2959e-005	-2.6478e-002	-2.0280e-005	
30700.000000	-1.3393e-005	-2.2695e-002	-1.3201e-005	
30800.000000	-2.1237e-005	-2.6478e-002	-1.2627e-005	
30900.000000	-2.7168e-005	-2.6478e-002	-1.1479e-005	
31000.000000	-2.3150e-005	-3.4043e-002	-1.7602e-005	
31100.000000	-1.6645e-005	-3.0261e-002	-2.8316e-005	
31200.000000	-1.1862e-005	-2.6478e-002	-2.4872e-005	
31300.000000	-1.5114e-005	-2.6478e-002	-1.2053e-005	
31400.000000	-2.3533e-005	-3.0261e-002	-9.7574e-006	
31500.000000	-3.3290e-005	-2.6478e-002	-1.2245e-005	
31600.000000	-1.6836e-005	-1.1348e-002	-2.6594e-005	
31700.000000	-8.8008e-006	-2.6478e-002	-2.5446e-005	
31800.000000	-1.4732e-005	-3.4043e-002	-1.1479e-005	
31900.000000	-2.1237e-005	-2.6478e-002	-1.0714e-005	
32000.000000	-2.7742e-005	-3.7826e-002	-1.5497e-005	
32100.000000	-1.6262e-005	-1.5130e-002	-2.4680e-005	
32200.000000	-1.5497e-005	-2.2695e-002	-1.7793e-005	
32300.000000	-1.9323e-005	-3.0261e-002	-1.3966e-005	
32400.000000	-2.7359e-005	9.2673e-001	-2.0471e-005	
32500.000000	-2.1237e-005	9.7212e-001	-1.5880e-005	
32600.000000	-1.4923e-005	1.0402e+000	-9.1834e-006	
32700.000000	-2.6402e-005	1.0894e+000	-8.0355e-006	
32800.000000	-2.9846e-005	1.0213e+000	-1.9323e-005	
32900.000000	-2.2193e-005	8.7378e-001	-2.5828e-005	
33000.000000	-1.1862e-005	1.0175e+000	-2.2576e-005	
33100.000000	-2.0280e-005	9.0025e-001	-1.5688e-005	
33200.000000	-1.8558e-005	1.0175e+000	-2.3150e-005	
33300.000000	-1.0714e-005	8.8512e-001	-2.0471e-005	
33400.000000	-1.5688e-005	9.7969e-001	-1.6454e-005	
33500.000000	-2.6211e-005	9.8725e-001	-9.1834e-006	
33600.000000	-3.1759e-005	9.3808e-001	-2.1237e-005	
33700.000000	-1.2053e-005	9.3808e-001	-2.5828e-005	
33800.000000	-1.1671e-005	9.0782e-001	-2.4107e-005	
33900.000000	-1.9515e-005	9.6077e-001	-1.1671e-005	
34000.000000	-2.1237e-005	9.0782e-001	-2.0089e-005	
34100.000000	-1.5306e-005	9.4943e-001	-1.9323e-005	
34200.000000	-2.4680e-005	9.4186e-001	-1.5114e-005	
34300.000000	-2.2385e-005	1.0062e+000	-2.6211e-005	
34400.000000	-1.3201e-005	1.0440e+000	-2.1237e-005	
34500.000000	-2.3533e-005	9.7590e-001	-7.2702e-006	
34600.000000	-2.7359e-005	9.7212e-001	-1.9323e-005	
34700.000000	-9.3748e-006	1.0440e+000	-3.0037e-005	
34800.000000	-2.3915e-005	9.4564e-001	-1.0331e-005	
34900.000000	-3.4438e-005	9.6077e-001	-8.0355e-006	
35000.000000	-8.2268e-006	9.9860e-001	-2.8507e-005	
35100.000000	-1.7219e-005	9.9482e-001	7.6529e-007	
35200.000000	-2.6594e-005	1.0402e+000	-1.7602e-005	
35300.000000	-1.4732e-005	8.9647e-001	-2.3341e-005	
35400.000000	-1.7219e-005	1.0251e+000	-1.6454e-005	
35500.000000	-2.3533e-005	1.1083e+000	-1.3201e-005	
35600.000000	-1.4540e-005	9.5321e-001	-2.4107e-005	
35700.000000	-1.8176e-005	1.0516e+000	-1.4349e-005	
35800.000000	-2.5254e-005	1.0326e+000	-1.3201e-005	
35900.000000	-8.2268e-006	1.0629e+000	-2.6211e-005	
36000.000000	-2.1045e-005	1.0137e+000	-9.1834e-006	
36100.000000	-2.6211e-005	9.9860e-001	-1.9515e-005	
36200.000000	-4.9744e-006	9.6834e-001	-2.4107e-005	
36300.000000	-2.9272e-005	1.0440e+000	-1.1479e-005	
36400.000000	-2.3533e-005	9.0025e-001	-2.4298e-005	
36500.000000	-2.2002e-005	1.0326e+000	-1.9897e-005	
36600.000000	-1.5497e-005	9.9104e-001	-1.7793e-005	
36700.000000	-2.6976e-005	9.1160e-001	-1.2627e-005	
36800.000000	-2.6785e-005	9.7590e-001	-2.8316e-005	
36900.000000	-1.0140e-005	9.6834e-001	-1.5114e-005	
37000.000000	-2.6211e-005	8.9269e-001	-1.5114e-005	
37100.000000	-1.9897e-005	9.9860e-001	-1.8750e-005	
37200.000000	-2.1619e-005	9.9860e-001	-2.3533e-005	
37300.000000	-1.6645e-005	8.9647e-001	-1.1479e-005	
37400.000000	-2.8507e-005	1.9215e+000	-2.4872e-005	
37500.000000	-1.7410e-005	2.0237e+000	-2.2767e-005	
37600.000000	-1.8558e-005	2.0048e+000	-2.1619e-005	
37700.000000	-2.7550e-005	1.9821e+000	-1.1288e-005	
37800.000000	-2.2959e-005	1.9556e+000	-2.5637e-005	
37900.000000	-1.5497e-005	1.9594e+000	-1.5497e-005	
38000.000000	-1.9132e-005	1.9896e+000	-1.8558e-005	
38100.000000	-3.0229e-005	2.0275e+000	-1.4732e-005	
38200.000000	-1.1479e-005	1.9556e+000	-2.2002e-005	
38300.000000	-1.9706e-005	1.9367e+000	-1.4349e-005	
38400.000000	-2.6402e-005	9.7590e-001	-9.9487e-006	
38500.000000	-1.5306e-005	1.0251e+000	-2.5063e-005	
38600.000000	-1.5880e-005	9.4564e-001	-1.7219e-005	
38700.000000	-1.7984e-005	9.9482e-001	-1.3966e-005	
38800.000000	-2.3150e-005	9.4186e-001	-2.0663e-005	
38900.000000	-1.6071e-005	9.7212e-001	-1.7793e-005	
39000.000000	-2.0663e-005	9.2673e-001	-1.8750e-005	
39100.000000	-2.8507e-005	9.4564e-001	-2.0089e-005	
39200.000000	-1.9323e-005	1.0062e+000	-2.2576e-005	
39300.000000	-1.2627e-005	1.0213e+000	-1.3393e-005	
39400.000000	-2.2193e-005	1.0516e+000	-1.8941e-005	
39500.000000	-2.4489e-005	9.3051e-001	-1.8750e-005	
39600.000000	-1.5497e-005	9.8347e-001	-1.2436e-005	
39700.000000	-2.0854e-005	1.0326e+000	-1.7602e-005	
39800.000000	-2.2767e-005	9.7212e-001	-2.4489e-005	
39900.000000	-1.9706e-005	9.3051e-001	-1.6071e-005	
40000.000000	-1.6645e-005	9.4186e-001	-1.4732e-005	
40100.000000	-1.8558e-005	1.0440e+000	-2.1237e-005	
40200.000000	-2.3341e-005	9.4564e-001	-2.5828e-005	
40300.000000	-1.6836e-005	9.8725e-001	-1.2819e-005	
40400.000000	-2.1237e-005	9.7969e-001	-1.2436e-005	
40500.000000	-1.9323e-005	8.8891e-001	-1.6262e-005	
40600.000000	-1.4732e-005	9.6456e-001	-2.9846e-005	
40700.000000	-1.9132e-005	1.0705e+000	-1.8558e-005	
40800.000000	-3.0803e-005	1.0553e+000	-1.1288e-005	
