sys1_polBas_0001.rec ( 3730 Echant/voies ) Période acquisition :100ms
Date :07/07/2023 14:06:04
Temps	y[V]	u[V]	phi[V]	
13400,000000	1,2991e-004	4,9945e+001	9,9401e-002	
13500,000000	1,4426e-004	4,9938e+001	9,9439e-002	
13600,000000	1,3163e-004	4,9934e+001	9,9495e-002	
13700,000000	1,3393e-004	4,9934e+001	9,9523e-002	
13800,000000	1,3354e-004	4,9938e+001	9,9561e-002	
13900,000000	1,3412e-004	4,9941e+001	9,9598e-002	
14000,000000	1,4789e-004	4,9934e+001	9,9655e-002	
14100,000000	1,3373e-004	4,9941e+001	9,9730e-002	
14200,000000	1,4100e-004	4,9949e+001	9,9749e-002	
14300,000000	1,3488e-004	4,9945e+001	9,9786e-002	
14400,000000	1,4005e-004	4,9941e+001	9,9814e-002	
14500,000000	1,4158e-004	4,9945e+001	9,9852e-002	
14600,000000	1,2532e-004	4,9938e+001	9,9908e-002	
14700,000000	1,4081e-004	4,9938e+001	9,9946e-002	
14800,000000	1,3641e-004	4,9941e+001	9,9992e-002	
14900,000000	1,3794e-004	4,9945e+001	1,0000e-001	
15000,000000	1,2952e-004	4,9945e+001	1,0004e-001	
15100,000000	1,3125e-004	4,9938e+001	1,0011e-001	
15200,000000	1,4349e-004	4,9941e+001	1,0011e-001	
15300,000000	1,3259e-004	4,9938e+001	1,0015e-001	
15400,000000	1,4483e-004	4,9941e+001	1,0020e-001	
15500,000000	1,3546e-004	4,9941e+001	1,0024e-001	
15600,000000	1,4923e-004	4,9945e+001	1,0028e-001	
15700,000000	1,5153e-004	4,9941e+001	1,0028e-001	
15800,000000	1,4177e-004	4,9934e+001	1,0036e-001	
15900,000000	1,5727e-004	4,9938e+001	1,0036e-001	
16000,000000	1,6052e-004	4,9938e+001	1,0038e-001	
16100,000000	1,7123e-004	4,9945e+001	1,0044e-001	
16200,000000	1,6760e-004	4,9945e+001	1,0043e-001	
16300,000000	1,8003e-004	4,9949e+001	1,0050e-001	
16400,000000	1,8845e-004	4,9941e+001	1,0050e-001	
16500,000000	1,8577e-004	4,9934e+001	1,0054e-001	
16600,000000	2,0414e-004	4,9938e+001	1,0057e-001	
16700,000000	2,0471e-004	4,9949e+001	1,0060e-001	
16800,000000	2,1122e-004	4,9953e+001	1,0061e-001	
16900,000000	2,1638e-004	4,9945e+001	1,0066e-001	
17000,000000	2,1868e-004	4,9945e+001	1,0068e-001	
17100,000000	2,1677e-004	4,9949e+001	1,0071e-001	
17200,000000	1,9783e-004	4,9953e+001	1,0075e-001	
17300,000000	2,0376e-004	4,9949e+001	1,0078e-001	
17400,000000	1,7812e-004	4,9934e+001	1,0080e-001	
17500,000000	1,8099e-004	4,9934e+001	1,0083e-001	
17600,000000	1,6722e-004	4,9949e+001	1,0084e-001	
17700,000000	1,6779e-004	4,9949e+001	1,0088e-001	
17800,000000	1,6090e-004	4,9945e+001	1,0091e-001	
17900,000000	1,5880e-004	4,9926e+001	1,0095e-001	
18000,000000	1,7334e-004	4,9949e+001	1,0096e-001	
18100,000000	1,7238e-004	4,9949e+001	1,0101e-001	
18200,000000	1,9744e-004	4,9945e+001	1,0101e-001	
18300,000000	2,0911e-004	4,9941e+001	1,0102e-001	
18400,000000	2,2806e-004	4,9941e+001	1,0104e-001	
18500,000000	2,2595e-004	4,9941e+001	1,0104e-001	
18600,000000	2,3360e-004	4,9938e+001	1,0110e-001	
18700,000000	2,3093e-004	4,9938e+001	1,0110e-001	
18800,000000	1,9764e-004	4,9938e+001	1,0118e-001	
18900,000000	1,8883e-004	4,9934e+001	1,0119e-001	
19000,000000	1,7391e-004	4,9941e+001	1,0122e-001	
19100,000000	1,7889e-004	4,9949e+001	1,0123e-001	
19200,000000	1,9056e-004	4,9941e+001	1,0122e-001	
19300,000000	2,2557e-004	4,9934e+001	1,0124e-001	
19400,000000	2,3705e-004	4,9949e+001	1,0126e-001	
19500,000000	2,3131e-004	4,9945e+001	1,0132e-001	
19600,000000	2,4049e-004	4,9945e+001	1,0132e-001	
19700,000000	1,9706e-004	3,0193e+001	1,0144e-001	
19800,000000	1,9285e-004	1,3504e+000	1,0056e-001	
19900,000000	2,4260e-004	-6,0521e-002	9,6371e-002	
20000,000000	1,7544e-004	-3,0261e-002	9,1342e-002	
20100,000000	2,2538e-004	-7,5652e-003	8,6389e-002	
20200,000000	2,3131e-004	-2,2695e-002	8,1867e-002	
20300,000000	1,9228e-004	-3,0261e-002	7,7654e-002	
20400,000000	2,3781e-004	-1,8913e-002	7,3695e-002	
20500,000000	1,9113e-004	-1,8913e-002	7,0036e-002	
20600,000000	2,3226e-004	-2,2695e-002	6,6555e-002	
20700,000000	2,4068e-004	-1,5130e-002	6,3347e-002	
20800,000000	1,8673e-004	-2,6478e-002	6,0363e-002	
20900,000000	2,4566e-004	-2,6478e-002	5,7511e-002	
21000,000000	1,9802e-004	-3,0261e-002	5,4875e-002	
21100,000000	2,2939e-004	-2,2695e-002	5,2360e-002	
21200,000000	2,5312e-004	-1,8913e-002	5,0015e-002	
21300,000000	1,8711e-004	-2,2695e-002	4,7867e-002	
21400,000000	2,4891e-004	-1,8913e-002	4,5746e-002	
21500,000000	2,1332e-004	-1,8913e-002	4,3842e-002	
21600,000000	2,1772e-004	-2,2695e-002	4,2012e-002	
21700,000000	2,6001e-004	-1,8913e-002	4,0267e-002	
21800,000000	2,0299e-004	-1,5130e-002	3,8682e-002	
21900,000000	2,2825e-004	-1,5130e-002	3,7124e-002	
22000,000000	2,4470e-004	-2,6478e-002	3,5689e-002	
22100,000000	1,8979e-004	-1,8913e-002	3,4338e-002	
22200,000000	2,6326e-004	-1,8913e-002	3,3043e-002	
22300,000000	2,2997e-004	-1,5130e-002	3,1842e-002	
22400,000000	2,1198e-004	-2,6478e-002	3,0679e-002	
22500,000000	2,5274e-004	-1,8913e-002	2,9581e-002	
22600,000000	2,0223e-004	-1,8913e-002	2,8587e-002	
22700,000000	2,3322e-004	-1,5130e-002	2,7527e-002	
22800,000000	2,5063e-004	-2,2695e-002	2,6607e-002	
22900,000000	2,0242e-004	-1,8913e-002	2,5782e-002	
23000,000000	2,6536e-004	-2,6478e-002	2,4890e-002	
23100,000000	2,0395e-004	-2,2695e-002	2,4112e-002	
23200,000000	2,1945e-004	-1,8913e-002	2,3333e-002	
23300,000000	2,5197e-004	-3,0261e-002	2,2582e-002	
23400,000000	2,0491e-004	-2,6478e-002	2,1954e-002	
23500,000000	2,4355e-004	-1,1348e-002	2,1231e-002	
23600,000000	2,5063e-004	-2,6478e-002	2,0640e-002	
23700,000000	1,8711e-004	-1,8913e-002	2,0059e-002	
23800,000000	2,3590e-004	-1,5130e-002	1,9439e-002	
23900,000000	2,4642e-004	-1,1348e-002	1,8886e-002	
24000,000000	2,0414e-004	-1,8913e-002	1,8360e-002	
24100,000000	2,4566e-004	-1,8913e-002	1,7873e-002	
24200,000000	2,5254e-004	-1,5130e-002	1,7403e-002	
24300,000000	1,9113e-004	-2,2695e-002	1,6953e-002	
24400,000000	2,2232e-004	-2,2695e-002	1,6512e-002	
24500,000000	2,5637e-004	-1,8913e-002	1,6062e-002	
24600,000000	2,0510e-004	-1,1348e-002	1,5687e-002	
24700,000000	2,2174e-004	-1,5130e-002	1,5283e-002	
24800,000000	2,5886e-004	-1,8913e-002	1,4861e-002	
24900,000000	2,0184e-004	-2,2695e-002	1,4542e-002	
25000,000000	2,0127e-004	-1,8913e-002	1,4185e-002	
25100,000000	2,5369e-004	-1,8913e-002	1,3829e-002	
25200,000000	2,0491e-004	-1,8913e-002	1,3566e-002	
25300,000000	2,1122e-004	-2,6478e-002	1,3191e-002	
25400,000000	2,6249e-004	-1,8913e-002	1,2872e-002	
25500,000000	2,1658e-004	-3,0261e-002	1,2647e-002	
25600,000000	1,9706e-004	-2,2695e-002	1,2394e-002	
25700,000000	2,4107e-004	-1,1348e-002	1,2056e-002	
25800,000000	2,2232e-004	-3,0261e-002	1,1840e-002	
25900,000000	1,8443e-004	-2,6478e-002	1,1577e-002	
26000,000000	2,4527e-004	-2,2695e-002	1,1324e-002	
26100,000000	2,4336e-004	-1,8913e-002	1,1099e-002	
26200,000000	1,8635e-004	-2,6478e-002	1,0921e-002	
26300,000000	2,2978e-004	-1,5130e-002	1,0658e-002	
26400,000000	2,4011e-004	-1,5130e-002	1,0451e-002	
26500,000000	1,8730e-004	-2,2695e-002	1,0273e-002	
26600,000000	2,0491e-004	-1,8913e-002	1,0057e-002	
26700,000000	2,5121e-004	-1,8913e-002	9,8041e-003	
26800,000000	2,2519e-004	-2,2695e-002	9,6821e-003	
26900,000000	1,8443e-004	-1,8913e-002	9,5039e-003	
27000,000000	2,2633e-004	-2,2695e-002	9,2975e-003	
27100,000000	2,3953e-004	-2,2695e-002	9,1286e-003	
27200,000000	1,9897e-004	-1,8913e-002	8,9879e-003	
27300,000000	1,8099e-004	-1,8913e-002	8,8471e-003	
27400,000000	2,2767e-004	-1,8913e-002	8,6595e-003	
27500,000000	2,5446e-004	-1,8913e-002	8,4813e-003	
27600,000000	1,9362e-004	-2,6478e-002	8,3781e-003	
27700,000000	2,0318e-004	-2,6478e-002	8,2279e-003	
27800,000000	2,3533e-004	-1,5130e-002	8,0778e-003	
27900,000000	2,0644e-004	-2,6478e-002	7,9559e-003	
28000,000000	1,7812e-004	-2,6478e-002	7,8433e-003	
28100,000000	2,2691e-004	-1,8913e-002	7,6556e-003	
28200,000000	2,4394e-004	-2,2695e-002	7,5337e-003	
28300,000000	1,8635e-004	-1,8913e-002	7,4586e-003	
28400,000000	2,0491e-004	-2,2695e-002	7,3460e-003	
28500,000000	2,3915e-004	-2,2695e-002	7,1678e-003	
28600,000000	1,9170e-004	-1,5130e-002	7,1115e-003	
28700,000000	1,7869e-004	-1,1348e-002	6,9895e-003	
28800,000000	2,3743e-004	-2,2695e-002	6,8488e-003	
28900,000000	2,2557e-004	-2,2695e-002	6,7831e-003	
29000,000000	1,7563e-004	-2,6478e-002	6,7268e-003	
29100,000000	2,2212e-004	-1,8913e-002	6,6049e-003	
29200,000000	2,2079e-004	-7,5652e-003	6,4641e-003	
29300,000000	1,7391e-004	-1,5130e-002	6,3985e-003	
29400,000000	1,8903e-004	-2,2695e-002	6,3140e-003	
29500,000000	2,4374e-004	-1,8913e-002	6,1733e-003	
29600,000000	2,0357e-004	-1,8913e-002	6,1076e-003	
29700,000000	1,7850e-004	4,9854e+001	5,9669e-003	
29800,000000	1,7544e-004	4,9941e+001	7,4586e-003	
29900,000000	1,8252e-004	4,9956e+001	1,2637e-002	
30000,000000	1,7468e-004	4,9941e+001	1,8107e-002	
30100,000000	1,7793e-004	4,9941e+001	2,3155e-002	
30200,000000	1,7640e-004	4,9941e+001	2,7686e-002	
30300,000000	1,9075e-004	4,9941e+001	3,1870e-002	
30400,000000	1,9170e-004	4,9945e+001	3,5745e-002	
30500,000000	2,0720e-004	4,9945e+001	3,9320e-002	
30600,000000	2,0778e-004	4,9945e+001	4,2603e-002	
30700,000000	2,1122e-004	4,9934e+001	4,5681e-002	
30800,000000	2,1466e-004	4,9945e+001	4,8570e-002	
30900,000000	2,2997e-004	4,9953e+001	5,1253e-002	
31000,000000	2,2978e-004	4,9941e+001	5,3787e-002	
31100,000000	2,3533e-004	4,9945e+001	5,6132e-002	
31200,000000	2,2901e-004	4,9949e+001	5,8337e-002	
31300,000000	2,4164e-004	4,9945e+001	6,0420e-002	
31400,000000	2,2040e-004	4,9949e+001	6,2371e-002	
31500,000000	2,2404e-004	4,9941e+001	6,4191e-002	
31600,000000	1,9477e-004	4,9949e+001	6,5927e-002	
31700,000000	1,9515e-004	4,9945e+001	6,7559e-002	
31800,000000	1,7468e-004	4,9953e+001	6,9079e-002	
31900,000000	1,7831e-004	4,9941e+001	7,0515e-002	
32000,000000	1,6530e-004	4,9945e+001	7,1856e-002	
32100,000000	1,8673e-004	4,9938e+001	7,3141e-002	
32200,000000	1,8903e-004	4,9941e+001	7,4333e-002	
32300,000000	2,1715e-004	4,9945e+001	7,5459e-002	
32400,000000	2,1084e-004	4,9949e+001	7,6519e-002	
32500,000000	2,3418e-004	4,9945e+001	7,7532e-002	
32600,000000	2,3226e-004	4,9945e+001	7,8499e-002	
32700,000000	2,4298e-004	4,9941e+001	7,9418e-002	
32800,000000	2,3284e-004	4,9945e+001	8,0253e-002	
32900,000000	2,3360e-004	4,9941e+001	8,1069e-002	
33000,000000	2,2691e-004	4,9949e+001	8,1857e-002	
33100,000000	2,2289e-004	4,9934e+001	8,2552e-002	
33200,000000	2,0835e-004	4,9941e+001	8,3293e-002	
33300,000000	2,0318e-004	4,9938e+001	8,3931e-002	
33400,000000	1,9400e-004	4,9949e+001	8,4625e-002	
33500,000000	1,8845e-004	4,9938e+001	8,5207e-002	
33600,000000	1,8080e-004	4,9945e+001	8,5798e-002	
33700,000000	1,8520e-004	4,9945e+001	8,6342e-002	
33800,000000	1,8482e-004	4,9941e+001	8,6877e-002	
33900,000000	1,9304e-004	4,9945e+001	8,7364e-002	
34000,000000	1,9017e-004	4,9945e+001	8,7871e-002	
34100,000000	2,0337e-004	4,9949e+001	8,8303e-002	
34200,000000	2,1638e-004	4,9941e+001	8,8744e-002	
34300,000000	2,3839e-004	4,9941e+001	8,9147e-002	
34400,000000	2,4126e-004	4,9941e+001	8,9522e-002	
34500,000000	2,5522e-004	4,9934e+001	8,9935e-002	
34600,000000	2,5235e-004	4,9945e+001	9,0301e-002	
34700,000000	2,4030e-004	4,9945e+001	9,0686e-002	
34800,000000	2,2901e-004	4,9938e+001	9,0976e-002	
34900,000000	1,9783e-004	4,9938e+001	9,1333e-002	
35000,000000	2,0318e-004	4,9934e+001	9,1661e-002	
35100,000000	1,8635e-004	4,9945e+001	9,1990e-002	
35200,000000	2,1849e-004	4,9945e+001	9,2262e-002	
35300,000000	2,3246e-004	4,9941e+001	9,2524e-002	
35400,000000	2,5503e-004	4,9941e+001	9,2750e-002	
35500,000000	2,5962e-004	4,9941e+001	9,3059e-002	
35600,000000	2,5121e-004	4,9949e+001	9,3303e-002	
35700,000000	2,1313e-004	4,9938e+001	9,3547e-002	
35800,000000	2,0491e-004	4,9945e+001	9,3791e-002	
35900,000000	2,2021e-004	4,9934e+001	9,3988e-002	
36000,000000	2,4145e-004	4,9945e+001	9,4194e-002	
36100,000000	2,7072e-004	4,9941e+001	9,4410e-002	
36200,000000	2,5063e-004	4,9941e+001	9,4635e-002	
36300,000000	2,2404e-004	4,9938e+001	9,4804e-002	
36400,000000	2,0165e-004	4,9941e+001	9,5039e-002	
36500,000000	2,2920e-004	4,9949e+001	9,5198e-002	
36600,000000	2,5943e-004	4,9938e+001	9,5386e-002	
36700,000000	2,7990e-004	4,9945e+001	9,5564e-002	
36800,000000	2,4451e-004	4,9930e+001	9,5714e-002	
36900,000000	2,1141e-004	4,9938e+001	9,5893e-002	
37000,000000	2,2652e-004	4,9938e+001	9,6005e-002	
37100,000000	2,4547e-004	4,9945e+001	9,6202e-002	
37200,000000	2,8067e-004	4,9941e+001	9,6324e-002	
37300,000000	2,5637e-004	4,9934e+001	9,6446e-002	
37400,000000	2,2079e-004	4,9941e+001	9,6587e-002	
37500,000000	2,1218e-004	4,9934e+001	9,6728e-002	
37600,000000	2,6441e-004	4,9945e+001	9,6887e-002	
37700,000000	2,8545e-004	4,9949e+001	9,6990e-002	
37800,000000	2,7512e-004	4,9949e+001	9,7131e-002	
37900,000000	2,5140e-004	4,9941e+001	9,7253e-002	
38000,000000	2,3035e-004	4,9949e+001	9,7375e-002	
38100,000000	2,7799e-004	4,9945e+001	9,7459e-002	
38200,000000	2,9215e-004	4,9938e+001	9,7563e-002	
38300,000000	2,7971e-004	4,9934e+001	9,7675e-002	
38400,000000	2,3781e-004	4,9949e+001	9,7797e-002	
38500,000000	2,6173e-004	4,9926e+001	9,7900e-002	
38600,000000	3,0841e-004	4,9949e+001	9,7975e-002	
38700,000000	2,8813e-004	4,9941e+001	9,8060e-002	
38800,000000	2,6842e-004	4,9941e+001	9,8172e-002	
38900,000000	2,4336e-004	4,9945e+001	9,8276e-002	
39000,000000	2,8143e-004	4,9945e+001	9,8341e-002	
39100,000000	3,1224e-004	4,9949e+001	9,8426e-002	
39200,000000	3,0611e-004	4,9941e+001	9,8529e-002	
39300,000000	2,6900e-004	4,9945e+001	9,8585e-002	
39400,000000	2,6115e-004	4,9941e+001	9,8698e-002	
39500,000000	2,8698e-004	4,9941e+001	9,8792e-002	
39600,000000	3,0841e-004	4,9938e+001	9,8848e-002	
39700,000000	3,2372e-004	4,9949e+001	9,8895e-002	
39800,000000	2,8239e-004	4,9938e+001	9,8989e-002	
39900,000000	2,6689e-004	4,9960e+001	9,9082e-002	
40000,000000	2,6288e-004	4,9941e+001	9,9148e-002	
40100,000000	2,9980e-004	4,9934e+001	9,9223e-002	
40200,000000	3,0841e-004	4,9945e+001	9,9242e-002	
40300,000000	2,8698e-004	4,9938e+001	9,9317e-002	
40400,000000	2,6976e-004	4,9938e+001	9,9373e-002	
40500,000000	2,5427e-004	4,9941e+001	9,9486e-002	
40600,000000	3,0133e-004	4,9938e+001	9,9495e-002	
40700,000000	3,0784e-004	4,9945e+001	9,9570e-002	
40800,000000	2,9004e-004	4,9938e+001	9,9617e-002	
40900,000000	2,6058e-004	4,9953e+001	9,9711e-002	
41000,000000	2,7665e-004	4,9945e+001	9,9758e-002	
41100,000000	2,9483e-004	4,9938e+001	9,9795e-002	
41200,000000	3,1893e-004	4,9945e+001	9,9852e-002	
41300,000000	2,9406e-004	4,9938e+001	9,9899e-002	
41400,000000	2,6001e-004	4,9934e+001	9,9946e-002	
41500,000000	2,8124e-004	4,9930e+001	1,0003e-001	
41600,000000	3,0535e-004	4,9941e+001	1,0006e-001	
41700,000000	3,2161e-004	4,9941e+001	1,0010e-001	
41800,000000	2,8029e-004	4,9941e+001	1,0017e-001	
41900,000000	2,7034e-004	4,9938e+001	1,0019e-001	
42000,000000	2,8545e-004	4,9941e+001	1,0025e-001	
42100,000000	3,1951e-004	4,9941e+001	1,0028e-001	
42200,000000	3,1013e-004	4,9953e+001	1,0031e-001	
42300,000000	2,8354e-004	4,9941e+001	1,0038e-001	
42400,000000	2,7263e-004	4,9945e+001	1,0042e-001	
42500,000000	2,8450e-004	4,9938e+001	1,0047e-001	
42600,000000	3,3807e-004	4,9934e+001	1,0048e-001	
42700,000000	3,0994e-004	4,9941e+001	1,0053e-001	
42800,000000	2,8679e-004	4,9941e+001	1,0058e-001	
42900,000000	2,8641e-004	4,9949e+001	1,0065e-001	
43000,000000	3,3252e-004	4,9945e+001	1,0068e-001	
43100,000000	3,4725e-004	4,9938e+001	1,0067e-001	
43200,000000	3,2027e-004	4,9949e+001	1,0074e-001	
43300,000000	2,8583e-004	4,9949e+001	1,0078e-001	
43400,000000	3,0860e-004	4,9941e+001	1,0084e-001	
43500,000000	3,5662e-004	4,9945e+001	1,0083e-001	
43600,000000	3,2639e-004	4,9934e+001	1,0087e-001	
43700,000000	3,0286e-004	4,9938e+001	1,0092e-001	
43800,000000	3,0994e-004	4,9945e+001	1,0096e-001	
43900,000000	3,5452e-004	4,9949e+001	1,0096e-001	
44000,000000	3,4189e-004	4,9945e+001	1,0100e-001	
44100,000000	3,0382e-004	4,9941e+001	1,0103e-001	
44200,000000	3,0554e-004	4,9934e+001	1,0107e-001	
