sys1_isoBas_0005.rec ( 6101 Echant/voies ) Période acquisition :100ms
Date :25/07/2023 15:45:18
Temps	y_back[V]	u[V]	phi[V]	y_front[V]	
0,000000	1,6836e-005	-3,7826e-002	-6,8293e-005	-1,7984e-005	
100,000000	8,6095e-006	-3,7826e-002	-6,4499e-005	-1,0331e-005	
200,000000	1,7984e-005	-3,4043e-002	-1,0623e-004	1,6836e-005	
300,000000	-5,9310e-006	-3,7826e-002	-1,3279e-004	-7,8442e-006	
400,000000	-1,7793e-005	-3,0261e-002	-1,0623e-004	8,9921e-006	
500,000000	-7,8442e-006	-3,7826e-002	-1,2520e-004	2,7933e-005	
600,000000	-2,3341e-005	-3,0261e-002	-1,3279e-004	1,1862e-005	
700,000000	-3,5777e-005	-2,6478e-002	-1,2141e-004	1,6262e-005	
800,000000	-1,2627e-005	-3,7826e-002	-1,1003e-004	4,2091e-006	
900,000000	-2,6594e-005	-3,7826e-002	-9,1057e-005	-7,4615e-006	
1000,000000	5,7396e-007	-3,0261e-002	-9,1057e-005	-2,5254e-005	
1100,000000	1,9706e-005	-3,7826e-002	-9,1057e-005	-2,7359e-005	
1200,000000	8,2268e-006	-3,4043e-002	-9,1057e-005	-3,2333e-005	
1300,000000	1,9515e-005	-3,7826e-002	-9,8646e-005	-1,8941e-005	
1400,000000	-4,7830e-006	-2,2695e-002	-6,8293e-005	-5,1657e-006	
1500,000000	-1,7219e-005	-3,0261e-002	-1,0244e-004	5,7396e-006	
1600,000000	-1,2053e-005	-3,4043e-002	-1,1382e-004	2,4489e-005	
1700,000000	-1,8750e-005	-2,6478e-002	-1,1003e-004	1,8176e-005	
1800,000000	-8,8008e-006	-3,7826e-002	-1,2141e-004	4,9744e-006	
1900,000000	-2,0471e-005	-3,4043e-002	-9,8646e-005	-1,8558e-005	
2000,000000	1,3393e-005	-3,4043e-002	-6,8293e-005	-2,2193e-005	
2100,000000	1,9897e-005	-3,4043e-002	-6,8293e-005	-2,5446e-005	
2200,000000	1,2436e-005	-3,4043e-002	-9,8646e-005	-1,1862e-005	
2300,000000	9,1834e-006	-2,6478e-002	-9,4851e-005	2,3341e-005	
2400,000000	-4,2091e-006	-3,4043e-002	-1,0244e-004	1,6262e-005	
2500,000000	-2,8698e-005	-3,7826e-002	-1,0623e-004	2,9272e-005	
2600,000000	-2,3150e-005	-4,1608e-002	-9,1057e-005	-4,9744e-006	
2700,000000	-9,5661e-006	-4,1608e-002	-8,7263e-005	-2,4872e-006	
2800,000000	9,1834e-006	-3,4043e-002	-6,8293e-005	-2,6402e-005	
2900,000000	1,7219e-005	-3,4043e-002	-7,5881e-005	-2,8124e-005	
3000,000000	1,5880e-005	-3,7826e-002	-1,1003e-004	1,3966e-005	
3100,000000	-6,1223e-006	-3,4043e-002	-1,1382e-004	1,4349e-005	
3200,000000	-3,6925e-005	-3,4043e-002	-1,1762e-004	2,4489e-005	
3300,000000	-3,2907e-005	-3,4043e-002	-1,1762e-004	-1,3393e-005	
3400,000000	-4,9744e-006	-4,1608e-002	-8,7263e-005	-1,4540e-005	
3500,000000	2,7742e-005	-3,0261e-002	-6,8293e-005	-3,5968e-005	
3600,000000	9,3748e-006	-2,6478e-002	-1,0244e-004	-1,2053e-005	
3700,000000	-1,9132e-007	-4,1608e-002	-1,1382e-004	1,7793e-005	
3800,000000	-1,8367e-005	-4,1608e-002	-1,1003e-004	2,1619e-005	
3900,000000	-2,1811e-005	-3,7826e-002	-1,1382e-004	2,2959e-006	
4000,000000	-1,7028e-005	-3,0261e-002	-9,1057e-005	-3,2907e-005	
4100,000000	2,5446e-005	-3,4043e-002	-1,0244e-004	-3,0611e-005	
4200,000000	-1,7219e-006	-3,4043e-002	-8,7263e-005	-1,2053e-005	
4300,000000	-2,3341e-005	-3,4043e-002	-1,4417e-004	1,7793e-005	
4400,000000	-3,1185e-005	-3,4043e-002	-9,8646e-005	-1,0905e-005	
4500,000000	1,1288e-005	-3,7826e-002	-7,2087e-005	-2,3724e-005	
4600,000000	3,4438e-006	-3,0261e-002	-6,4499e-005	-1,8367e-005	
4700,000000	1,9132e-006	-2,6478e-002	-1,1382e-004	8,0355e-006	
4800,000000	-3,2907e-005	-3,7826e-002	-1,1382e-004	2,2767e-005	
4900,000000	1,7602e-005	-3,4043e-002	-1,0244e-004	-2,2767e-005	
5000,000000	2,0280e-005	-3,4043e-002	-6,8293e-005	-1,3201e-005	
5100,000000	7,8442e-006	-3,7826e-002	-1,0623e-004	2,1811e-005	
5200,000000	-3,1185e-005	-3,0261e-002	-1,1382e-004	1,8367e-005	
5300,000000	1,1479e-006	-3,4043e-002	-8,7263e-005	-1,0714e-005	
5400,000000	1,8176e-005	-3,4043e-002	-8,3469e-005	-1,8941e-005	
5500,000000	-9,7574e-006	-3,4043e-002	-1,2520e-004	7,6529e-006	
5600,000000	-7,6529e-006	-3,0261e-002	-1,1003e-004	1,4732e-005	
5700,000000	2,6785e-005	-3,7826e-002	-7,5881e-005	-3,1951e-005	
5800,000000	1,1288e-005	-3,4043e-002	-9,1057e-005	7,4615e-006	
5900,000000	-3,2907e-005	-2,2695e-002	-1,0623e-004	2,0663e-005	
6000,000000	9,5661e-006	-3,4043e-002	-7,5881e-005	-3,2716e-005	
6100,000000	1,5306e-005	-3,0261e-002	-9,4851e-005	-1,4158e-005	
6200,000000	-2,3150e-005	-2,6478e-002	-1,2141e-004	1,8750e-005	
6300,000000	1,7219e-006	-3,4043e-002	-9,4851e-005	-4,9744e-006	
6400,000000	1,6071e-005	-3,4043e-002	-8,3469e-005	-1,4158e-005	
6500,000000	-1,7984e-005	-4,1608e-002	-1,3279e-004	2,1811e-005	
6600,000000	-1,1671e-005	-2,6478e-002	-7,5881e-005	-1,3201e-005	
6700,000000	1,1288e-005	-3,4043e-002	-6,0705e-005	-2,3724e-005	
6800,000000	-2,6402e-005	-3,0261e-002	-1,2900e-004	1,1097e-005	
6900,000000	5,7396e-007	-3,0261e-002	-9,1057e-005	-9,1834e-006	
7000,000000	-3,8264e-006	-4,1608e-002	-7,5881e-005	-4,4004e-006	
7100,000000	-2,5637e-005	-3,0261e-002	-1,1003e-004	9,5661e-006	
7200,000000	1,6454e-005	-4,1608e-002	-6,4499e-005	-3,0803e-005	
7300,000000	-1,5880e-005	-3,4043e-002	-1,1762e-004	1,0714e-005	
7400,000000	-1,2245e-005	-3,4043e-002	-9,8646e-005	-3,0611e-006	
7500,000000	2,8698e-005	-3,4043e-002	-7,9675e-005	-1,3393e-005	
7600,000000	-2,5637e-005	-4,1608e-002	-1,0244e-004	2,5063e-005	
7700,000000	1,1671e-005	-3,7826e-002	-7,9675e-005	-2,0663e-005	
7800,000000	-2,3915e-005	-3,4043e-002	-1,0623e-004	2,8698e-006	
7900,000000	-2,7359e-005	-3,0261e-002	-1,1003e-004	-1,8941e-005	
8000,000000	1,4923e-005	-3,4043e-002	-1,1003e-004	-3,2142e-005	
8100,000000	-1,3393e-005	-3,4043e-002	-1,3279e-004	1,0714e-005	
8200,000000	-5,1657e-006	-3,4043e-002	-7,2087e-005	-1,4349e-005	
8300,000000	1,2053e-005	-3,0261e-002	-9,4851e-005	-8,9921e-006	
8400,000000	-1,4540e-005	-3,0261e-002	-9,4851e-005	9,3748e-006	
8500,000000	4,7830e-006	-3,4043e-002	-6,0705e-005	-2,1045e-005	
8600,000000	-3,2333e-005	-3,7826e-002	-1,2900e-004	1,9132e-007	
8700,000000	2,3915e-005	-3,7826e-002	-7,2087e-005	-3,3673e-005	
8800,000000	-1,8367e-005	-3,7826e-002	-1,0244e-004	1,7793e-005	
8900,000000	-1,8176e-005	-3,7826e-002	-9,1057e-005	-1,8750e-005	
9000,000000	9,1834e-006	-3,0261e-002	-1,1003e-004	-2,5828e-005	
9100,000000	-3,0420e-005	-3,0261e-002	-1,2900e-004	1,5114e-005	
9200,000000	1,0523e-005	-3,4043e-002	-6,8293e-005	-3,1568e-005	
9300,000000	-3,1185e-005	-2,6478e-002	-1,2141e-004	1,3775e-005	
9400,000000	1,6454e-005	-3,0261e-002	-7,9675e-005	-2,1237e-005	
9500,000000	-2,3724e-005	-3,7826e-002	-9,4851e-005	8,8008e-006	
9600,000000	-1,7028e-005	-4,5391e-002	-1,0244e-004	-1,6262e-005	
9700,000000	1,0331e-005	-4,5391e-002	-1,1003e-004	-1,3010e-005	
9800,000000	-2,2767e-005	-3,0261e-002	-1,2520e-004	0,0000e+000	
9900,000000	8,2268e-006	-3,0261e-002	-7,2087e-005	-1,5880e-005	
10000,000000	-3,5203e-005	-2,6478e-002	-1,2520e-004	2,2959e-006	
10100,000000	2,0471e-005	-4,1608e-002	-7,9675e-005	-2,5828e-005	
10200,000000	-2,5637e-005	-3,7826e-002	-1,3659e-004	1,4349e-005	
10300,000000	1,0140e-005	-3,4043e-002	-6,4499e-005	-2,7550e-005	
10400,000000	-1,2436e-005	-3,7826e-002	-1,2900e-004	2,1045e-006	
10500,000000	2,2959e-006	-3,4043e-002	-9,1057e-005	-2,0471e-005	
10600,000000	-6,8876e-006	-3,4043e-002	-1,1382e-004	1,2436e-005	
10700,000000	-1,4923e-005	-3,7826e-002	-9,4851e-005	-2,0280e-005	
10800,000000	2,7933e-005	4,4956e+001	1,8970e-004	-2,0471e-005	
10900,000000	-1,2436e-005	4,4941e+001	5,8656e-003	1,3010e-005	
11000,000000	-1,1671e-005	4,4945e+001	1,1545e-002	4,1517e-005	
11100,000000	-3,0229e-005	4,4948e+001	1,6512e-002	6,1988e-005	
11200,000000	-3,2525e-006	4,4956e+001	2,1197e-002	4,1134e-005	
11300,000000	2,5828e-005	4,4941e+001	2,5204e-002	4,7448e-005	
11400,000000	1,5306e-005	4,4941e+001	2,8835e-002	8,4182e-005	
11500,000000	-1,0714e-005	4,4956e+001	3,2166e-002	1,0025e-004	
11600,000000	-2,3724e-005	4,4952e+001	3,5452e-002	1,2321e-004	
11700,000000	-3,0803e-005	4,4956e+001	3,8263e-002	1,1556e-004	
11800,000000	-1,9132e-007	4,4945e+001	4,0877e-002	1,1958e-004	
11900,000000	1,5114e-005	4,4945e+001	4,3446e-002	1,0561e-004	
12000,000000	2,6785e-006	4,4948e+001	4,5620e-002	1,4292e-004	
12100,000000	-1,0905e-005	4,4948e+001	4,7600e-002	1,7008e-004	
12200,000000	-3,2525e-005	4,4945e+001	4,9475e-002	1,9017e-004	
12300,000000	3,4438e-006	4,4952e+001	5,1311e-002	1,6817e-004	
12400,000000	2,6785e-006	4,4948e+001	5,2901e-002	1,5822e-004	
12500,000000	1,8750e-005	4,4948e+001	5,4327e-002	1,7889e-004	
12600,000000	-1,6454e-005	4,4945e+001	5,5746e-002	2,1428e-004	
12700,000000	-1,9132e-005	4,4945e+001	5,6972e-002	2,1160e-004	
12800,000000	-1,1479e-005	4,4948e+001	5,8136e-002	1,7889e-004	
12900,000000	1,9515e-005	4,4956e+001	5,9172e-002	1,9917e-004	
13000,000000	-2,8698e-006	4,4945e+001	6,0227e-002	2,3686e-004	
13100,000000	-2,3915e-005	4,4945e+001	6,1100e-002	2,4738e-004	
13200,000000	-2,0280e-005	4,4948e+001	6,1953e-002	2,4049e-004	
13300,000000	2,0663e-005	4,4941e+001	6,2795e-002	2,1485e-004	
13400,000000	-1,0523e-005	4,4952e+001	6,3490e-002	2,5140e-004	
13500,000000	-6,8876e-006	4,4956e+001	6,4150e-002	2,7091e-004	
13600,000000	-3,6351e-006	4,4937e+001	6,4806e-002	2,6039e-004	
13700,000000	3,4629e-005	4,4948e+001	6,5421e-002	2,3112e-004	
13800,000000	2,2767e-005	4,4945e+001	6,5926e-002	2,7091e-004	
13900,000000	-1,7793e-005	4,4945e+001	6,6430e-002	2,8373e-004	
14000,000000	9,7574e-006	4,4948e+001	6,6958e-002	2,4967e-004	
14100,000000	2,3341e-005	4,4956e+001	6,7413e-002	2,5140e-004	
14200,000000	1,9132e-007	4,4948e+001	6,7807e-002	2,9540e-004	
14300,000000	-1,6071e-005	4,4948e+001	6,8217e-002	2,9617e-004	
14400,000000	3,2333e-005	4,4948e+001	6,8653e-002	2,6001e-004	
14500,000000	2,7359e-005	4,4956e+001	6,8980e-002	2,9157e-004	
14600,000000	-1,1671e-005	4,4941e+001	6,9310e-002	3,1300e-004	
14700,000000	1,6454e-005	4,4945e+001	6,9640e-002	2,9043e-004	
14800,000000	3,2525e-005	4,4952e+001	6,9974e-002	2,8583e-004	
14900,000000	1,2053e-005	4,4945e+001	7,0232e-002	3,2907e-004	
15000,000000	7,4615e-006	4,4956e+001	7,0543e-002	3,2238e-004	
15100,000000	4,2091e-005	4,4941e+001	7,0843e-002	3,0152e-004	
15200,000000	3,1185e-005	4,4948e+001	7,1070e-002	3,3940e-004	
15300,000000	-1,1862e-005	4,4945e+001	7,1294e-002	3,4878e-004	
15400,000000	3,5968e-005	4,4948e+001	7,1571e-002	3,0439e-004	
15500,000000	2,3533e-005	4,4948e+001	7,1768e-002	3,3137e-004	
15600,000000	2,4872e-006	4,4945e+001	7,1958e-002	3,4916e-004	
15700,000000	3,3099e-005	4,4945e+001	7,2190e-002	3,2104e-004	
15800,000000	2,1045e-005	4,4941e+001	7,2394e-002	3,3022e-004	
15900,000000	2,6785e-006	4,4941e+001	7,2531e-002	3,5375e-004	
16000,000000	3,8456e-005	4,4948e+001	7,2766e-002	3,3366e-004	
16100,000000	3,4821e-005	4,4948e+001	7,2926e-002	3,4744e-004	
16200,000000	7,4615e-006	4,4948e+001	7,3055e-002	3,5949e-004	
16300,000000	4,5343e-005	4,4945e+001	7,3241e-002	3,3424e-004	
16400,000000	3,3864e-005	4,4948e+001	7,3366e-002	3,6236e-004	
16500,000000	1,6645e-005	4,4948e+001	7,3510e-002	3,6695e-004	
16600,000000	5,7588e-005	4,4952e+001	7,3692e-002	3,4400e-004	
16700,000000	2,1428e-005	4,4952e+001	7,3783e-002	3,6963e-004	
16800,000000	2,9464e-005	4,4948e+001	7,3939e-002	3,6829e-004	
16900,000000	4,8213e-005	4,4945e+001	7,4071e-002	3,5452e-004	
17000,000000	2,4489e-005	4,4948e+001	7,4174e-002	3,9106e-004	
17100,000000	4,6491e-005	4,4941e+001	7,4333e-002	3,6963e-004	
17200,000000	4,6682e-005	4,4948e+001	7,4405e-002	3,7423e-004	
17300,000000	1,7984e-005	4,4948e+001	7,4512e-002	3,9297e-004	
17400,000000	6,3519e-005	4,4948e+001	7,4622e-002	3,6083e-004	
17500,000000	2,2576e-005	4,4945e+001	7,4705e-002	3,9718e-004	
17600,000000	5,2231e-005	4,4941e+001	7,4804e-002	3,7824e-004	
17700,000000	6,1606e-005	4,4948e+001	7,4902e-002	3,8169e-004	
17800,000000	2,5254e-005	4,4948e+001	7,5001e-002	4,1230e-004	
17900,000000	7,2320e-005	4,4952e+001	7,5096e-002	3,6504e-004	
18000,000000	4,8787e-005	4,4937e+001	7,5168e-002	4,0713e-004	
18100,000000	4,2282e-005	4,4945e+001	7,5274e-002	3,9910e-004	
18200,000000	6,9450e-005	4,4948e+001	7,5312e-002	3,7403e-004	
18300,000000	2,7359e-005	4,4948e+001	7,5388e-002	4,1038e-004	
18400,000000	7,4233e-005	4,4952e+001	7,5487e-002	3,8303e-004	
18500,000000	3,2716e-005	4,4945e+001	7,5532e-002	4,1345e-004	
18600,000000	6,9067e-005	4,4952e+001	7,5627e-002	3,7442e-004	
18700,000000	6,7154e-005	4,4948e+001	7,5676e-002	4,1383e-004	
18800,000000	4,5343e-005	4,4941e+001	7,5760e-002	4,1804e-004	
18900,000000	7,7103e-005	4,4948e+001	7,5809e-002	3,9278e-004	
19000,000000	4,7639e-005	4,4948e+001	7,5862e-002	4,0847e-004	
19100,000000	8,0929e-005	4,4948e+001	7,5938e-002	3,9508e-004	
19200,000000	2,8890e-005	4,4941e+001	7,5972e-002	4,3239e-004	
19300,000000	8,4755e-005	4,4948e+001	7,6052e-002	3,9642e-004	
19400,000000	4,8596e-005	4,4941e+001	7,6090e-002	4,3507e-004	
19500,000000	8,9921e-005	4,4952e+001	7,6192e-002	3,8915e-004	
19600,000000	4,1708e-005	4,4948e+001	7,6185e-002	4,3449e-004	
19700,000000	9,3365e-005	4,4945e+001	7,6245e-002	3,9030e-004	
19800,000000	4,3621e-005	4,4952e+001	7,6276e-002	4,2933e-004	
19900,000000	9,6617e-005	4,4952e+001	7,6363e-002	3,8857e-004	
20000,000000	4,4961e-005	4,4945e+001	7,6382e-002	4,3315e-004	
20100,000000	8,6669e-005	4,4948e+001	7,6443e-002	4,0637e-004	
20200,000000	4,9361e-005	4,4952e+001	7,6481e-002	4,2856e-004	
20300,000000	9,1260e-005	4,4952e+001	7,6519e-002	4,1077e-004	
20400,000000	8,0738e-005	4,4948e+001	7,6564e-002	4,1345e-004	
20500,000000	8,4373e-005	4,4948e+001	7,6617e-002	4,4501e-004	
20600,000000	8,9730e-005	4,4945e+001	7,6693e-002	4,1211e-004	
20700,000000	5,4527e-005	4,4945e+001	7,6686e-002	4,5477e-004	
20800,000000	9,6426e-005	4,4952e+001	7,6765e-002	4,0732e-004	
20900,000000	4,8596e-005	4,4937e+001	7,6773e-002	4,4501e-004	
21000,000000	8,1312e-005	4,4948e+001	7,6807e-002	4,1880e-004	
21100,000000	9,8148e-005	4,4948e+001	7,6852e-002	4,1019e-004	
21200,000000	7,7485e-005	4,4948e+001	7,6852e-002	4,5515e-004	
21300,000000	1,0217e-004	4,4948e+001	7,6925e-002	4,1364e-004	
21400,000000	5,3761e-005	4,4945e+001	7,6944e-002	4,4272e-004	
21500,000000	9,6426e-005	4,4952e+001	7,6966e-002	4,3373e-004	
21600,000000	8,9539e-005	4,4948e+001	7,7031e-002	4,2569e-004	
21700,000000	5,8927e-005	4,4945e+001	7,7027e-002	4,6319e-004	
21800,000000	1,0006e-004	4,4945e+001	7,7073e-002	4,1746e-004	
21900,000000	7,1363e-005	4,4952e+001	7,7107e-002	4,2780e-004	
22000,000000	7,5189e-005	4,4952e+001	7,7133e-002	4,6663e-004	
22100,000000	1,0465e-004	4,4937e+001	7,7198e-002	4,1192e-004	
22200,000000	7,5189e-005	4,4948e+001	7,7194e-002	4,4214e-004	
22300,000000	8,8008e-005	4,4945e+001	7,7220e-002	4,5248e-004	
22400,000000	1,1690e-004	4,4948e+001	7,7258e-002	4,1593e-004	
22500,000000	8,2268e-005	4,4948e+001	7,7270e-002	4,5688e-004	
22600,000000	9,0495e-005	4,4956e+001	7,7289e-002	4,5707e-004	
22700,000000	1,1977e-004	4,4941e+001	7,7361e-002	4,2952e-004	
22800,000000	7,1937e-005	4,4941e+001	7,7338e-002	4,5707e-004	
22900,000000	1,0178e-004	4,4945e+001	7,7384e-002	4,7314e-004	
23000,000000	1,1824e-004	4,4945e+001	7,7414e-002	4,1766e-004	
23100,000000	8,8199e-005	4,4952e+001	7,7429e-002	4,6434e-004	
23200,000000	7,4807e-005	4,4941e+001	7,7444e-002	4,6912e-004	
23300,000000	1,1996e-004	4,4952e+001	7,7509e-002	4,4272e-004	
23400,000000	1,0293e-004	4,4948e+001	7,7524e-002	4,4731e-004	
23500,000000	6,8684e-005	4,4945e+001	7,7524e-002	4,7773e-004	
23600,000000	1,1671e-004	4,4941e+001	7,7566e-002	4,7237e-004	
23700,000000	1,1766e-004	4,4956e+001	7,7596e-002	4,2741e-004	
23800,000000	8,0929e-005	4,4945e+001	7,7592e-002	4,7161e-004	
23900,000000	8,4755e-005	4,4948e+001	7,7623e-002	4,8978e-004	
24000,000000	1,2723e-004	4,4948e+001	7,7626e-002	4,5822e-004	
24100,000000	1,1403e-004	4,4952e+001	7,7687e-002	4,4693e-004	
24200,000000	9,3748e-005	4,4948e+001	7,7672e-002	4,8022e-004	
24300,000000	1,0293e-004	4,4952e+001	7,7687e-002	4,8883e-004	
24400,000000	1,3067e-004	4,4952e+001	7,7721e-002	4,4100e-004	
24500,000000	1,2608e-004	4,4941e+001	7,7774e-002	4,4367e-004	
24600,000000	9,5661e-005	4,4945e+001	7,7767e-002	4,7352e-004	
24700,000000	1,0083e-004	4,4952e+001	7,7755e-002	4,9552e-004	
24800,000000	1,2914e-004	4,4945e+001	7,7809e-002	4,6912e-004	
24900,000000	1,4024e-004	4,4963e+001	7,7835e-002	4,4272e-004	
25000,000000	1,0695e-004	4,4948e+001	7,7843e-002	4,4788e-004	
25100,000000	8,2460e-005	4,4945e+001	7,7850e-002	4,9342e-004	
25200,000000	9,0686e-005	4,4945e+001	7,7869e-002	5,0031e-004	
25300,000000	1,1556e-004	4,4945e+001	7,7903e-002	4,7811e-004	
25400,000000	1,3756e-004	4,4945e+001	7,7930e-002	4,6510e-004	
25500,000000	1,2742e-004	4,4948e+001	7,7949e-002	4,7448e-004	
25600,000000	1,0408e-004	4,4948e+001	7,7949e-002	4,8959e-004	
25700,000000	1,0733e-004	4,4937e+001	7,7934e-002	5,1293e-004	
25800,000000	1,3163e-004	4,4941e+001	7,7968e-002	4,8443e-004	
25900,000000	1,4062e-004	4,4945e+001	7,8021e-002	4,7276e-004	
26000,000000	1,4598e-004	4,4948e+001	7,8029e-002	4,6376e-004	
26100,000000	9,5661e-005	4,4948e+001	7,8029e-002	4,4234e-004	
26200,000000	9,6809e-005	4,4941e+001	7,8029e-002	5,0298e-004	
26300,000000	1,0064e-004	4,4952e+001	7,8040e-002	5,0375e-004	
26400,000000	1,3833e-004	4,4945e+001	7,8059e-002	4,7964e-004	
26500,000000	1,3986e-004	4,4952e+001	7,8097e-002	4,5764e-004	
26600,000000	1,3565e-004	4,4956e+001	7,8108e-002	4,7103e-004	
26700,000000	1,2340e-004	4,4952e+001	7,8104e-002	4,9552e-004	
26800,000000	1,1039e-004	4,4937e+001	7,8123e-002	5,1179e-004	
26900,000000	1,1824e-004	4,4945e+001	7,8131e-002	5,0069e-004	
27000,000000	1,4100e-004	4,4952e+001	7,8158e-002	4,8117e-004	
27100,000000	1,4311e-004	4,4952e+001	7,8161e-002	4,6185e-004	
27200,000000	1,3641e-004	4,4948e+001	7,8211e-002	4,9495e-004	
27300,000000	1,0561e-004	4,4948e+001	7,8188e-002	5,1370e-004	
27400,000000	1,0331e-004	4,4948e+001	7,8196e-002	5,1772e-004	
27500,000000	1,4445e-004	4,4948e+001	7,8203e-002	5,1695e-004	
27600,000000	1,6435e-004	4,4941e+001	7,8237e-002	4,8500e-004	
27700,000000	1,5172e-004	4,4945e+001	7,8271e-002	4,7103e-004	
27800,000000	1,2168e-004	4,4948e+001	7,8268e-002	4,8519e-004	
27900,000000	1,2015e-004	4,4945e+001	7,8268e-002	5,2480e-004	
28000,000000	1,0867e-004	4,4948e+001	7,8268e-002	5,1045e-004	
28100,000000	1,3373e-004	4,4945e+001	7,8306e-002	5,1485e-004	
28200,000000	1,5994e-004	4,4941e+001	7,8317e-002	4,8997e-004	
28300,000000	1,6396e-004	4,4945e+001	7,8340e-002	4,7658e-004	
28400,000000	1,4215e-004	4,4948e+001	7,8336e-002	4,9782e-004	
28500,000000	1,1288e-004	4,4956e+001	7,8336e-002	5,0413e-004	
28600,000000	1,2053e-004	4,4937e+001	7,8359e-002	5,2900e-004	
28700,000000	1,3450e-004	4,4945e+001	7,8359e-002	4,9705e-004	
28800,000000	1,5134e-004	4,4952e+001	7,8381e-002	5,0700e-004	
28900,000000	1,6358e-004	4,4945e+001	7,8393e-002	4,9170e-004	
29000,000000	1,5861e-004	4,4937e+001	7,8423e-002	4,9074e-004	
29100,000000	1,5344e-004	4,4941e+001	7,8408e-002	5,0605e-004	
29200,000000	1,1288e-004	4,4948e+001	7,8400e-002	5,1695e-004	
29300,000000	1,2034e-004	4,4941e+001	7,8408e-002	5,3130e-004	
29400,000000	1,3775e-004	4,4937e+001	7,8431e-002	5,1217e-004	
29500,000000	1,4789e-004	4,4948e+001	7,8450e-002	5,1236e-004	
29600,000000	1,8022e-004	4,4948e+001	7,8476e-002	5,0356e-004	
29700,000000	1,6989e-004	4,4948e+001	7,8503e-002	4,8519e-004	
29800,000000	1,5325e-004	4,4948e+001	7,8488e-002	5,0107e-004	
29900,000000	1,3373e-004	4,4945e+001	7,8499e-002	5,1638e-004	
30000,000000	1,3335e-004	4,4948e+001	7,8495e-002	5,3207e-004	
30100,000000	1,2417e-004	4,4948e+001	7,8491e-002	5,3207e-004	
30200,000000	1,3010e-004	4,4956e+001	7,8526e-002	5,3953e-004	
30300,000000	1,5822e-004	4,4948e+001	7,8526e-002	5,4603e-004	
30400,000000	1,6760e-004	4,4952e+001	7,8507e-002	5,1599e-004	
30500,000000	1,7295e-004	4,4948e+001	7,8548e-002	5,0605e-004	
30600,000000	1,7697e-004	4,4948e+001	7,8567e-002	5,0222e-004	
30700,000000	1,7755e-004	4,4941e+001	7,8579e-002	4,9514e-004	
30800,000000	1,7678e-004	4,4952e+001	7,8605e-002	5,0432e-004	
30900,000000	1,7563e-004	4,4941e+001	7,8617e-002	5,0509e-004	
31000,000000	1,6568e-004	4,4945e+001	7,8605e-002	5,1198e-004	
31100,000000	1,6320e-004	4,4952e+001	7,8624e-002	5,2326e-004	
31200,000000	1,6664e-004	4,4945e+001	7,8613e-002	5,0987e-004	
31300,000000	1,5114e-004	4,4952e+001	7,8617e-002	5,1867e-004	
31400,000000	1,4827e-004	4,4941e+001	7,8628e-002	5,3589e-004	
31500,000000	1,5440e-004	4,4945e+001	7,8628e-002	5,3111e-004	
31600,000000	1,6071e-004	4,4945e+001	7,8639e-002	5,2326e-004	
31700,000000	1,4579e-004	4,4948e+001	7,8651e-002	5,2326e-004	
31800,000000	1,4579e-004	4,4948e+001	7,8681e-002	5,3914e-004	
31900,000000	1,6377e-004	4,4952e+001	7,8662e-002	5,2977e-004	
32000,000000	1,5229e-004	4,4945e+001	7,8677e-002	5,3226e-004	
32100,000000	1,5937e-004	4,4945e+001	7,8708e-002	5,4144e-004	
32200,000000	1,6281e-004	4,4948e+001	7,8712e-002	5,3474e-004	
32300,000000	1,7487e-004	4,4952e+001	7,8746e-002	5,2193e-004	
32400,000000	1,6415e-004	4,4948e+001	7,8715e-002	5,0930e-004	
32500,000000	1,7946e-004	4,4945e+001	7,8749e-002	5,1006e-004	
32600,000000	1,9610e-004	4,4948e+001	7,8761e-002	5,1274e-004	
32700,000000	1,9515e-004	4,4952e+001	7,8780e-002	5,2173e-004	
32800,000000	1,9783e-004	4,4948e+001	7,8772e-002	5,2307e-004	
32900,000000	1,8960e-004	4,4941e+001	7,8784e-002	5,2001e-004	
33000,000000	1,9438e-004	4,4952e+001	7,8780e-002	5,2231e-004	
33100,000000	2,0127e-004	4,4948e+001	7,8776e-002	5,4221e-004	
33200,000000	1,8654e-004	4,4952e+001	7,8780e-002	5,4259e-004	
33300,000000	1,7008e-004	4,4948e+001	7,8787e-002	5,3972e-004	
33400,000000	1,9515e-004	4,4937e+001	7,8768e-002	5,4928e-004	
33500,000000	1,7200e-004	4,4948e+001	7,8803e-002	5,6669e-004	
33600,000000	1,4617e-004	4,4960e+001	7,8780e-002	5,6421e-004	
33700,000000	1,5688e-004	4,4945e+001	7,8799e-002	5,5407e-004	
33800,000000	1,6396e-004	4,4948e+001	7,8833e-002	5,6115e-004	
33900,000000	1,5880e-004	4,4941e+001	7,8833e-002	5,5885e-004	
34000,000000	1,8061e-004	4,4952e+001	7,8837e-002	5,4871e-004	
34100,000000	1,7181e-004	4,4937e+001	7,8856e-002	5,3360e-004	
34200,000000	1,9457e-004	4,4945e+001	7,8860e-002	5,4106e-004	
34300,000000	1,9744e-004	4,4945e+001	7,8871e-002	5,3532e-004	
34400,000000	2,1198e-004	4,4945e+001	7,8863e-002	5,2633e-004	
34500,000000	2,1409e-004	4,4945e+001	7,8897e-002	5,4622e-004	
34600,000000	2,1237e-004	4,4952e+001	7,8878e-002	5,3800e-004	
