sys1_isoPla_0004.rec ( 6091 Echant/voies ) Période acquisition :100ms
Date :24/07/2023 12:30:12
Temps	y_back[V]	u[V]	phi[V]	y_front[V]	
0,000000	-8,6286e-005	-2,6478e-002	-1,5949e-004	-4,3621e-005	
100,000000	-9,1452e-005	-2,2695e-002	-1,8764e-004	-8,2460e-005	
200,000000	-3,6351e-005	-4,1608e-002	-1,4073e-004	-6,7728e-005	
300,000000	-8,5712e-005	-1,8913e-002	-1,5011e-004	-6,0840e-005	
400,000000	-8,7817e-005	-1,8913e-002	-1,7826e-004	-6,1988e-005	
500,000000	-3,4821e-005	-2,6478e-002	-1,4073e-004	-6,6389e-005	
600,000000	-7,4233e-005	-3,0261e-002	-1,2196e-004	-8,1694e-005	
700,000000	-5,7205e-005	-2,2695e-002	-2,0640e-004	-3,9221e-005	
800,000000	-4,8787e-005	-3,0261e-002	-1,2196e-004	-8,5712e-005	
900,000000	-5,3187e-005	-2,6478e-002	-1,6887e-004	-8,3034e-005	
1000,000000	-7,0980e-005	-1,5130e-002	-1,7826e-004	-3,2716e-005	
1100,000000	-6,9641e-005	-1,8913e-002	-1,5949e-004	-8,5521e-005	
1200,000000	-4,2473e-005	-2,2695e-002	-1,5011e-004	-7,0406e-005	
1300,000000	-8,2077e-005	-2,2695e-002	-1,5011e-004	-6,1223e-005	
1400,000000	-4,5726e-005	-2,6478e-002	-2,0640e-004	-5,4144e-005	
1500,000000	-4,4004e-005	-3,0261e-002	-1,5011e-004	-7,2128e-005	
1600,000000	-6,4284e-005	-1,8913e-002	-1,6887e-004	-9,1643e-005	
1700,000000	-7,0215e-005	-1,8913e-002	-2,0640e-004	-3,4438e-005	
1800,000000	-5,7396e-005	-1,8913e-002	-1,3135e-004	-8,7051e-005	
1900,000000	-4,6874e-005	-1,8913e-002	-1,5011e-004	-8,0546e-005	
2000,000000	-9,2217e-005	-3,0261e-002	-1,5011e-004	-4,1517e-005	
2100,000000	-3,4247e-005	-1,1348e-002	-1,7826e-004	-6,1606e-005	
2200,000000	-4,4769e-005	-2,2695e-002	-1,2196e-004	-8,0164e-005	
2300,000000	-7,1746e-005	-2,2695e-002	-1,8764e-004	-7,9016e-005	
2400,000000	-5,6249e-005	-1,8913e-002	-1,5011e-004	-4,1899e-005	
2500,000000	-5,2231e-005	-1,8913e-002	-1,3135e-004	-9,1452e-005	
2600,000000	-4,1708e-005	-2,6478e-002	-1,7826e-004	-8,1312e-005	
2700,000000	-7,6720e-005	-2,2695e-002	-1,5011e-004	-5,1657e-005	
2800,000000	-3,3864e-005	-3,4043e-002	-1,8764e-004	-5,7970e-005	
2900,000000	-4,0178e-005	-2,2695e-002	-1,4073e-004	-8,0164e-005	
3000,000000	-7,9781e-005	-1,8913e-002	-1,6887e-004	-7,7677e-005	
3100,000000	-6,0840e-005	-1,8913e-002	-1,8764e-004	-2,9655e-005	
3200,000000	-3,9795e-005	-1,8913e-002	-1,4073e-004	-9,2217e-005	
3300,000000	-4,6874e-005	-2,2695e-002	-1,5949e-004	-7,2128e-005	
3400,000000	-8,0929e-005	-3,0261e-002	-1,4073e-004	-3,9986e-005	
3500,000000	-1,8558e-005	-1,8913e-002	-1,5949e-004	-6,9832e-005	
3600,000000	-4,8404e-005	-1,8913e-002	-1,5949e-004	-6,6963e-005	
3700,000000	-7,1172e-005	-3,0261e-002	-1,7826e-004	-8,2268e-005	
3800,000000	-4,7830e-005	-2,2695e-002	-1,8764e-004	-5,5675e-005	
3900,000000	-6,3136e-005	-2,6478e-002	-1,4073e-004	-9,1452e-005	
4000,000000	-4,9552e-005	-2,2695e-002	-1,7826e-004	-9,5087e-005	
4100,000000	-8,2842e-005	-3,0261e-002	-1,6887e-004	-4,6874e-005	
4200,000000	-3,9604e-005	-2,2695e-002	-1,8764e-004	-6,9067e-005	
4300,000000	-4,3621e-005	-3,0261e-002	-1,5011e-004	-6,8302e-005	
4400,000000	-9,2408e-005	-3,0261e-002	-1,5949e-004	-7,2511e-005	
4500,000000	-5,7970e-005	-1,8913e-002	-2,1578e-004	-4,1325e-005	
4600,000000	-3,6925e-005	-3,0261e-002	-1,3135e-004	-8,7434e-005	
4700,000000	-6,8493e-005	-3,4043e-002	-1,7826e-004	-7,5763e-005	
4800,000000	-6,8493e-005	-2,6478e-002	-2,1578e-004	-3,3864e-005	
4900,000000	-3,9795e-005	-3,4043e-002	-1,5949e-004	-9,0304e-005	
5000,000000	-5,2231e-005	-2,2695e-002	-1,5949e-004	-4,1134e-005	
5100,000000	-8,3416e-005	-2,6478e-002	-1,5949e-004	-3,5968e-005	
5200,000000	-3,2333e-005	-3,0261e-002	-1,4073e-004	-8,0164e-005	
5300,000000	-4,4769e-005	-2,6478e-002	-1,5011e-004	-5,8162e-005	
5400,000000	-8,8199e-005	-3,0261e-002	-1,8764e-004	-5,6823e-005	
5500,000000	-3,0611e-005	-1,5130e-002	-1,6887e-004	-5,8736e-005	
5600,000000	-7,8825e-005	-2,2695e-002	-1,6887e-004	-7,1363e-005	
5700,000000	-7,9590e-005	-2,2695e-002	-1,9702e-004	-3,1185e-005	
5800,000000	-3,4821e-005	-2,6478e-002	-1,1258e-004	-5,4718e-005	
5900,000000	-6,4284e-005	-1,5130e-002	-1,5011e-004	-8,2842e-005	
6000,000000	-6,8684e-005	-3,4043e-002	-1,9702e-004	-3,0994e-005	
6100,000000	-5,5292e-005	-1,8913e-002	-1,6887e-004	-5,4144e-005	
6200,000000	-4,7448e-005	-1,8913e-002	-1,5949e-004	-8,3990e-005	
6300,000000	-8,7625e-005	-2,2695e-002	-1,5011e-004	-3,7690e-005	
6400,000000	-7,4424e-005	-2,2695e-002	-1,8764e-004	-7,3468e-005	
6500,000000	-3,4247e-005	-2,6478e-002	-1,4073e-004	-7,4424e-005	
6600,000000	-9,0304e-005	-2,6478e-002	-1,7826e-004	-5,2613e-005	
6700,000000	-8,1503e-005	-2,6478e-002	-1,7826e-004	-6,0840e-005	
6800,000000	-3,8264e-005	-2,2695e-002	-1,5011e-004	-6,8111e-005	
6900,000000	-7,8825e-005	-3,0261e-002	-1,5011e-004	-7,6529e-005	
7000,000000	-6,2180e-005	-2,6478e-002	-1,8764e-004	-4,2091e-005	
7100,000000	-6,6197e-005	-2,2695e-002	-1,6887e-004	-8,9730e-005	
7200,000000	-4,7448e-005	-1,8913e-002	-1,6887e-004	-8,4182e-005	
7300,000000	-8,1694e-005	-2,2695e-002	-1,6887e-004	-5,1274e-005	
7400,000000	-9,2217e-005	-2,2695e-002	-1,7826e-004	-6,6580e-005	
7500,000000	-3,8264e-005	-3,4043e-002	-1,5011e-004	-7,0980e-005	
7600,000000	-7,3850e-005	-1,8913e-002	-1,5011e-004	-7,6911e-005	
7700,000000	-6,2754e-005	-1,8913e-002	-1,7826e-004	-4,2665e-005	
7800,000000	-5,5483e-005	-3,0261e-002	-1,5011e-004	-8,6286e-005	
7900,000000	-4,3430e-005	-2,2695e-002	-1,7826e-004	-8,8965e-005	
8000,000000	-9,1834e-005	-2,2695e-002	-1,6887e-004	-4,8596e-005	
8100,000000	-9,3939e-005	-2,2695e-002	-1,7826e-004	-6,1414e-005	
8200,000000	-3,2525e-005	-2,6478e-002	-1,0320e-004	-6,2562e-005	
8300,000000	-7,7103e-005	-1,8913e-002	-1,5011e-004	-8,4564e-005	
8400,000000	-7,1172e-005	-3,0261e-002	-1,7826e-004	-3,8456e-005	
8500,000000	-6,4475e-005	-3,0261e-002	-1,4073e-004	-8,8773e-005	
8600,000000	-3,7116e-005	-2,2695e-002	-1,5011e-004	-9,5278e-005	
8700,000000	-9,5852e-005	-2,6478e-002	-1,7826e-004	-5,3761e-005	
8800,000000	-8,3416e-005	-1,8913e-002	-1,6887e-004	-5,1274e-005	
8900,000000	-3,0803e-005	-2,2695e-002	-1,4073e-004	-6,5815e-005	
9000,000000	-7,8059e-005	-2,2695e-002	-1,5011e-004	-7,4807e-005	
9100,000000	-7,1937e-005	-1,8913e-002	-1,8764e-004	-3,2333e-005	
9200,000000	-5,0126e-005	-3,0261e-002	-1,4073e-004	-8,9730e-005	
9300,000000	-4,7448e-005	-2,2695e-002	-1,5949e-004	-8,3608e-005	
9400,000000	-9,0495e-005	-1,1348e-002	-1,5011e-004	-4,0178e-005	
9500,000000	-7,6529e-005	-3,0261e-002	-1,4073e-004	-7,4041e-005	
9600,000000	-3,7308e-005	-2,6478e-002	-1,2196e-004	-8,0546e-005	
9700,000000	-9,4513e-005	-2,6478e-002	-1,5011e-004	-4,8022e-005	
9800,000000	-3,8264e-005	4,9930e+001	-1,6887e-004	-6,9258e-005	
9900,000000	-7,8633e-005	4,9949e+001	4,8880e-003	-3,7882e-005	
10000,000000	-4,5343e-005	4,9941e+001	1,2150e-002	-7,5189e-005	
10100,000000	-4,2282e-005	4,9949e+001	1,8933e-002	-1,7984e-005	
10200,000000	-4,8213e-005	4,9945e+001	2,4562e-002	4,9744e-006	
10300,000000	-2,3341e-005	4,9945e+001	2,9759e-002	-6,5049e-006	
10400,000000	-5,5292e-005	4,9945e+001	3,4713e-002	3,7690e-005	
10500,000000	-7,1554e-005	4,9945e+001	3,8991e-002	3,3864e-005	
10600,000000	-4,6682e-005	4,9941e+001	4,2838e-002	2,6785e-005	
10700,000000	-8,8008e-005	4,9941e+001	4,6272e-002	7,9016e-005	
10800,000000	-5,9692e-005	4,9945e+001	4,9677e-002	6,0649e-005	
10900,000000	-8,6669e-005	4,9934e+001	5,2539e-002	9,8913e-005	
11000,000000	-7,1172e-005	4,9941e+001	5,5269e-002	1,0465e-004	
11100,000000	-4,4004e-005	4,9941e+001	5,7905e-002	1,3278e-004	
11200,000000	-7,2128e-005	4,9938e+001	6,0223e-002	1,8080e-004	
11300,000000	-2,8698e-005	4,9949e+001	6,2399e-002	1,5650e-004	
11400,000000	-6,9832e-005	4,9934e+001	6,4341e-002	2,1160e-004	
11500,000000	-8,4947e-005	4,9953e+001	6,6274e-002	1,9190e-004	
11600,000000	-6,5241e-005	4,9949e+001	6,7897e-002	1,8826e-004	
11700,000000	-8,4182e-005	4,9938e+001	6,9407e-002	2,2002e-004	
11800,000000	-4,2856e-005	4,9941e+001	7,0955e-002	2,1026e-004	
11900,000000	-5,2231e-005	4,9930e+001	7,2222e-002	2,7149e-004	
12000,000000	-4,4004e-005	4,9945e+001	7,3460e-002	2,7971e-004	
12100,000000	-4,1708e-005	4,9941e+001	7,4614e-002	2,9942e-004	
12200,000000	-9,1069e-005	4,9938e+001	7,5750e-002	3,1166e-004	
12300,000000	-4,3621e-005	4,9934e+001	7,6763e-002	2,8048e-004	
12400,000000	-8,1503e-005	4,9949e+001	7,7692e-002	3,4094e-004	
12500,000000	-5,8162e-005	4,9941e+001	7,8677e-002	3,0535e-004	
12600,000000	-3,2907e-005	4,9945e+001	7,9465e-002	3,2793e-004	
12700,000000	-6,4858e-005	4,9941e+001	8,0244e-002	3,7327e-004	
12800,000000	-2,6594e-005	4,9941e+001	8,1032e-002	3,5299e-004	
12900,000000	-6,3901e-005	4,9941e+001	8,1745e-002	3,9795e-004	
13000,000000	-2,6020e-005	4,9945e+001	8,2420e-002	3,6829e-004	
13100,000000	-6,2562e-005	4,9941e+001	8,3030e-002	4,1019e-004	
13200,000000	-7,0406e-005	4,9934e+001	8,3687e-002	3,8437e-004	
13300,000000	-2,9081e-005	4,9949e+001	8,4221e-002	3,7958e-004	
13400,000000	-6,5815e-005	4,9941e+001	8,4737e-002	4,2569e-004	
13500,000000	-2,8316e-005	4,9956e+001	8,5263e-002	3,9087e-004	
13600,000000	-3,5203e-005	4,9941e+001	8,5760e-002	4,3717e-004	
13700,000000	-2,3341e-005	4,9953e+001	8,6239e-002	4,3047e-004	
13800,000000	-3,2333e-005	4,9945e+001	8,6670e-002	4,4712e-004	
13900,000000	-6,9258e-005	4,9945e+001	8,7083e-002	4,5401e-004	
14000,000000	-3,6160e-005	4,9941e+001	8,7486e-002	4,1651e-004	
14100,000000	-6,0649e-005	4,9956e+001	8,7815e-002	4,5171e-004	
14200,000000	-3,1568e-005	4,9953e+001	8,8199e-002	4,3162e-004	
14300,000000	-8,9921e-006	4,9945e+001	8,8537e-002	4,6893e-004	
14400,000000	-3,0994e-005	4,9938e+001	8,8856e-002	4,9112e-004	
14500,000000	-8,4182e-006	4,9953e+001	8,9185e-002	4,6893e-004	
14600,000000	-5,2039e-005	4,9938e+001	8,9419e-002	5,0413e-004	
14700,000000	-5,5675e-005	4,9938e+001	8,9747e-002	4,6836e-004	
14800,000000	-3,7499e-005	4,9938e+001	9,0010e-002	4,6223e-004	
14900,000000	-5,6631e-005	4,9938e+001	9,0245e-002	4,9208e-004	
15000,000000	-1,1862e-005	4,9945e+001	9,0498e-002	4,6491e-004	
15100,000000	-5,2805e-005	4,9945e+001	9,0723e-002	4,9112e-004	
15200,000000	-1,6071e-005	4,9938e+001	9,0986e-002	4,7237e-004	
15300,000000	1,5306e-006	4,9945e+001	9,1164e-002	4,9897e-004	
15400,000000	-4,3047e-005	4,9934e+001	9,1389e-002	5,1925e-004	
15500,000000	6,1223e-006	4,9938e+001	9,1614e-002	4,7926e-004	
15600,000000	-2,9655e-005	4,9945e+001	9,1765e-002	5,2575e-004	
15700,000000	-2,8124e-005	4,9953e+001	9,1990e-002	4,9227e-004	
15800,000000	-1,2245e-005	4,9949e+001	9,2140e-002	4,9552e-004	
15900,000000	-2,4680e-005	4,9938e+001	9,2281e-002	5,1198e-004	
16000,000000	1,2819e-005	4,9934e+001	9,2468e-002	5,0585e-004	
16100,000000	-4,0178e-006	4,9941e+001	9,2609e-002	5,3570e-004	
16200,000000	1,2245e-005	4,9941e+001	9,2768e-002	5,3111e-004	
16300,000000	6,8876e-006	4,9945e+001	9,2937e-002	5,4584e-004	
16400,000000	-2,9846e-005	4,9941e+001	9,3078e-002	5,4622e-004	
16500,000000	2,3341e-005	4,9934e+001	9,3181e-002	5,1829e-004	
16600,000000	-2,5063e-005	4,9941e+001	9,3284e-002	5,5981e-004	
16700,000000	-9,7574e-006	4,9949e+001	9,3444e-002	5,3551e-004	
16800,000000	1,0523e-005	4,9953e+001	9,3528e-002	5,4890e-004	
16900,000000	-1,1097e-005	4,9938e+001	9,3660e-002	5,7071e-004	
17000,000000	2,0471e-005	4,9949e+001	9,3810e-002	5,4814e-004	
17100,000000	-1,7793e-005	4,9949e+001	9,3866e-002	5,8219e-004	
17200,000000	2,3724e-005	4,9945e+001	9,3997e-002	5,4240e-004	
17300,000000	1,9132e-007	4,9938e+001	9,4110e-002	5,8870e-004	
17400,000000	-2,3915e-005	4,9949e+001	9,4185e-002	5,5923e-004	
17500,000000	8,9921e-006	4,9945e+001	9,4288e-002	5,3819e-004	
17600,000000	-1,9132e-005	4,9945e+001	9,4326e-002	5,7033e-004	
17700,000000	3,2525e-005	4,9934e+001	9,4476e-002	5,4354e-004	
17800,000000	2,7359e-005	4,9941e+001	9,4523e-002	5,8296e-004	
17900,000000	3,7308e-005	4,9949e+001	9,4673e-002	5,7148e-004	
18000,000000	3,7882e-005	4,9945e+001	9,4729e-002	5,8410e-004	
18100,000000	-6,8876e-006	4,9941e+001	9,4814e-002	5,9061e-004	
18200,000000	9,9487e-006	4,9945e+001	9,4907e-002	5,5139e-004	
18300,000000	-4,7830e-006	4,9934e+001	9,4926e-002	5,6689e-004	
18400,000000	2,0854e-005	4,9941e+001	9,5011e-002	5,5789e-004	
18500,000000	4,4961e-005	4,9953e+001	9,5095e-002	5,7550e-004	
18600,000000	1,9706e-005	4,9945e+001	9,5142e-002	6,0955e-004	
18700,000000	5,2039e-005	4,9941e+001	9,5245e-002	5,8908e-004	
18800,000000	5,9310e-006	4,9941e+001	9,5264e-002	6,2447e-004	
18900,000000	-5,1657e-006	4,9934e+001	9,5348e-002	5,8965e-004	
19000,000000	1,5880e-005	4,9945e+001	9,5442e-002	5,8238e-004	
19100,000000	7,2702e-006	4,9945e+001	9,5442e-002	5,9558e-004	
19200,000000	4,4195e-005	4,9938e+001	9,5555e-002	5,8334e-004	
19300,000000	2,8698e-006	4,9938e+001	9,5564e-002	6,1261e-004	
19400,000000	5,8544e-005	4,9945e+001	9,5667e-002	5,7224e-004	
19500,000000	4,8978e-005	4,9945e+001	9,5705e-002	6,1969e-004	
19600,000000	1,9132e-005	4,9945e+001	9,5789e-002	6,1108e-004	
19700,000000	4,4004e-005	4,9938e+001	9,5799e-002	5,9061e-004	
19800,000000	1,3584e-005	4,9941e+001	9,5827e-002	6,0783e-004	
19900,000000	5,2805e-005	4,9949e+001	9,5902e-002	5,8506e-004	
20000,000000	1,6836e-005	4,9941e+001	9,5930e-002	6,3557e-004	
20100,000000	6,6389e-005	4,9953e+001	9,5996e-002	6,0037e-004	
20200,000000	4,0560e-005	4,9941e+001	9,5996e-002	6,4992e-004	
20300,000000	1,2819e-005	4,9945e+001	9,6090e-002	6,2907e-004	
20400,000000	3,4629e-005	4,9934e+001	9,6165e-002	6,0515e-004	
20500,000000	1,8176e-005	4,9953e+001	9,6137e-002	6,1912e-004	
20600,000000	6,5623e-005	4,9941e+001	9,6212e-002	6,1185e-004	
20700,000000	2,8316e-005	4,9949e+001	9,6240e-002	6,4437e-004	
20800,000000	7,0980e-005	4,9949e+001	9,6296e-002	6,1969e-004	
20900,000000	3,4055e-005	4,9945e+001	9,6352e-002	6,4380e-004	
21000,000000	5,1083e-005	4,9941e+001	9,6409e-002	6,0592e-004	
21100,000000	3,7882e-005	4,9938e+001	9,6380e-002	6,2773e-004	
21200,000000	5,8544e-005	4,9945e+001	9,6456e-002	6,0649e-004	
21300,000000	6,6771e-005	4,9945e+001	9,6493e-002	6,4054e-004	
21400,000000	7,1554e-005	4,9941e+001	9,6531e-002	6,5049e-004	
21500,000000	6,9641e-005	4,9941e+001	9,6568e-002	6,5929e-004	
21600,000000	2,1811e-005	4,9941e+001	9,6587e-002	6,6121e-004	
21700,000000	6,3327e-005	4,9941e+001	9,6634e-002	6,2065e-004	
21800,000000	3,2142e-005	4,9945e+001	9,6643e-002	6,5834e-004	
21900,000000	7,0789e-005	4,9934e+001	9,6709e-002	6,2562e-004	
22000,000000	5,7396e-005	4,9945e+001	9,6728e-002	6,5796e-004	
22100,000000	8,3799e-005	4,9945e+001	9,6812e-002	6,3366e-004	
22200,000000	7,1937e-005	4,9941e+001	9,6803e-002	6,5796e-004	
22300,000000	4,3621e-005	4,9949e+001	9,6850e-002	6,5107e-004	
22400,000000	8,4564e-005	4,9941e+001	9,6887e-002	6,2313e-004	
22500,000000	5,3761e-005	4,9934e+001	9,6878e-002	6,7154e-004	
22600,000000	8,3225e-005	4,9941e+001	9,6943e-002	6,4284e-004	
22700,000000	5,5292e-005	4,9945e+001	9,6925e-002	6,7594e-004	
22800,000000	8,4373e-005	4,9941e+001	9,7000e-002	6,4801e-004	
22900,000000	7,8825e-005	4,9949e+001	9,7009e-002	6,7651e-004	
23000,000000	3,6542e-005	4,9949e+001	9,7047e-002	6,6771e-004	
23100,000000	9,2982e-005	4,9938e+001	9,7075e-002	6,2868e-004	
23200,000000	6,0075e-005	4,9949e+001	9,7065e-002	6,7441e-004	
23300,000000	1,0217e-004	4,9949e+001	9,7140e-002	6,4514e-004	
23400,000000	7,8633e-005	4,9949e+001	9,7122e-002	6,8551e-004	
23500,000000	1,0657e-004	4,9941e+001	9,7169e-002	6,6714e-004	
23600,000000	7,1937e-005	4,9938e+001	9,7197e-002	6,9373e-004	
23700,000000	5,4335e-005	4,9949e+001	9,7253e-002	6,6236e-004	
23800,000000	1,0446e-004	4,9945e+001	9,7244e-002	6,6293e-004	
23900,000000	7,8059e-005	4,9949e+001	9,7262e-002	7,0100e-004	
24000,000000	1,0944e-004	4,9945e+001	9,7319e-002	6,7900e-004	
24100,000000	6,5241e-005	4,9945e+001	9,7347e-002	6,8895e-004	
24200,000000	1,1613e-004	4,9938e+001	9,7403e-002	6,5451e-004	
24300,000000	6,6389e-005	4,9949e+001	9,7356e-002	6,8742e-004	
24400,000000	9,6043e-005	4,9953e+001	9,7412e-002	6,4896e-004	
24500,000000	1,0982e-004	4,9945e+001	9,7394e-002	6,8570e-004	
24600,000000	1,1211e-004	4,9945e+001	9,7422e-002	6,9871e-004	
24700,000000	8,6860e-005	4,9945e+001	9,7478e-002	7,0712e-004	
24800,000000	6,6389e-005	4,9934e+001	9,7488e-002	6,8321e-004	
24900,000000	8,6286e-005	4,9934e+001	9,7497e-002	6,6561e-004	
25000,000000	6,7728e-005	4,9945e+001	9,7506e-002	6,7690e-004	
25100,000000	1,1154e-004	4,9938e+001	9,7553e-002	6,6236e-004	
25200,000000	9,3174e-005	4,9938e+001	9,7563e-002	6,9565e-004	
25300,000000	1,2417e-004	4,9949e+001	9,7638e-002	6,6943e-004	
25400,000000	7,1937e-005	4,9945e+001	9,7600e-002	7,0368e-004	
25500,000000	9,4704e-005	4,9945e+001	9,7656e-002	6,5872e-004	
25600,000000	8,0164e-005	4,9941e+001	9,7628e-002	7,0043e-004	
25700,000000	1,0637e-004	4,9949e+001	9,7656e-002	6,7364e-004	
25800,000000	9,2026e-005	4,9949e+001	9,7656e-002	7,1248e-004	
25900,000000	7,8633e-005	4,9945e+001	9,7685e-002	6,8914e-004	
26000,000000	9,6617e-005	4,9941e+001	9,7722e-002	6,8321e-004	
26100,000000	9,0878e-005	4,9934e+001	9,7731e-002	6,8130e-004	
26200,000000	1,3756e-004	4,9945e+001	9,7760e-002	6,8417e-004	
26300,000000	1,2111e-004	4,9953e+001	9,7778e-002	7,1746e-004	
26400,000000	1,1996e-004	4,9949e+001	9,7835e-002	7,0866e-004	
26500,000000	7,7485e-005	4,9956e+001	9,7807e-002	7,0904e-004	
26600,000000	1,2072e-004	4,9941e+001	9,7816e-002	6,8455e-004	
26700,000000	7,6146e-005	4,9945e+001	9,7835e-002	7,2090e-004	
26800,000000	1,3488e-004	4,9934e+001	9,7863e-002	6,9373e-004	
26900,000000	9,4322e-005	4,9953e+001	9,7853e-002	7,3085e-004	
27000,000000	1,3737e-004	4,9941e+001	9,7928e-002	6,7900e-004	
27100,000000	9,7383e-005	4,9945e+001	9,7872e-002	7,1880e-004	
27200,000000	1,3259e-004	4,9945e+001	9,7938e-002	6,9029e-004	
27300,000000	1,1537e-004	4,9949e+001	9,7938e-002	7,2128e-004	
27400,000000	1,4158e-004	4,9953e+001	9,7966e-002	7,0617e-004	
27500,000000	8,6095e-005	4,9949e+001	9,7966e-002	7,3946e-004	
27600,000000	1,1613e-004	4,9941e+001	9,7975e-002	6,9354e-004	
27700,000000	9,2982e-005	4,9941e+001	9,7966e-002	7,3506e-004	
27800,000000	1,3947e-004	4,9945e+001	9,8060e-002	7,0119e-004	
27900,000000	1,1058e-004	4,9945e+001	9,8032e-002	7,2836e-004	
28000,000000	1,2685e-004	4,9949e+001	9,8079e-002	6,9565e-004	
28100,000000	1,0064e-004	4,9949e+001	9,8069e-002	7,2683e-004	
28200,000000	1,4464e-004	4,9945e+001	9,8088e-002	6,9565e-004	
28300,000000	1,0599e-004	4,9953e+001	9,8069e-002	7,4328e-004	
28400,000000	1,3393e-004	4,9945e+001	9,8144e-002	7,0177e-004	
28500,000000	9,9105e-005	4,9941e+001	9,8097e-002	7,2740e-004	
28600,000000	1,4464e-004	4,9941e+001	9,8154e-002	7,0598e-004	
28700,000000	1,1958e-004	4,9941e+001	9,8154e-002	7,4022e-004	
28800,000000	1,5708e-004	4,9949e+001	9,8182e-002	7,0043e-004	
28900,000000	9,9870e-005	4,9938e+001	9,8135e-002	7,3200e-004	
29000,000000	1,6454e-004	4,9938e+001	9,8182e-002	6,9603e-004	
29100,000000	1,2340e-004	4,9941e+001	9,8172e-002	7,5802e-004	
29200,000000	1,4789e-004	4,9941e+001	9,8219e-002	7,4195e-004	
29300,000000	1,0618e-004	4,9938e+001	9,8238e-002	7,3946e-004	
29400,000000	1,5516e-004	4,9945e+001	9,8238e-002	7,1593e-004	
29500,000000	1,2130e-004	4,9941e+001	9,8247e-002	7,4558e-004	
29600,000000	1,6760e-004	4,9938e+001	9,8294e-002	7,2454e-004	
29700,000000	1,1288e-004	4,9941e+001	9,8285e-002	7,4922e-004	
29800,000000	1,4521e-004	4,9941e+001	9,8266e-002	7,1497e-004	
29900,000000	1,1728e-004	4,9941e+001	9,8257e-002	7,3735e-004	
30000,000000	1,6033e-004	4,9941e+001	9,8304e-002	7,3181e-004	
30100,000000	1,2665e-004	4,9949e+001	9,8332e-002	7,6223e-004	
30200,000000	1,5784e-004	4,9941e+001	9,8360e-002	7,1822e-004	
30300,000000	1,2608e-004	4,9941e+001	9,8323e-002	7,3869e-004	
30400,000000	1,7295e-004	4,9949e+001	9,8369e-002	7,2396e-004	
30500,000000	1,3393e-004	4,9949e+001	9,8360e-002	7,6701e-004	
30600,000000	1,7276e-004	4,9945e+001	9,8426e-002	7,4558e-004	
30700,000000	1,2015e-004	4,9945e+001	9,8416e-002	7,7141e-004	
30800,000000	1,6205e-004	4,9945e+001	9,8426e-002	7,2817e-004	
30900,000000	1,2704e-004	4,9941e+001	9,8398e-002	7,7715e-004	
31000,000000	1,6951e-004	4,9938e+001	9,8435e-002	7,3544e-004	
31100,000000	1,3412e-004	4,9949e+001	9,8463e-002	7,6165e-004	
31200,000000	1,6167e-004	4,9941e+001	9,8454e-002	7,2128e-004	
31300,000000	1,2704e-004	4,9938e+001	9,8426e-002	7,4807e-004	
31400,000000	1,7142e-004	4,9949e+001	9,8473e-002	7,4195e-004	
31500,000000	1,4253e-004	4,9945e+001	9,8482e-002	7,7753e-004	
31600,000000	1,7429e-004	4,9930e+001	9,8529e-002	7,4482e-004	
31700,000000	1,3297e-004	4,9938e+001	9,8501e-002	7,6510e-004	
31800,000000	1,7468e-004	4,9941e+001	9,8520e-002	7,3142e-004	
31900,000000	1,3373e-004	4,9953e+001	9,8529e-002	7,7045e-004	
32000,000000	1,7602e-004	4,9934e+001	9,8529e-002	7,4003e-004	
32100,000000	1,4215e-004	4,9938e+001	9,8520e-002	7,7638e-004	
32200,000000	1,4617e-004	4,9934e+001	9,8576e-002	7,4998e-004	
32300,000000	1,3393e-004	4,9938e+001	9,8576e-002	7,5687e-004	
32400,000000	1,7257e-004	4,9938e+001	9,8585e-002	7,3066e-004	
32500,000000	1,7984e-004	4,9945e+001	9,8566e-002	7,7332e-004	
32600,000000	1,8616e-004	4,9945e+001	9,8604e-002	7,7753e-004	
32700,000000	1,6167e-004	4,9949e+001	9,8585e-002	8,0030e-004	
32800,000000	1,4789e-004	4,9938e+001	9,8641e-002	7,6701e-004	
32900,000000	1,8998e-004	4,9945e+001	9,8623e-002	7,6605e-004	
33000,000000	1,6549e-004	4,9945e+001	9,8641e-002	7,8729e-004	
33100,000000	1,9017e-004	4,9945e+001	9,8679e-002	7,8365e-004	
33200,000000	1,4866e-004	4,9938e+001	9,8660e-002	7,7657e-004	
33300,000000	1,6568e-004	4,9938e+001	9,8670e-002	7,6012e-004	
33400,000000	1,4770e-004	4,9953e+001	9,8651e-002	7,7198e-004	
33500,000000	1,9668e-004	4,9941e+001	9,8651e-002	7,7122e-004	
33600,000000	1,6224e-004	4,9945e+001	9,8726e-002	7,9322e-004	
33700,000000	1,9917e-004	4,9941e+001	9,8726e-002	7,5763e-004	
33800,000000	1,4923e-004	4,9941e+001	9,8698e-002	7,8538e-004	
33900,000000	1,9132e-004	4,9953e+001	9,8726e-002	7,6356e-004	
34000,000000	1,4311e-004	4,9949e+001	9,8707e-002	8,0355e-004	
34100,000000	1,9304e-004	4,9938e+001	9,8754e-002	7,6548e-004	
34200,000000	1,6702e-004	4,9938e+001	9,8763e-002	8,0393e-004	
34300,000000	1,6951e-004	4,9941e+001	9,8810e-002	7,6701e-004	
34400,000000	1,6281e-004	4,9949e+001	9,8763e-002	7,6892e-004	
