sys1_isoPla_0002.rec ( 5989 Echant/voies ) Période acquisition :100ms
Date :6/30/2023 5:33:44 PM
Temps	y[°C]	u[V]	
11900.000000	2.8015e+001	-1.1348e-002	
12000.000000	2.7740e+001	-1.5130e-002	
12100.000000	2.7359e+001	-1.5130e-002	
12200.000000	2.7679e+001	-1.8913e-002	
12300.000000	2.8244e+001	-1.1348e-002	
12400.000000	2.8137e+001	-7.5652e-003	
12500.000000	2.8503e+001	-1.5130e-002	
12600.000000	2.8275e+001	-1.5130e-002	
12700.000000	2.7542e+001	-1.5130e-002	
12800.000000	2.7374e+001	-1.1348e-002	
12900.000000	2.7496e+001	-1.1348e-002	
13000.000000	2.7725e+001	-1.8913e-002	
13100.000000	2.8244e+001	-2.2695e-002	
13200.000000	2.8473e+001	-2.2695e-002	
13300.000000	2.7954e+001	-1.1348e-002	
13400.000000	2.7451e+001	-1.1348e-002	
13500.000000	2.7451e+001	-2.6478e-002	
13600.000000	2.7466e+001	-1.1348e-002	
13700.000000	2.7756e+001	-7.5652e-003	
13800.000000	2.8107e+001	-1.5130e-002	
13900.000000	2.7695e+001	-1.8913e-002	
14000.000000	2.7283e+001	-7.5652e-003	
14100.000000	2.7390e+001	-1.5130e-002	
14200.000000	2.7710e+001	-1.8913e-002	
14300.000000	2.7985e+001	-1.8913e-002	
14400.000000	2.8076e+001	-2.2695e-002	
14500.000000	2.7374e+001	-1.5130e-002	
14600.000000	2.6825e+001	-1.5130e-002	
14700.000000	2.7161e+001	-1.5130e-002	
14800.000000	2.7634e+001	-1.5130e-002	
14900.000000	2.7679e+001	-1.5130e-002	
15000.000000	2.7573e+001	-2.2695e-002	
15100.000000	2.7328e+001	-1.5130e-002	
15200.000000	2.7115e+001	-1.8913e-002	
15300.000000	2.7603e+001	-7.5652e-003	
15400.000000	2.7985e+001	-1.8913e-002	
15500.000000	2.7206e+001	-2.2695e-002	
15600.000000	2.6703e+001	-2.2695e-002	
15700.000000	2.7069e+001	-1.5130e-002	
15800.000000	2.7328e+001	-1.1348e-002	
15900.000000	2.7649e+001	-1.8913e-002	
16000.000000	2.7496e+001	-1.8913e-002	
16100.000000	2.7008e+001	-1.1348e-002	
16200.000000	2.6901e+001	-1.1348e-002	
16300.000000	2.7481e+001	-1.5130e-002	
16400.000000	2.7512e+001	-1.5130e-002	
16500.000000	2.7008e+001	-2.2695e-002	
16600.000000	2.6840e+001	-2.2695e-002	
16700.000000	2.6688e+001	-1.5130e-002	
16800.000000	2.7267e+001	-1.5130e-002	
16900.000000	2.7863e+001	-1.5130e-002	
17000.000000	2.7512e+001	-1.8913e-002	
17100.000000	2.6947e+001	-2.2695e-002	
17200.000000	2.6886e+001	-1.8913e-002	
17300.000000	2.6917e+001	-2.2695e-002	
17400.000000	2.7283e+001	-2.2695e-002	
17500.000000	2.7252e+001	-1.1348e-002	
17600.000000	2.6672e+001	-1.5130e-002	
17700.000000	2.6611e+001	-2.2695e-002	
17800.000000	2.7374e+001	-1.1348e-002	
17900.000000	2.7634e+001	-1.1348e-002	
18000.000000	2.7054e+001	-1.8913e-002	
18100.000000	2.6672e+001	-1.5130e-002	
18200.000000	2.6901e+001	-1.5130e-002	
18300.000000	2.7161e+001	-2.2695e-002	
18400.000000	2.6932e+001	-1.5130e-002	
18500.000000	2.6733e+001	-1.1348e-002	
18600.000000	2.6520e+001	-1.5130e-002	
18700.000000	2.7069e+001	-1.1348e-002	
18800.000000	2.7390e+001	-1.5130e-002	
18900.000000	2.6886e+001	-2.2695e-002	
19000.000000	2.6413e+001	-1.8913e-002	
19100.000000	2.7145e+001	-7.5652e-003	
19200.000000	2.7252e+001	-1.8913e-002	
19300.000000	2.6642e+001	-2.2695e-002	
19400.000000	2.6230e+001	-1.1348e-002	
19500.000000	2.6642e+001	-1.1348e-002	
19600.000000	2.6993e+001	-1.5130e-002	
19700.000000	2.7206e+001	-1.5130e-002	
19800.000000	2.6840e+001	-2.2695e-002	
19900.000000	2.6474e+001	-7.5652e-003	
20000.000000	2.6733e+001	-1.1348e-002	
20100.000000	2.7237e+001	-1.5130e-002	
20200.000000	2.7023e+001	-1.1348e-002	
20300.000000	2.6459e+001	-1.5130e-002	
20400.000000	2.6199e+001	-3.7826e-003	
20500.000000	2.6398e+001	-1.1348e-002	
20600.000000	2.6733e+001	-2.2695e-002	
20700.000000	2.6978e+001	-1.1348e-002	
20800.000000	2.7161e+001	-1.5130e-002	
20900.000000	2.6749e+001	-1.5130e-002	
21000.000000	2.6413e+001	-1.8913e-002	
21100.000000	2.6398e+001	-1.1348e-002	
21200.000000	2.6718e+001	-1.1348e-002	
21300.000000	2.6718e+001	-1.5130e-002	
21400.000000	2.6825e+001	-7.5652e-003	
21500.000000	2.6825e+001	-7.5652e-003	
21600.000000	2.6657e+001	-7.5652e-003	
21700.000000	2.6352e+001	-2.6478e-002	
21800.000000	2.6321e+001	-1.5130e-002	
21900.000000	2.6489e+001	-1.1348e-002	
22000.000000	2.6566e+001	-1.1348e-002	
22100.000000	2.6703e+001	-1.8913e-002	
22200.000000	2.6993e+001	-1.8913e-002	
22300.000000	2.6932e+001	-1.8913e-002	
22400.000000	2.6749e+001	-1.1348e-002	
22500.000000	2.6779e+001	-1.5130e-002	
22600.000000	2.6825e+001	-1.5130e-002	
22700.000000	2.6489e+001	-1.5130e-002	
22800.000000	2.6428e+001	-2.2695e-002	
22900.000000	2.6550e+001	-1.5130e-002	
23000.000000	2.6657e+001	-1.8913e-002	
23100.000000	2.6108e+001	-1.8913e-002	
23200.000000	2.6215e+001	-1.5130e-002	
23300.000000	2.6321e+001	-7.5652e-003	
23400.000000	2.6093e+001	-2.2695e-002	
23500.000000	2.5696e+001	-1.8913e-002	
23600.000000	2.5864e+001	-1.8913e-002	
23700.000000	2.6001e+001	-1.1348e-002	
23800.000000	2.5803e+001	-1.8913e-002	
23900.000000	2.6093e+001	-1.8913e-002	
24000.000000	2.6230e+001	-1.8913e-002	
24100.000000	2.6321e+001	-1.5130e-002	
24200.000000	2.6169e+001	-1.1348e-002	
24300.000000	2.6123e+001	-1.8913e-002	
24400.000000	2.6245e+001	-1.8913e-002	
24500.000000	2.6352e+001	-7.5652e-003	
24600.000000	2.6108e+001	-1.8913e-002	
24700.000000	2.5986e+001	-1.1348e-002	
24800.000000	2.5925e+001	-2.2695e-002	
24900.000000	2.6123e+001	-1.8913e-002	
25000.000000	2.6169e+001	-1.5130e-002	
25100.000000	2.6108e+001	-1.5130e-002	
25200.000000	2.5986e+001	-7.5652e-003	
25300.000000	2.6428e+001	-1.8913e-002	
25400.000000	2.6566e+001	-1.5130e-002	
25500.000000	2.6550e+001	-7.5652e-003	
25600.000000	2.6428e+001	-1.1348e-002	
25700.000000	2.6428e+001	-3.7826e-003	
25800.000000	2.6581e+001	-2.2695e-002	
25900.000000	2.6855e+001	-1.1348e-002	
26000.000000	2.6672e+001	-1.5130e-002	
26100.000000	2.6703e+001	-1.8913e-002	
26200.000000	2.6657e+001	-1.5130e-002	
26300.000000	2.6672e+001	-1.8913e-002	
26400.000000	2.6535e+001	-1.8913e-002	
26500.000000	2.6306e+001	-1.5130e-002	
26600.000000	2.6230e+001	-1.1348e-002	
26700.000000	2.6276e+001	-1.5130e-002	
26800.000000	2.6382e+001	-1.8913e-002	
26900.000000	2.6138e+001	-1.5130e-002	
27000.000000	2.6062e+001	-1.5130e-002	
27100.000000	2.5894e+001	-2.2695e-002	
27200.000000	2.6138e+001	-1.5130e-002	
27300.000000	2.6306e+001	-1.5130e-002	
27400.000000	2.6260e+001	-1.5130e-002	
27500.000000	2.6337e+001	-1.8913e-002	
27600.000000	2.6352e+001	-7.5652e-003	
27700.000000	2.6688e+001	-7.5652e-003	
27800.000000	2.6657e+001	-1.5130e-002	
27900.000000	2.6459e+001	-2.2695e-002	
28000.000000	2.6184e+001	-1.5130e-002	
28100.000000	2.6245e+001	-1.5130e-002	
28200.000000	2.6123e+001	-1.1348e-002	
28300.000000	2.6123e+001	-1.8913e-002	
28400.000000	2.6169e+001	-7.5652e-003	
28500.000000	2.6337e+001	-1.5130e-002	
28600.000000	2.6627e+001	-1.5130e-002	
28700.000000	2.6917e+001	-1.8913e-002	
28800.000000	2.6505e+001	-1.1348e-002	
28900.000000	2.6031e+001	-1.8913e-002	
29000.000000	2.5726e+001	-1.5130e-002	
29100.000000	2.5818e+001	-1.1348e-002	
29200.000000	2.6093e+001	-7.5652e-003	
29300.000000	2.6215e+001	-1.5130e-002	
29400.000000	2.6566e+001	-7.5652e-003	
29500.000000	2.6749e+001	-1.8913e-002	
29600.000000	2.6581e+001	-1.5130e-002	
29700.000000	2.6184e+001	5.9750e+001	
29800.000000	2.6611e+001	5.9757e+001	
29900.000000	2.6886e+001	5.9753e+001	
30000.000000	2.6413e+001	5.9753e+001	
30100.000000	2.5940e+001	5.9757e+001	
30200.000000	2.5833e+001	5.9750e+001	
30300.000000	2.6428e+001	5.9765e+001	
30400.000000	2.6627e+001	5.9769e+001	
30500.000000	2.6733e+001	5.9753e+001	
30600.000000	2.6016e+001	5.9765e+001	
30700.000000	2.5848e+001	5.9750e+001	
30800.000000	2.5848e+001	5.9753e+001	
30900.000000	2.6901e+001	5.9746e+001	
31000.000000	2.6764e+001	5.9750e+001	
31100.000000	2.6520e+001	5.9757e+001	
31200.000000	2.5909e+001	5.9757e+001	
31300.000000	2.6123e+001	5.9761e+001	
31400.000000	2.6764e+001	5.9753e+001	
31500.000000	2.7161e+001	5.9757e+001	
31600.000000	2.6962e+001	5.9757e+001	
31700.000000	2.6276e+001	5.9765e+001	
31800.000000	2.6459e+001	5.9776e+001	
31900.000000	2.6047e+001	5.9761e+001	
32000.000000	2.7145e+001	5.9750e+001	
32100.000000	2.7161e+001	5.9757e+001	
32200.000000	2.7527e+001	5.9757e+001	
32300.000000	2.6550e+001	5.9757e+001	
32400.000000	2.6855e+001	5.9757e+001	
32500.000000	2.6535e+001	5.9753e+001	
32600.000000	2.7344e+001	5.9753e+001	
32700.000000	2.7390e+001	5.9761e+001	
32800.000000	2.7481e+001	5.9753e+001	
32900.000000	2.7008e+001	5.9761e+001	
33000.000000	2.7176e+001	5.9761e+001	
33100.000000	2.7161e+001	5.9765e+001	
33200.000000	2.7802e+001	5.9761e+001	
33300.000000	2.7679e+001	5.9765e+001	
33400.000000	2.7679e+001	5.9761e+001	
33500.000000	2.7283e+001	5.9761e+001	
33600.000000	2.7374e+001	5.9753e+001	
33700.000000	2.7817e+001	5.9757e+001	
33800.000000	2.8091e+001	5.9757e+001	
33900.000000	2.7740e+001	5.9761e+001	
34000.000000	2.7527e+001	5.9761e+001	
34100.000000	2.8229e+001	5.9753e+001	
34200.000000	2.8320e+001	5.9765e+001	
34300.000000	2.7481e+001	5.9757e+001	
34400.000000	2.7786e+001	5.9765e+001	
34500.000000	2.8412e+001	5.9757e+001	
34600.000000	2.8412e+001	5.9765e+001	
34700.000000	2.7771e+001	5.9761e+001	
34800.000000	2.8229e+001	5.9765e+001	
34900.000000	2.8702e+001	5.9761e+001	
35000.000000	2.8412e+001	5.9761e+001	
35100.000000	2.7954e+001	5.9757e+001	
35200.000000	2.8503e+001	5.9753e+001	
35300.000000	2.8961e+001	5.9761e+001	
35400.000000	2.8763e+001	5.9761e+001	
35500.000000	2.8305e+001	5.9750e+001	
35600.000000	2.8854e+001	5.9761e+001	
35700.000000	2.9037e+001	5.9772e+001	
35800.000000	2.8900e+001	5.9753e+001	
35900.000000	2.8198e+001	5.9765e+001	
36000.000000	2.8824e+001	5.9761e+001	
36100.000000	2.9465e+001	5.9765e+001	
36200.000000	2.9129e+001	5.9753e+001	
36300.000000	2.8488e+001	5.9761e+001	
36400.000000	2.8885e+001	5.9769e+001	
36500.000000	2.9434e+001	5.9753e+001	
36600.000000	2.9282e+001	5.9750e+001	
36700.000000	2.8870e+001	5.9765e+001	
36800.000000	2.9541e+001	5.9753e+001	
36900.000000	2.9617e+001	5.9765e+001	
37000.000000	2.8976e+001	5.9753e+001	
37100.000000	2.9190e+001	5.9750e+001	
37200.000000	2.9922e+001	5.9753e+001	
37300.000000	2.9510e+001	5.9765e+001	
37400.000000	2.9053e+001	5.9761e+001	
37500.000000	2.9633e+001	5.9761e+001	
37600.000000	3.0060e+001	5.9746e+001	
37700.000000	2.9312e+001	5.9761e+001	
37800.000000	2.9724e+001	5.9761e+001	
37900.000000	3.0090e+001	5.9761e+001	
38000.000000	2.9587e+001	5.9753e+001	
38100.000000	2.9694e+001	5.9753e+001	
38200.000000	3.0533e+001	5.9765e+001	
38300.000000	2.9709e+001	5.9765e+001	
38400.000000	2.9694e+001	5.9769e+001	
38500.000000	3.0151e+001	5.9750e+001	
38600.000000	3.0411e+001	5.9753e+001	
38700.000000	2.9633e+001	5.9765e+001	
38800.000000	3.0258e+001	5.9769e+001	
38900.000000	3.0365e+001	5.9765e+001	
39000.000000	2.9953e+001	5.9761e+001	
39100.000000	3.0304e+001	5.9753e+001	
39200.000000	3.0777e+001	5.9757e+001	
39300.000000	2.9938e+001	5.9761e+001	
39400.000000	3.0258e+001	5.9746e+001	
39500.000000	3.0792e+001	5.9761e+001	
39600.000000	3.0472e+001	5.9765e+001	
39700.000000	3.0121e+001	3.3268e+001	
39800.000000	3.0365e+001	1.5698e+000	
39900.000000	3.0640e+001	-7.9434e-002	
40000.000000	3.0518e+001	-2.6478e-002	
40100.000000	3.0441e+001	0.0000e+000	
40200.000000	3.0380e+001	-2.2695e-002	
40300.000000	3.0334e+001	-2.2695e-002	
40400.000000	3.0441e+001	-1.1348e-002	
40500.000000	3.0685e+001	-1.5130e-002	
40600.000000	3.0762e+001	-2.2695e-002	
40700.000000	3.0914e+001	-1.5130e-002	
40800.000000	3.0991e+001	-1.5130e-002	
40900.000000	3.1021e+001	-1.1348e-002	
41000.000000	3.1143e+001	-1.5130e-002	
41100.000000	3.1189e+001	-7.5652e-003	
41200.000000	3.1265e+001	-2.2695e-002	
41300.000000	3.1540e+001	-1.8913e-002	
41400.000000	3.1586e+001	-1.5130e-002	
41500.000000	3.1601e+001	-1.8913e-002	
41600.000000	3.1494e+001	-3.7826e-003	
41700.000000	3.1403e+001	-1.5130e-002	
41800.000000	3.1250e+001	-2.2695e-002	
41900.000000	3.1128e+001	-2.2695e-002	
42000.000000	3.1128e+001	-1.5130e-002	
42100.000000	3.0975e+001	-1.5130e-002	
42200.000000	3.0945e+001	-1.8913e-002	
42300.000000	3.0823e+001	-1.5130e-002	
42400.000000	3.0640e+001	-1.5130e-002	
42500.000000	3.0334e+001	-1.5130e-002	
42600.000000	3.0182e+001	-2.2695e-002	
42700.000000	3.0106e+001	-1.5130e-002	
42800.000000	3.0029e+001	-1.8913e-002	
42900.000000	3.0151e+001	-2.2695e-002	
43000.000000	3.0304e+001	-1.8913e-002	
43100.000000	3.0518e+001	-1.8913e-002	
43200.000000	3.0701e+001	-1.1348e-002	
43300.000000	3.1006e+001	-1.5130e-002	
43400.000000	3.0960e+001	-1.8913e-002	
43500.000000	3.0945e+001	-7.5652e-003	
43600.000000	3.0609e+001	-1.8913e-002	
43700.000000	3.0518e+001	-1.8913e-002	
43800.000000	3.0212e+001	-1.1348e-002	
43900.000000	3.0014e+001	-1.8913e-002	
44000.000000	2.9968e+001	-1.5130e-002	
44100.000000	3.0228e+001	-1.5130e-002	
44200.000000	3.0243e+001	-2.2695e-002	
44300.000000	3.0487e+001	-7.5652e-003	
44400.000000	3.0502e+001	-1.5130e-002	
44500.000000	3.0487e+001	-1.5130e-002	
44600.000000	3.0731e+001	-7.5652e-003	
44700.000000	3.0518e+001	-1.1348e-002	
44800.000000	3.0655e+001	-1.5130e-002	
44900.000000	3.0594e+001	-1.5130e-002	
45000.000000	3.0777e+001	-1.8913e-002	
45100.000000	3.0884e+001	-1.8913e-002	
45200.000000	3.0838e+001	-1.5130e-002	
45300.000000	3.0670e+001	-1.1348e-002	
45400.000000	3.0640e+001	-1.5130e-002	
45500.000000	3.0411e+001	-1.1348e-002	
45600.000000	3.0289e+001	-1.8913e-002	
45700.000000	3.0319e+001	-1.5130e-002	
45800.000000	3.0243e+001	-2.2695e-002	
45900.000000	3.0121e+001	-1.8913e-002	
46000.000000	3.0029e+001	-1.5130e-002	
46100.000000	3.0075e+001	-2.2695e-002	
46200.000000	2.9968e+001	-1.1348e-002	
46300.000000	2.9785e+001	-7.5652e-003	
46400.000000	2.9816e+001	-1.1348e-002	
46500.000000	2.9816e+001	-7.5652e-003	
46600.000000	2.9602e+001	-1.1348e-002	
46700.000000	2.9510e+001	-1.5130e-002	
46800.000000	2.9465e+001	-1.8913e-002	
46900.000000	2.9404e+001	-1.1348e-002	
47000.000000	2.9449e+001	-1.8913e-002	
47100.000000	2.9694e+001	-1.8913e-002	
47200.000000	2.9739e+001	-1.8913e-002	
47300.000000	3.0045e+001	-1.1348e-002	
47400.000000	3.0182e+001	-1.8913e-002	
47500.000000	3.0228e+001	-1.5130e-002	
47600.000000	3.0380e+001	-1.5130e-002	
47700.000000	3.0441e+001	-1.8913e-002	
47800.000000	3.0579e+001	-1.5130e-002	
47900.000000	3.0441e+001	-1.5130e-002	
48000.000000	3.0487e+001	-1.1348e-002	
48100.000000	3.0228e+001	-7.5652e-003	
48200.000000	3.0090e+001	-2.2695e-002	
48300.000000	2.9999e+001	-1.1348e-002	
48400.000000	2.9678e+001	-1.5130e-002	
48500.000000	2.9709e+001	-7.5652e-003	
48600.000000	2.9572e+001	-1.1348e-002	
48700.000000	2.9434e+001	-3.7826e-003	
48800.000000	2.9343e+001	-7.5652e-003	
48900.000000	2.9449e+001	-1.1348e-002	
49000.000000	2.9556e+001	-1.5130e-002	
49100.000000	2.9480e+001	-1.8913e-002	
49200.000000	2.9510e+001	-1.5130e-002	
49300.000000	2.9556e+001	-1.1348e-002	
49400.000000	2.9572e+001	-1.5130e-002	
49500.000000	2.9739e+001	-2.2695e-002	
49600.000000	2.9709e+001	-1.1348e-002	
49700.000000	2.9709e+001	5.9753e+001	
49800.000000	2.9816e+001	5.9765e+001	
49900.000000	2.9343e+001	5.9765e+001	
50000.000000	2.9800e+001	5.9742e+001	
50100.000000	3.0289e+001	5.9765e+001	
50200.000000	2.9007e+001	5.9761e+001	
50300.000000	2.9816e+001	5.9753e+001	
50400.000000	2.9831e+001	5.9769e+001	
50500.000000	2.9175e+001	5.9753e+001	
50600.000000	2.9358e+001	5.9750e+001	
50700.000000	2.9938e+001	5.9753e+001	
50800.000000	2.9938e+001	5.9757e+001	
50900.000000	2.9343e+001	5.9765e+001	
51000.000000	2.9877e+001	5.9757e+001	
51100.000000	2.9816e+001	5.9757e+001	
51200.000000	2.9465e+001	5.9761e+001	
51300.000000	2.9343e+001	5.9757e+001	
51400.000000	3.0273e+001	5.9761e+001	
51500.000000	2.9526e+001	5.9753e+001	
51600.000000	2.9572e+001	5.9753e+001	
51700.000000	2.9938e+001	5.9761e+001	
51800.000000	3.0258e+001	5.9761e+001	
51900.000000	3.0167e+001	5.9757e+001	
52000.000000	2.9495e+001	5.9761e+001	
52100.000000	2.9800e+001	5.9757e+001	
52200.000000	3.0212e+001	5.9757e+001	
52300.000000	3.0518e+001	5.9753e+001	
52400.000000	2.9785e+001	5.9765e+001	
52500.000000	2.9968e+001	5.9753e+001	
52600.000000	3.0029e+001	5.9761e+001	
52700.000000	3.0655e+001	5.9769e+001	
52800.000000	3.1006e+001	5.9750e+001	
52900.000000	3.0197e+001	5.9761e+001	
53000.000000	3.0197e+001	5.9757e+001	
53100.000000	2.9938e+001	5.9761e+001	
53200.000000	3.0594e+001	5.9761e+001	
53300.000000	3.0746e+001	5.9746e+001	
53400.000000	3.1021e+001	5.9761e+001	
53500.000000	3.0411e+001	5.9757e+001	
53600.000000	3.0823e+001	5.9761e+001	
53700.000000	3.0365e+001	5.9753e+001	
53800.000000	3.1006e+001	5.9765e+001	
53900.000000	3.1235e+001	5.9757e+001	
54000.000000	3.1143e+001	5.9750e+001	
54100.000000	3.1174e+001	5.9753e+001	
54200.000000	3.0731e+001	5.9761e+001	
54300.000000	3.0685e+001	5.9769e+001	
54400.000000	3.0640e+001	5.9765e+001	
54500.000000	3.1448e+001	5.9753e+001	
54600.000000	3.1387e+001	5.9757e+001	
54700.000000	3.2150e+001	5.9750e+001	
54800.000000	3.1509e+001	5.9765e+001	
54900.000000	3.1097e+001	5.9765e+001	
55000.000000	3.1189e+001	5.9765e+001	
55100.000000	3.1036e+001	5.9753e+001	
55200.000000	3.1372e+001	5.9765e+001	
55300.000000	3.1708e+001	5.9750e+001	
55400.000000	3.2288e+001	5.9765e+001	
55500.000000	3.1860e+001	5.9761e+001	
55600.000000	3.1799e+001	5.9750e+001	
55700.000000	3.1387e+001	5.9757e+001	
55800.000000	3.1143e+001	5.9753e+001	
55900.000000	3.1631e+001	5.9750e+001	
56000.000000	3.1937e+001	5.9761e+001	
56100.000000	3.2654e+001	5.9761e+001	
56200.000000	3.2211e+001	5.9769e+001	
56300.000000	3.2364e+001	5.9765e+001	
56400.000000	3.1662e+001	5.9765e+001	
56500.000000	3.1479e+001	5.9757e+001	
56600.000000	3.2120e+001	5.9746e+001	
56700.000000	3.2318e+001	5.9753e+001	
56800.000000	3.2867e+001	5.9753e+001	
56900.000000	3.2486e+001	5.9761e+001	
57000.000000	3.2562e+001	5.9761e+001	
57100.000000	3.1631e+001	5.9765e+001	
57200.000000	3.2089e+001	5.9757e+001	
57300.000000	3.2486e+001	5.9757e+001	
57400.000000	3.2745e+001	5.9761e+001	
57500.000000	3.2990e+001	5.9753e+001	
57600.000000	3.2700e+001	5.9757e+001	
57700.000000	3.2669e+001	5.9761e+001	
57800.000000	3.2104e+001	5.9757e+001	
57900.000000	3.2730e+001	5.9761e+001	
58000.000000	3.3005e+001	5.9750e+001	
58100.000000	3.3066e+001	5.9757e+001	
58200.000000	3.2990e+001	5.9761e+001	
58300.000000	3.2578e+001	5.9765e+001	
58400.000000	3.2623e+001	5.9750e+001	
58500.000000	3.2608e+001	5.9750e+001	
58600.000000	3.3646e+001	5.9761e+001	
58700.000000	3.3478e+001	5.9761e+001	
58800.000000	3.3356e+001	5.9769e+001	
