sys1_isoPla_0004.rec ( 5484 Echant/voies ) Période acquisition :100ms
Date :03/07/2023 14:08:21
Temps	y[°C]	u[V]	
10600,000000	2,2903e+001	5,9765e+001	
10700,000000	2,2461e+001	5,9769e+001	
10800,000000	2,2232e+001	5,9757e+001	
10900,000000	2,2293e+001	5,9761e+001	
11000,000000	2,2964e+001	5,9765e+001	
11100,000000	2,2232e+001	5,9753e+001	
11200,000000	2,2308e+001	5,9761e+001	
11300,000000	2,3270e+001	5,9761e+001	
11400,000000	2,2659e+001	5,9757e+001	
11500,000000	2,2293e+001	5,9769e+001	
11600,000000	2,2903e+001	5,9769e+001	
11700,000000	2,3254e+001	5,9765e+001	
11800,000000	2,2720e+001	5,9776e+001	
11900,000000	2,2766e+001	5,9750e+001	
12000,000000	2,2919e+001	5,9761e+001	
12100,000000	2,3636e+001	5,9757e+001	
12200,000000	2,2430e+001	5,9761e+001	
12300,000000	2,3178e+001	5,9757e+001	
12400,000000	2,3132e+001	5,9765e+001	
12500,000000	2,3712e+001	5,9761e+001	
12600,000000	2,2461e+001	5,9769e+001	
12700,000000	2,3331e+001	5,9765e+001	
12800,000000	2,3422e+001	5,9761e+001	
12900,000000	2,3727e+001	5,9757e+001	
13000,000000	2,2995e+001	5,9753e+001	
13100,000000	2,3453e+001	5,9761e+001	
13200,000000	2,3987e+001	5,9761e+001	
13300,000000	2,3682e+001	5,9761e+001	
13400,000000	2,3743e+001	5,9761e+001	
13500,000000	2,3193e+001	5,9765e+001	
13600,000000	2,4063e+001	5,9761e+001	
13700,000000	2,4155e+001	5,9769e+001	
13800,000000	2,3865e+001	5,9772e+001	
13900,000000	2,3605e+001	5,9757e+001	
14000,000000	2,4231e+001	5,9765e+001	
14100,000000	2,4292e+001	5,9757e+001	
14200,000000	2,4490e+001	5,9765e+001	
14300,000000	2,3849e+001	5,9765e+001	
14400,000000	2,3865e+001	5,9765e+001	
14500,000000	2,4734e+001	5,9761e+001	
14600,000000	2,4734e+001	5,9765e+001	
14700,000000	2,4338e+001	5,9753e+001	
14800,000000	2,3972e+001	5,9761e+001	
14900,000000	2,4551e+001	5,9753e+001	
15000,000000	2,5208e+001	5,9753e+001	
15100,000000	2,4582e+001	5,9753e+001	
15200,000000	2,4109e+001	5,9769e+001	
15300,000000	2,4429e+001	5,9765e+001	
15400,000000	2,5085e+001	5,9757e+001	
15500,000000	2,5467e+001	5,9761e+001	
15600,000000	2,4780e+001	5,9769e+001	
15700,000000	2,4643e+001	5,9761e+001	
15800,000000	2,4658e+001	5,9761e+001	
15900,000000	2,5497e+001	5,9761e+001	
16000,000000	2,5269e+001	5,9761e+001	
16100,000000	2,5314e+001	5,9765e+001	
16200,000000	2,4811e+001	5,9761e+001	
16300,000000	2,5269e+001	5,9757e+001	
16400,000000	2,5238e+001	5,9765e+001	
16500,000000	2,6031e+001	5,9753e+001	
16600,000000	2,5558e+001	5,9757e+001	
16700,000000	2,5421e+001	5,9757e+001	
16800,000000	2,4979e+001	5,9757e+001	
16900,000000	2,5589e+001	5,9765e+001	
17000,000000	2,5726e+001	5,9769e+001	
17100,000000	2,6108e+001	5,9757e+001	
17200,000000	2,5558e+001	5,9761e+001	
17300,000000	2,5391e+001	5,9761e+001	
17400,000000	2,5360e+001	5,9757e+001	
17500,000000	2,6077e+001	5,9757e+001	
17600,000000	2,6245e+001	5,9757e+001	
17700,000000	2,6337e+001	5,9769e+001	
17800,000000	2,5818e+001	5,9761e+001	
17900,000000	2,5772e+001	5,9757e+001	
18000,000000	2,5726e+001	5,9757e+001	
18100,000000	2,6062e+001	5,9769e+001	
18200,000000	2,6321e+001	5,9757e+001	
18300,000000	2,6443e+001	5,9761e+001	
18400,000000	2,6199e+001	5,9750e+001	
18500,000000	2,5940e+001	5,9757e+001	
18600,000000	2,6123e+001	5,9765e+001	
18700,000000	2,6047e+001	5,9761e+001	
18800,000000	2,6398e+001	5,9761e+001	
18900,000000	2,6413e+001	5,9757e+001	
19000,000000	2,6901e+001	5,9761e+001	
19100,000000	2,6901e+001	5,9753e+001	
19200,000000	2,6855e+001	5,9765e+001	
19300,000000	2,6337e+001	5,9757e+001	
19400,000000	2,6093e+001	5,9761e+001	
19500,000000	2,6413e+001	5,9757e+001	
19600,000000	2,6611e+001	5,9765e+001	
19700,000000	2,6489e+001	2,4159e+001	
19800,000000	2,6505e+001	1,0326e+000	
19900,000000	2,7100e+001	-4,5391e-002	
20000,000000	2,7374e+001	-1,8913e-002	
20100,000000	2,6581e+001	-2,6478e-002	
20200,000000	2,6703e+001	-3,7826e-002	
20300,000000	2,7390e+001	-4,1608e-002	
20400,000000	2,7222e+001	-3,0261e-002	
20500,000000	2,6672e+001	-2,6478e-002	
20600,000000	2,7313e+001	-2,6478e-002	
20700,000000	2,7344e+001	-2,2695e-002	
20800,000000	2,6779e+001	-3,4043e-002	
20900,000000	2,6993e+001	-3,0261e-002	
21000,000000	2,7557e+001	-3,0261e-002	
21100,000000	2,7588e+001	-3,4043e-002	
21200,000000	2,6627e+001	-3,7826e-002	
21300,000000	2,6917e+001	-3,0261e-002	
21400,000000	2,7481e+001	-3,0261e-002	
21500,000000	2,7130e+001	-3,0261e-002	
21600,000000	2,6794e+001	-3,0261e-002	
21700,000000	2,7405e+001	-2,6478e-002	
21800,000000	2,7725e+001	-3,0261e-002	
21900,000000	2,7161e+001	-3,7826e-002	
22000,000000	2,6718e+001	-4,5391e-002	
22100,000000	2,7542e+001	-3,4043e-002	
22200,000000	2,7328e+001	-3,0261e-002	
22300,000000	2,6520e+001	-3,7826e-002	
22400,000000	2,6962e+001	-2,6478e-002	
22500,000000	2,7267e+001	-3,0261e-002	
22600,000000	2,6672e+001	-3,0261e-002	
22700,000000	2,6718e+001	-3,7826e-002	
22800,000000	2,7435e+001	-3,0261e-002	
22900,000000	2,6886e+001	-3,4043e-002	
23000,000000	2,6581e+001	-3,7826e-002	
23100,000000	2,7328e+001	-3,4043e-002	
23200,000000	2,6978e+001	-3,0261e-002	
23300,000000	2,6489e+001	-3,7826e-002	
23400,000000	2,7206e+001	-3,7826e-002	
23500,000000	2,7100e+001	-3,4043e-002	
23600,000000	2,6505e+001	-3,0261e-002	
23700,000000	2,6886e+001	-2,6478e-002	
23800,000000	2,7023e+001	-3,4043e-002	
23900,000000	2,6260e+001	-3,0261e-002	
24000,000000	2,6779e+001	-3,7826e-002	
24100,000000	2,7084e+001	-3,4043e-002	
24200,000000	2,6459e+001	-3,0261e-002	
24300,000000	2,6917e+001	-4,1608e-002	
24400,000000	2,6672e+001	-3,4043e-002	
24500,000000	2,6047e+001	-3,4043e-002	
24600,000000	2,6901e+001	-3,7826e-002	
24700,000000	2,6917e+001	-3,0261e-002	
24800,000000	2,6215e+001	-3,4043e-002	
24900,000000	2,6688e+001	-3,7826e-002	
25000,000000	2,6566e+001	-3,7826e-002	
25100,000000	2,6459e+001	-3,0261e-002	
25200,000000	2,6886e+001	-7,5652e-003	
25300,000000	2,6077e+001	-3,0261e-002	
25400,000000	2,6566e+001	-3,0261e-002	
25500,000000	2,7100e+001	-3,0261e-002	
25600,000000	2,5833e+001	-3,7826e-002	
25700,000000	2,6718e+001	-3,7826e-002	
25800,000000	2,6535e+001	-3,0261e-002	
25900,000000	2,5940e+001	-3,7826e-002	
26000,000000	2,6871e+001	-3,0261e-002	
26100,000000	2,6154e+001	-3,0261e-002	
26200,000000	2,6291e+001	-2,6478e-002	
26300,000000	2,6627e+001	-3,4043e-002	
26400,000000	2,5772e+001	-2,2695e-002	
26500,000000	2,6596e+001	-3,4043e-002	
26600,000000	2,6245e+001	-3,4043e-002	
26700,000000	2,6108e+001	-4,1608e-002	
26800,000000	2,6749e+001	-3,7826e-002	
26900,000000	2,5681e+001	-2,6478e-002	
27000,000000	2,6764e+001	-4,1608e-002	
27100,000000	2,5879e+001	-3,7826e-002	
27200,000000	2,6413e+001	-3,0261e-002	
27300,000000	2,6230e+001	-3,4043e-002	
27400,000000	2,5787e+001	-2,6478e-002	
27500,000000	2,6535e+001	-2,6478e-002	
27600,000000	2,5726e+001	-3,4043e-002	
27700,000000	2,6520e+001	-3,0261e-002	
27800,000000	2,6062e+001	-2,6478e-002	
27900,000000	2,6184e+001	-3,0261e-002	
28000,000000	2,6230e+001	-3,0261e-002	
28100,000000	2,5787e+001	-2,6478e-002	
28200,000000	2,6672e+001	-3,4043e-002	
28300,000000	2,5696e+001	-3,0261e-002	
28400,000000	2,6352e+001	-3,4043e-002	
28500,000000	2,5650e+001	-3,0261e-002	
28600,000000	2,6199e+001	-3,0261e-002	
28700,000000	2,5909e+001	-3,4043e-002	
28800,000000	2,6108e+001	-3,4043e-002	
28900,000000	2,5955e+001	-3,4043e-002	
29000,000000	2,5665e+001	-3,0261e-002	
29100,000000	2,6505e+001	-3,4043e-002	
29200,000000	2,5345e+001	-3,4043e-002	
29300,000000	2,6230e+001	-2,6478e-002	
29400,000000	2,5803e+001	-3,4043e-002	
29500,000000	2,5803e+001	-2,2695e-002	
29600,000000	2,6154e+001	-4,1608e-002	
29700,000000	2,5742e+001	5,9753e+001	
29800,000000	2,5314e+001	5,9761e+001	
29900,000000	2,5558e+001	5,9765e+001	
30000,000000	2,5452e+001	5,9761e+001	
30100,000000	2,5528e+001	5,9757e+001	
30200,000000	2,5330e+001	5,9765e+001	
30300,000000	2,5482e+001	5,9757e+001	
30400,000000	2,5208e+001	5,9753e+001	
30500,000000	2,5482e+001	5,9761e+001	
30600,000000	2,5360e+001	5,9761e+001	
30700,000000	2,5467e+001	5,9761e+001	
30800,000000	2,5558e+001	5,9757e+001	
30900,000000	2,5345e+001	5,9765e+001	
31000,000000	2,5742e+001	5,9761e+001	
31100,000000	2,5696e+001	5,9753e+001	
31200,000000	2,5711e+001	5,9765e+001	
31300,000000	2,5711e+001	5,9757e+001	
31400,000000	2,5925e+001	5,9765e+001	
31500,000000	2,5909e+001	5,9753e+001	
31600,000000	2,5925e+001	5,9757e+001	
31700,000000	2,6047e+001	5,9750e+001	
31800,000000	2,5970e+001	5,9761e+001	
31900,000000	2,6016e+001	5,9761e+001	
32000,000000	2,6016e+001	5,9757e+001	
32100,000000	2,6169e+001	5,9765e+001	
32200,000000	2,6215e+001	5,9765e+001	
32300,000000	2,6260e+001	5,9761e+001	
32400,000000	2,6321e+001	5,9761e+001	
32500,000000	2,6108e+001	5,9753e+001	
32600,000000	2,6566e+001	5,9761e+001	
32700,000000	2,6245e+001	5,9753e+001	
32800,000000	2,6642e+001	5,9761e+001	
32900,000000	2,6871e+001	5,9757e+001	
33000,000000	2,6382e+001	5,9761e+001	
33100,000000	2,7100e+001	5,9761e+001	
33200,000000	2,6764e+001	5,9746e+001	
33300,000000	2,6810e+001	5,9757e+001	
33400,000000	2,6794e+001	5,9761e+001	
33500,000000	2,7161e+001	5,9761e+001	
33600,000000	2,7054e+001	5,9761e+001	
33700,000000	2,6810e+001	5,9761e+001	
33800,000000	2,7298e+001	5,9757e+001	
33900,000000	2,7023e+001	5,9757e+001	
34000,000000	2,6993e+001	5,9765e+001	
34100,000000	2,7115e+001	5,9753e+001	
34200,000000	2,7054e+001	5,9757e+001	
34300,000000	2,7542e+001	5,9765e+001	
34400,000000	2,7328e+001	5,9769e+001	
34500,000000	2,7344e+001	5,9761e+001	
34600,000000	2,7512e+001	5,9761e+001	
34700,000000	2,7344e+001	5,9757e+001	
34800,000000	2,7695e+001	5,9757e+001	
34900,000000	2,7969e+001	5,9765e+001	
35000,000000	2,8122e+001	5,9761e+001	
35100,000000	2,8381e+001	5,9757e+001	
35200,000000	2,8259e+001	5,9753e+001	
35300,000000	2,8000e+001	5,9750e+001	
35400,000000	2,8214e+001	5,9753e+001	
35500,000000	2,7939e+001	5,9765e+001	
35600,000000	2,7908e+001	5,9769e+001	
35700,000000	2,7924e+001	5,9753e+001	
35800,000000	2,7649e+001	5,9761e+001	
35900,000000	2,7725e+001	5,9761e+001	
36000,000000	2,7786e+001	5,9765e+001	
36100,000000	2,7588e+001	5,9765e+001	
36200,000000	2,7985e+001	5,9769e+001	
36300,000000	2,7954e+001	5,9757e+001	
36400,000000	2,8015e+001	5,9761e+001	
36500,000000	2,8549e+001	5,9757e+001	
36600,000000	2,8412e+001	5,9753e+001	
36700,000000	2,8473e+001	5,9765e+001	
36800,000000	2,8809e+001	5,9765e+001	
36900,000000	2,8641e+001	5,9757e+001	
37000,000000	2,8595e+001	5,9765e+001	
37100,000000	2,9068e+001	5,9761e+001	
37200,000000	2,8946e+001	5,9769e+001	
37300,000000	2,9160e+001	5,9765e+001	
37400,000000	2,9434e+001	5,9753e+001	
37500,000000	2,9327e+001	5,9757e+001	
37600,000000	2,9327e+001	5,9753e+001	
37700,000000	2,9083e+001	5,9765e+001	
37800,000000	2,9221e+001	5,9761e+001	
37900,000000	2,9266e+001	5,9757e+001	
38000,000000	2,9221e+001	5,9757e+001	
38100,000000	2,9419e+001	5,9765e+001	
38200,000000	2,9312e+001	5,9765e+001	
38300,000000	2,9114e+001	5,9757e+001	
38400,000000	2,9312e+001	5,9757e+001	
38500,000000	2,9312e+001	5,9753e+001	
38600,000000	2,9495e+001	5,9769e+001	
38700,000000	2,9709e+001	5,9757e+001	
38800,000000	2,9190e+001	5,9761e+001	
38900,000000	2,9785e+001	5,9765e+001	
39000,000000	3,0045e+001	5,9761e+001	
39100,000000	2,9587e+001	5,9761e+001	
39200,000000	2,9922e+001	5,9753e+001	
39300,000000	3,0365e+001	5,9757e+001	
39400,000000	2,9800e+001	5,9765e+001	
39500,000000	2,9861e+001	5,9753e+001	
39600,000000	3,0304e+001	5,9761e+001	
39700,000000	2,9800e+001	5,9750e+001	
39800,000000	3,0090e+001	5,9757e+001	
39900,000000	2,9984e+001	5,9761e+001	
40000,000000	2,9709e+001	5,9761e+001	
40100,000000	2,9953e+001	5,9765e+001	
40200,000000	2,9633e+001	5,9757e+001	
40300,000000	2,9907e+001	5,9761e+001	
40400,000000	2,9663e+001	5,9761e+001	
40500,000000	2,9434e+001	5,9765e+001	
40600,000000	2,9770e+001	5,9757e+001	
40700,000000	2,9388e+001	5,9769e+001	
40800,000000	2,9922e+001	5,9765e+001	
40900,000000	2,9785e+001	5,9761e+001	
41000,000000	3,0136e+001	5,9757e+001	
41100,000000	3,0365e+001	5,9761e+001	
41200,000000	3,0518e+001	5,9757e+001	
41300,000000	3,0365e+001	5,9761e+001	
41400,000000	3,1036e+001	5,9757e+001	
41500,000000	3,0533e+001	5,9765e+001	
41600,000000	3,0746e+001	5,9761e+001	
41700,000000	3,0411e+001	5,9757e+001	
41800,000000	3,0304e+001	5,9750e+001	
41900,000000	2,9968e+001	5,9757e+001	
42000,000000	3,0228e+001	5,9753e+001	
42100,000000	3,0212e+001	5,9757e+001	
42200,000000	3,0243e+001	5,9765e+001	
42300,000000	3,1082e+001	5,9757e+001	
42400,000000	3,0945e+001	5,9753e+001	
42500,000000	3,1036e+001	5,9761e+001	
42600,000000	3,1372e+001	5,9765e+001	
42700,000000	3,0853e+001	5,9757e+001	
42800,000000	3,0594e+001	5,9753e+001	
42900,000000	3,0777e+001	5,9757e+001	
43000,000000	3,0426e+001	5,9761e+001	
43100,000000	3,0365e+001	5,9757e+001	
43200,000000	3,0869e+001	5,9757e+001	
43300,000000	3,1235e+001	5,9753e+001	
43400,000000	3,1021e+001	5,9761e+001	
43500,000000	3,1525e+001	5,9757e+001	
43600,000000	3,1738e+001	5,9761e+001	
43700,000000	3,1494e+001	5,9761e+001	
43800,000000	3,0975e+001	5,9761e+001	
43900,000000	3,1174e+001	5,9765e+001	
44000,000000	3,0869e+001	5,9761e+001	
44100,000000	3,0884e+001	5,9761e+001	
44200,000000	3,0975e+001	5,9761e+001	
44300,000000	3,1052e+001	5,9753e+001	
44400,000000	3,1403e+001	5,9753e+001	
44500,000000	3,2104e+001	5,9753e+001	
44600,000000	3,1784e+001	5,9761e+001	
44700,000000	3,1738e+001	5,9753e+001	
44800,000000	3,1372e+001	5,9765e+001	
44900,000000	3,1326e+001	5,9761e+001	
45000,000000	3,0945e+001	5,9761e+001	
45100,000000	3,1189e+001	5,9761e+001	
45200,000000	3,1830e+001	5,9761e+001	
45300,000000	3,1876e+001	5,9761e+001	
45400,000000	3,2150e+001	5,9765e+001	
45500,000000	3,2349e+001	5,9757e+001	
45600,000000	3,2104e+001	5,9753e+001	
45700,000000	3,1418e+001	5,9765e+001	
45800,000000	3,1250e+001	5,9769e+001	
45900,000000	3,1494e+001	5,9757e+001	
46000,000000	3,2013e+001	5,9753e+001	
46100,000000	3,1998e+001	5,9761e+001	
46200,000000	3,2181e+001	5,9765e+001	
46300,000000	3,2333e+001	5,9757e+001	
46400,000000	3,1693e+001	5,9769e+001	
46500,000000	3,1525e+001	5,9753e+001	
46600,000000	3,1876e+001	5,9757e+001	
46700,000000	3,2120e+001	5,9753e+001	
46800,000000	3,2471e+001	5,9753e+001	
46900,000000	3,2867e+001	5,9761e+001	
47000,000000	3,2425e+001	5,9757e+001	
47100,000000	3,1845e+001	5,9753e+001	
47200,000000	3,1738e+001	5,9765e+001	
47300,000000	3,2227e+001	5,9757e+001	
47400,000000	3,2272e+001	5,9761e+001	
47500,000000	3,2562e+001	5,9757e+001	
47600,000000	3,2623e+001	5,9753e+001	
47700,000000	3,1967e+001	5,9769e+001	
47800,000000	3,2318e+001	5,9753e+001	
47900,000000	3,2913e+001	5,9753e+001	
48000,000000	3,2822e+001	5,9753e+001	
48100,000000	3,2288e+001	5,9769e+001	
48200,000000	3,2089e+001	5,9757e+001	
48300,000000	3,3005e+001	5,9757e+001	
48400,000000	3,3142e+001	5,9765e+001	
48500,000000	3,2349e+001	5,9761e+001	
48600,000000	3,2227e+001	5,9761e+001	
48700,000000	3,2867e+001	5,9761e+001	
48800,000000	3,3066e+001	5,9761e+001	
48900,000000	3,2730e+001	5,9765e+001	
49000,000000	3,2623e+001	5,9761e+001	
49100,000000	3,2883e+001	5,9757e+001	
49200,000000	3,3188e+001	5,9769e+001	
49300,000000	3,3005e+001	5,9761e+001	
49400,000000	3,2547e+001	5,9761e+001	
49500,000000	3,2761e+001	5,9765e+001	
49600,000000	3,3539e+001	5,9757e+001	
49700,000000	3,3279e+001	5,9761e+001	
49800,000000	3,2349e+001	5,9769e+001	
49900,000000	3,3157e+001	5,9757e+001	
50000,000000	3,3905e+001	5,9757e+001	
50100,000000	3,2761e+001	5,9753e+001	
50200,000000	3,2791e+001	5,9753e+001	
50300,000000	3,3447e+001	5,9757e+001	
50400,000000	3,3600e+001	5,9757e+001	
50500,000000	3,2913e+001	5,9761e+001	
50600,000000	3,3081e+001	5,9769e+001	
50700,000000	3,3920e+001	5,9765e+001	
50800,000000	3,3264e+001	5,9761e+001	
50900,000000	3,3325e+001	5,9750e+001	
51000,000000	3,3401e+001	5,9757e+001	
51100,000000	3,3752e+001	5,9757e+001	
51200,000000	3,2959e+001	5,9765e+001	
51300,000000	3,3859e+001	5,9750e+001	
51400,000000	3,3722e+001	5,9757e+001	
51500,000000	3,3478e+001	5,9772e+001	
51600,000000	3,3188e+001	5,9757e+001	
51700,000000	3,4042e+001	5,9746e+001	
51800,000000	3,3752e+001	5,9761e+001	
51900,000000	3,3173e+001	5,9761e+001	
52000,000000	3,4103e+001	5,9765e+001	
52100,000000	3,4058e+001	5,9753e+001	
52200,000000	3,3615e+001	5,9753e+001	
52300,000000	3,3463e+001	5,9761e+001	
52400,000000	3,4042e+001	5,9761e+001	
52500,000000	3,4180e+001	5,9761e+001	
52600,000000	3,3371e+001	5,9753e+001	
52700,000000	3,3798e+001	5,9761e+001	
52800,000000	3,4348e+001	5,9750e+001	
52900,000000	3,3615e+001	5,9757e+001	
53000,000000	3,3981e+001	5,9761e+001	
53100,000000	3,4561e+001	5,9753e+001	
53200,000000	3,3936e+001	5,9761e+001	
53300,000000	3,3661e+001	5,9761e+001	
53400,000000	3,4805e+001	5,9757e+001	
53500,000000	3,4195e+001	5,9761e+001	
53600,000000	3,3539e+001	5,9761e+001	
53700,000000	3,4454e+001	5,9769e+001	
53800,000000	3,4500e+001	5,9757e+001	
53900,000000	3,3813e+001	5,9757e+001	
54000,000000	3,4592e+001	5,9765e+001	
54100,000000	3,4454e+001	5,9765e+001	
54200,000000	3,3707e+001	5,9757e+001	
54300,000000	3,4729e+001	5,9761e+001	
54400,000000	3,4912e+001	5,9750e+001	
54500,000000	3,4073e+001	5,9757e+001	
54600,000000	3,4424e+001	5,9757e+001	
54700,000000	3,4500e+001	5,9761e+001	
54800,000000	3,4058e+001	5,9765e+001	
54900,000000	3,4668e+001	5,9761e+001	
55000,000000	3,4729e+001	5,9765e+001	
55100,000000	3,4485e+001	5,9753e+001	
55200,000000	3,5324e+001	5,9757e+001	
55300,000000	3,4500e+001	5,9757e+001	
55400,000000	3,4500e+001	5,9769e+001	
55500,000000	3,5156e+001	5,9765e+001	
55600,000000	3,4332e+001	5,9765e+001	
55700,000000	3,4622e+001	5,9761e+001	
55800,000000	3,4775e+001	5,9761e+001	
55900,000000	3,4409e+001	5,9753e+001	
56000,000000	3,5156e+001	5,9761e+001	
56100,000000	3,4775e+001	5,9761e+001	
56200,000000	3,4317e+001	5,9761e+001	
56300,000000	3,5141e+001	5,9757e+001	
56400,000000	3,4988e+001	5,9753e+001	
56500,000000	3,4302e+001	5,9753e+001	
56600,000000	3,5217e+001	5,9765e+001	
56700,000000	3,4943e+001	5,9757e+001	
56800,000000	3,4775e+001	5,9750e+001	
56900,000000	3,5507e+001	5,9765e+001	
57000,000000	3,4760e+001	5,9769e+001	
57100,000000	3,5385e+001	5,9761e+001	
57200,000000	3,5889e+001	5,9761e+001	
57300,000000	3,4943e+001	5,9757e+001	
57400,000000	3,5385e+001	5,9761e+001	
57500,000000	3,5355e+001	5,9753e+001	
57600,000000	3,4821e+001	5,9753e+001	
57700,000000	3,5934e+001	5,9753e+001	
57800,000000	3,5202e+001	5,9761e+001	
57900,000000	3,5446e+001	5,9772e+001	
58000,000000	3,5919e+001	5,9757e+001	
58100,000000	3,5187e+001	5,9761e+001	
58200,000000	3,5461e+001	5,9757e+001	
58300,000000	3,5385e+001	5,9757e+001	
58400,000000	3,5461e+001	5,9761e+001	
58500,000000	3,6041e+001	5,9757e+001	
58600,000000	3,5248e+001	5,9761e+001	
58700,000000	3,5873e+001	5,9761e+001	
58800,000000	3,5767e+001	5,9761e+001	
58900,000000	3,5278e+001	5,9757e+001	
59000,000000	3,6179e+001	5,9765e+001	
59100,000000	3,5767e+001	5,9761e+001	
59200,000000	3,5995e+001	5,9761e+001	
59300,000000	3,5706e+001	5,9761e+001	
