sys1_isoPla_0003.rec ( 4832 Echant/voies ) Période acquisition :100ms
Date :03/07/2023 08:56:55
Temps	y[°C]	u[V]	
120800,000000	4,2221e+001	5,9757e+001	
120900,000000	4,3427e+001	5,9746e+001	
121000,000000	4,2633e+001	5,9757e+001	
121100,000000	4,2892e+001	5,9750e+001	
121200,000000	4,3335e+001	5,9750e+001	
121300,000000	4,2801e+001	5,9746e+001	
121400,000000	4,2938e+001	5,9753e+001	
121500,000000	4,3396e+001	5,9750e+001	
121600,000000	4,2328e+001	5,9757e+001	
121700,000000	4,3274e+001	5,9750e+001	
121800,000000	4,2938e+001	5,9757e+001	
121900,000000	4,2969e+001	5,9757e+001	
122000,000000	4,3564e+001	5,9757e+001	
122100,000000	4,3304e+001	5,9750e+001	
122200,000000	4,3045e+001	5,9757e+001	
122300,000000	4,3549e+001	5,9757e+001	
122400,000000	4,2892e+001	5,9750e+001	
122500,000000	4,3091e+001	5,9753e+001	
122600,000000	4,3762e+001	5,9757e+001	
122700,000000	4,3045e+001	5,9750e+001	
122800,000000	4,3808e+001	5,9750e+001	
122900,000000	4,3808e+001	5,9761e+001	
123000,000000	4,3091e+001	5,9753e+001	
123100,000000	4,3274e+001	5,9750e+001	
123200,000000	4,3594e+001	5,9753e+001	
123300,000000	4,3289e+001	5,9757e+001	
123400,000000	4,3900e+001	5,9757e+001	
123500,000000	4,3900e+001	5,9757e+001	
123600,000000	4,3182e+001	5,9757e+001	
123700,000000	4,4113e+001	5,9750e+001	
123800,000000	4,3503e+001	5,9746e+001	
123900,000000	4,3686e+001	5,9757e+001	
124000,000000	4,4113e+001	5,9757e+001	
124100,000000	4,4327e+001	5,9742e+001	
124200,000000	4,3259e+001	5,9753e+001	
124300,000000	4,4296e+001	5,9757e+001	
124400,000000	4,3823e+001	5,9753e+001	
124500,000000	4,3701e+001	5,9750e+001	
124600,000000	4,4434e+001	5,9757e+001	
124700,000000	4,4296e+001	5,9757e+001	
124800,000000	4,3549e+001	5,9750e+001	
124900,000000	4,4067e+001	5,9753e+001	
125000,000000	4,4495e+001	5,9753e+001	
125100,000000	4,3961e+001	5,9765e+001	
125200,000000	4,4266e+001	5,9746e+001	
125300,000000	4,4708e+001	5,9757e+001	
125400,000000	4,3839e+001	5,9746e+001	
125500,000000	4,4266e+001	5,9761e+001	
125600,000000	4,4861e+001	5,9753e+001	
125700,000000	4,4327e+001	5,9753e+001	
125800,000000	4,3930e+001	5,9753e+001	
125900,000000	4,4708e+001	5,9761e+001	
126000,000000	4,4647e+001	5,9742e+001	
126100,000000	4,4266e+001	5,9750e+001	
126200,000000	4,4647e+001	5,9761e+001	
126300,000000	4,4785e+001	5,9753e+001	
126400,000000	4,4159e+001	5,9753e+001	
126500,000000	4,4769e+001	5,9753e+001	
126600,000000	4,4998e+001	5,9757e+001	
126700,000000	4,4556e+001	5,9761e+001	
126800,000000	4,4449e+001	5,9761e+001	
126900,000000	4,5425e+001	5,9753e+001	
127000,000000	4,4769e+001	5,9750e+001	
127100,000000	4,4418e+001	5,9742e+001	
127200,000000	4,5242e+001	5,9765e+001	
127300,000000	4,4830e+001	5,9750e+001	
127400,000000	4,4754e+001	5,9761e+001	
127500,000000	4,5166e+001	5,9753e+001	
127600,000000	4,5090e+001	5,9746e+001	
127700,000000	4,4479e+001	5,9746e+001	
127800,000000	4,5624e+001	5,9757e+001	
127900,000000	4,5044e+001	5,9753e+001	
128000,000000	4,4708e+001	5,9746e+001	
128100,000000	4,5258e+001	5,9761e+001	
128200,000000	4,5700e+001	5,9753e+001	
128300,000000	4,4708e+001	5,9757e+001	
128400,000000	4,5181e+001	5,9753e+001	
128500,000000	4,5837e+001	5,9753e+001	
128600,000000	4,4876e+001	5,9742e+001	
128700,000000	4,4922e+001	5,9750e+001	
128800,000000	4,5776e+001	5,9757e+001	
128900,000000	4,5822e+001	5,9746e+001	
129000,000000	4,4800e+001	5,9742e+001	
129100,000000	4,5624e+001	5,9753e+001	
129200,000000	4,5792e+001	5,9769e+001	
129300,000000	4,5120e+001	5,9757e+001	
129400,000000	4,5105e+001	5,9753e+001	
129500,000000	4,6112e+001	5,9746e+001	
129600,000000	4,5959e+001	5,9753e+001	
129700,000000	4,5044e+001	5,9753e+001	
129800,000000	4,5761e+001	5,9753e+001	
129900,000000	4,6356e+001	5,9746e+001	
130000,000000	4,5502e+001	5,9761e+001	
130100,000000	4,5349e+001	5,9757e+001	
130200,000000	4,6387e+001	5,9750e+001	
130300,000000	4,5776e+001	5,9746e+001	
130400,000000	4,5456e+001	5,9746e+001	
130500,000000	4,5990e+001	5,9750e+001	
130600,000000	4,6341e+001	5,9746e+001	
130700,000000	4,5441e+001	5,9761e+001	
130800,000000	4,5883e+001	5,9757e+001	
130900,000000	4,6356e+001	5,9761e+001	
131000,000000	4,5837e+001	5,9761e+001	
131100,000000	4,5914e+001	5,9757e+001	
131200,000000	4,6509e+001	5,9753e+001	
131300,000000	4,6143e+001	5,9746e+001	
131400,000000	4,6036e+001	5,9750e+001	
131500,000000	4,6539e+001	5,9753e+001	
131600,000000	4,6112e+001	5,9753e+001	
131700,000000	4,6249e+001	5,9753e+001	
131800,000000	4,6478e+001	5,9757e+001	
131900,000000	4,6158e+001	5,9742e+001	
132000,000000	4,6310e+001	5,9757e+001	
132100,000000	4,6509e+001	5,9750e+001	
132200,000000	4,6082e+001	5,9761e+001	
132300,000000	4,6631e+001	5,9753e+001	
132400,000000	4,6494e+001	5,9746e+001	
132500,000000	4,6326e+001	5,9746e+001	
132600,000000	4,6875e+001	5,9757e+001	
132700,000000	4,5975e+001	5,9753e+001	
132800,000000	4,6936e+001	5,9742e+001	
132900,000000	4,6188e+001	5,9757e+001	
133000,000000	4,6799e+001	5,9742e+001	
133100,000000	4,6829e+001	5,9750e+001	
133200,000000	4,6127e+001	5,9757e+001	
133300,000000	4,7241e+001	5,9753e+001	
133400,000000	4,6066e+001	5,9753e+001	
133500,000000	4,7104e+001	5,9757e+001	
133600,000000	4,6753e+001	5,9757e+001	
133700,000000	4,6661e+001	5,9746e+001	
133800,000000	4,7195e+001	5,9757e+001	
133900,000000	4,6402e+001	5,9742e+001	
134000,000000	4,7379e+001	5,9746e+001	
134100,000000	4,6738e+001	5,9750e+001	
134200,000000	4,6814e+001	5,9746e+001	
134300,000000	4,7180e+001	5,9750e+001	
134400,000000	4,6509e+001	5,9742e+001	
134500,000000	4,7638e+001	5,9753e+001	
134600,000000	4,6570e+001	5,9761e+001	
134700,000000	4,7348e+001	5,9746e+001	
134800,000000	4,7089e+001	5,9750e+001	
134900,000000	4,6875e+001	5,9753e+001	
135000,000000	4,7653e+001	5,9746e+001	
135100,000000	4,6417e+001	5,9753e+001	
135200,000000	4,7913e+001	5,9746e+001	
135300,000000	4,6875e+001	5,9750e+001	
135400,000000	4,7348e+001	5,9750e+001	
135500,000000	4,7409e+001	5,9757e+001	
135600,000000	4,7195e+001	5,9753e+001	
135700,000000	4,7745e+001	5,9753e+001	
135800,000000	4,7058e+001	5,9750e+001	
135900,000000	4,7791e+001	5,9757e+001	
136000,000000	4,7318e+001	5,9750e+001	
136100,000000	4,7485e+001	5,9753e+001	
136200,000000	4,7638e+001	5,9750e+001	
136300,000000	4,7318e+001	5,9753e+001	
136400,000000	4,7714e+001	5,9753e+001	
136500,000000	4,7714e+001	5,9753e+001	
136600,000000	4,7302e+001	5,9753e+001	
136700,000000	4,7897e+001	5,9753e+001	
136800,000000	4,7058e+001	5,9746e+001	
136900,000000	4,8325e+001	5,9746e+001	
137000,000000	4,7272e+001	5,9753e+001	
137100,000000	4,8096e+001	5,9753e+001	
137200,000000	4,7745e+001	5,9757e+001	
137300,000000	4,7546e+001	5,9746e+001	
137400,000000	4,8279e+001	5,9757e+001	
137500,000000	4,7440e+001	5,9746e+001	
137600,000000	4,8233e+001	5,9757e+001	
137700,000000	4,8019e+001	5,9750e+001	
137800,000000	4,7729e+001	5,9753e+001	
137900,000000	4,8218e+001	5,9746e+001	
138000,000000	4,7546e+001	5,9750e+001	
138100,000000	4,8340e+001	5,9750e+001	
138200,000000	4,7974e+001	5,9753e+001	
138300,000000	4,7852e+001	5,9753e+001	
138400,000000	4,8645e+001	5,9757e+001	
138500,000000	4,7607e+001	5,9746e+001	
138600,000000	4,8660e+001	5,9746e+001	
138700,000000	4,8080e+001	5,9761e+001	
138800,000000	4,7928e+001	5,9761e+001	
138900,000000	4,8859e+001	5,9753e+001	
139000,000000	4,7699e+001	5,9753e+001	
139100,000000	4,8828e+001	5,9761e+001	
139200,000000	4,8111e+001	5,9753e+001	
139300,000000	4,8447e+001	5,9750e+001	
139400,000000	4,8462e+001	5,9750e+001	
139500,000000	4,8065e+001	5,9761e+001	
139600,000000	4,8615e+001	5,9746e+001	
139700,000000	4,8309e+001	5,9753e+001	
139800,000000	4,8477e+001	5,9757e+001	
139900,000000	4,8569e+001	5,9753e+001	
140000,000000	4,8401e+001	5,9753e+001	
140100,000000	4,8752e+001	5,9750e+001	
140200,000000	4,8462e+001	5,9761e+001	
140300,000000	4,8843e+001	5,9738e+001	
140400,000000	4,8645e+001	5,9750e+001	
140500,000000	4,8370e+001	5,9746e+001	
140600,000000	4,8965e+001	5,9742e+001	
140700,000000	4,8492e+001	5,9750e+001	
140800,000000	4,8798e+001	5,9750e+001	
140900,000000	4,8660e+001	5,9753e+001	
141000,000000	4,8798e+001	5,9753e+001	
141100,000000	4,8889e+001	5,9753e+001	
141200,000000	4,8798e+001	5,9750e+001	
141300,000000	4,8828e+001	5,9757e+001	
141400,000000	4,9133e+001	5,9753e+001	
141500,000000	4,8874e+001	5,9753e+001	
141600,000000	4,9133e+001	5,9753e+001	
141700,000000	4,8782e+001	5,9742e+001	
141800,000000	4,9271e+001	5,9750e+001	
141900,000000	4,9164e+001	5,9753e+001	
142000,000000	4,8920e+001	5,9753e+001	
142100,000000	4,9347e+001	5,9750e+001	
142200,000000	4,8752e+001	5,9750e+001	
142300,000000	4,9683e+001	5,9753e+001	
142400,000000	4,8981e+001	5,9746e+001	
142500,000000	4,9545e+001	5,9761e+001	
142600,000000	4,8920e+001	5,9753e+001	
142700,000000	4,9591e+001	5,9750e+001	
142800,000000	4,8920e+001	5,9753e+001	
142900,000000	4,9698e+001	5,9753e+001	
143000,000000	4,9026e+001	5,9753e+001	
143100,000000	4,9561e+001	5,9746e+001	
143200,000000	4,9805e+001	5,9765e+001	
143300,000000	4,8767e+001	5,9742e+001	
143400,000000	4,9911e+001	5,9753e+001	
143500,000000	4,9103e+001	5,9757e+001	
143600,000000	4,9316e+001	5,9742e+001	
143700,000000	4,9973e+001	5,9753e+001	
143800,000000	4,9194e+001	5,9746e+001	
143900,000000	4,9545e+001	5,9750e+001	
144000,000000	4,9911e+001	5,9746e+001	
144100,000000	4,9210e+001	5,9746e+001	
144200,000000	5,0079e+001	5,9761e+001	
144300,000000	4,9805e+001	5,9757e+001	
144400,000000	4,9271e+001	5,9753e+001	
144500,000000	5,0293e+001	5,9750e+001	
144600,000000	4,9667e+001	5,9753e+001	
144700,000000	4,9576e+001	5,9750e+001	
144800,000000	5,0430e+001	5,9757e+001	
144900,000000	4,9545e+001	5,9750e+001	
145000,000000	4,9667e+001	5,9753e+001	
145100,000000	5,0323e+001	5,9753e+001	
145200,000000	4,9316e+001	5,9757e+001	
145300,000000	5,0339e+001	5,9746e+001	
145400,000000	5,0064e+001	5,9750e+001	
145500,000000	4,9637e+001	5,9757e+001	
145600,000000	5,0476e+001	5,9761e+001	
145700,000000	5,0079e+001	5,9746e+001	
145800,000000	5,0034e+001	5,9761e+001	
145900,000000	5,0461e+001	5,9757e+001	
146000,000000	5,0110e+001	5,9753e+001	
146100,000000	5,0201e+001	5,9750e+001	
146200,000000	5,0369e+001	5,9750e+001	
146300,000000	4,9866e+001	5,9753e+001	
146400,000000	5,0858e+001	5,9750e+001	
146500,000000	4,9667e+001	5,9761e+001	
146600,000000	5,0354e+001	5,9746e+001	
146700,000000	5,0583e+001	5,9746e+001	
146800,000000	5,0308e+001	5,9753e+001	
146900,000000	5,0430e+001	5,9761e+001	
147000,000000	5,0262e+001	5,9757e+001	
147100,000000	5,0919e+001	5,9750e+001	
147200,000000	5,0171e+001	5,9750e+001	
147300,000000	5,0385e+001	5,9746e+001	
147400,000000	5,0888e+001	5,9750e+001	
147500,000000	5,0400e+001	5,9750e+001	
147600,000000	5,0766e+001	5,9753e+001	
147700,000000	5,0262e+001	5,9753e+001	
147800,000000	5,1025e+001	5,9753e+001	
147900,000000	5,0354e+001	5,9746e+001	
148000,000000	5,1010e+001	5,9757e+001	
148100,000000	5,0797e+001	5,9753e+001	
148200,000000	5,0903e+001	5,9757e+001	
148300,000000	5,0797e+001	5,9750e+001	
148400,000000	5,0430e+001	5,9753e+001	
148500,000000	5,1224e+001	5,9750e+001	
148600,000000	5,0644e+001	5,9761e+001	
148700,000000	5,0964e+001	5,9750e+001	
148800,000000	5,0812e+001	5,9753e+001	
148900,000000	5,0812e+001	5,9753e+001	
149000,000000	5,1254e+001	5,9750e+001	
149100,000000	5,0751e+001	5,9761e+001	
149200,000000	5,1376e+001	5,9757e+001	
149300,000000	5,0476e+001	5,9753e+001	
149400,000000	5,1819e+001	5,9746e+001	
149500,000000	5,0766e+001	5,9753e+001	
149600,000000	5,1178e+001	5,9753e+001	
149700,000000	5,1086e+001	5,9750e+001	
149800,000000	5,1514e+001	7,7694e+000	
149900,000000	5,1163e+001	8,6999e-002	
150000,000000	5,0705e+001	0,0000e+000	
150100,000000	5,0873e+001	-3,7826e-002	
150200,000000	5,1849e+001	-4,1608e-002	
150300,000000	5,1727e+001	-1,8913e-002	
150400,000000	5,0812e+001	-3,0261e-002	
150500,000000	5,0720e+001	-3,7826e-002	
150600,000000	5,1620e+001	-2,2695e-002	
150700,000000	5,1956e+001	-2,6478e-002	
150800,000000	5,1331e+001	-3,0261e-002	
150900,000000	5,0858e+001	-3,0261e-002	
151000,000000	5,1331e+001	-2,6478e-002	
151100,000000	5,1880e+001	-3,0261e-002	
151200,000000	5,1453e+001	-2,6478e-002	
151300,000000	5,0812e+001	-3,4043e-002	
151400,000000	5,1178e+001	-2,6478e-002	
151500,000000	5,1804e+001	-2,6478e-002	
151600,000000	5,1636e+001	-2,6478e-002	
151700,000000	5,0827e+001	-3,0261e-002	
151800,000000	5,1041e+001	-3,0261e-002	
151900,000000	5,1758e+001	-3,0261e-002	
152000,000000	5,1346e+001	-3,0261e-002	
152100,000000	5,0674e+001	-3,7826e-002	
152200,000000	5,1407e+001	-3,0261e-002	
152300,000000	5,1697e+001	-3,0261e-002	
152400,000000	5,0888e+001	-2,6478e-002	
152500,000000	5,0522e+001	-3,4043e-002	
152600,000000	5,1544e+001	-2,6478e-002	
152700,000000	5,1422e+001	-2,2695e-002	
152800,000000	5,0552e+001	-3,7826e-002	
152900,000000	5,1041e+001	-2,6478e-002	
153000,000000	5,1437e+001	-3,4043e-002	
153100,000000	5,0552e+001	-1,8913e-002	
153200,000000	5,0613e+001	-3,0261e-002	
153300,000000	5,1392e+001	-3,0261e-002	
153400,000000	5,0903e+001	-2,6478e-002	
153500,000000	5,0385e+001	-3,4043e-002	
153600,000000	5,1117e+001	-2,6478e-002	
153700,000000	5,1086e+001	-1,5130e-002	
153800,000000	5,0140e+001	-3,4043e-002	
153900,000000	5,0385e+001	-3,7826e-002	
154000,000000	5,1254e+001	-3,7826e-002	
154100,000000	5,0583e+001	-3,0261e-002	
154200,000000	5,0003e+001	-3,0261e-002	
154300,000000	5,0568e+001	-3,0261e-002	
154400,000000	5,1193e+001	-3,7826e-002	
154500,000000	5,0323e+001	-2,2695e-002	
154600,000000	5,0171e+001	-3,0261e-002	
154700,000000	5,0842e+001	-2,6478e-002	
154800,000000	5,0735e+001	-2,6478e-002	
154900,000000	5,0125e+001	-2,6478e-002	
155000,000000	5,0385e+001	-3,0261e-002	
155100,000000	5,0842e+001	-3,0261e-002	
155200,000000	5,0537e+001	-3,0261e-002	
155300,000000	5,0064e+001	-2,6478e-002	
155400,000000	5,0217e+001	-2,2695e-002	
155500,000000	5,0827e+001	-3,4043e-002	
155600,000000	5,0186e+001	-3,0261e-002	
155700,000000	4,9789e+001	-3,0261e-002	
155800,000000	5,0507e+001	-2,6478e-002	
155900,000000	5,0690e+001	-2,2695e-002	
156000,000000	4,9667e+001	-3,0261e-002	
156100,000000	4,9805e+001	-2,6478e-002	
156200,000000	5,0293e+001	-2,6478e-002	
156300,000000	5,0156e+001	-3,4043e-002	
156400,000000	4,9988e+001	-2,6478e-002	
156500,000000	4,9591e+001	-3,4043e-002	
156600,000000	5,0323e+001	-1,8913e-002	
156700,000000	5,0507e+001	-3,0261e-002	
156800,000000	4,9545e+001	-3,0261e-002	
156900,000000	4,9652e+001	-3,4043e-002	
157000,000000	5,0034e+001	-3,0261e-002	
157100,000000	5,0125e+001	-2,6478e-002	
157200,000000	4,9835e+001	-3,0261e-002	
157300,000000	4,9454e+001	-3,0261e-002	
157400,000000	5,0232e+001	-1,8913e-002	
157500,000000	5,0049e+001	-3,0261e-002	
157600,000000	4,9332e+001	-2,6478e-002	
157700,000000	4,9713e+001	-2,6478e-002	
157800,000000	4,9881e+001	-3,0261e-002	
157900,000000	5,0171e+001	-3,4043e-002	
158000,000000	4,9423e+001	-3,7826e-002	
158100,000000	4,9286e+001	-3,7826e-002	
158200,000000	5,0079e+001	-3,0261e-002	
158300,000000	4,9988e+001	-3,7826e-002	
158400,000000	4,9667e+001	-3,7826e-002	
158500,000000	4,9088e+001	-3,4043e-002	
158600,000000	4,9957e+001	-3,4043e-002	
158700,000000	4,9866e+001	-2,6478e-002	
158800,000000	4,9271e+001	-3,0261e-002	
158900,000000	4,9377e+001	-3,0261e-002	
159000,000000	4,9545e+001	-3,4043e-002	
159100,000000	4,9927e+001	-2,6478e-002	
159200,000000	4,9210e+001	-3,4043e-002	
159300,000000	4,9271e+001	-3,4043e-002	
159400,000000	4,9652e+001	-3,0261e-002	
159500,000000	4,9744e+001	-2,6478e-002	
159600,000000	4,8996e+001	-2,6478e-002	
159700,000000	4,8981e+001	-3,4043e-002	
159800,000000	4,9942e+001	-2,6478e-002	
159900,000000	4,9515e+001	-2,6478e-002	
160000,000000	4,9377e+001	-3,4043e-002	
160100,000000	4,8935e+001	-3,4043e-002	
160200,000000	4,9515e+001	-2,6478e-002	
160300,000000	4,9698e+001	-3,0261e-002	
160400,000000	4,9561e+001	-3,0261e-002	
160500,000000	4,8721e+001	-2,6478e-002	
160600,000000	4,9194e+001	-3,0261e-002	
160700,000000	4,9561e+001	-3,7826e-002	
160800,000000	4,9667e+001	-3,0261e-002	
160900,000000	4,9271e+001	-3,4043e-002	
161000,000000	4,8691e+001	-3,4043e-002	
161100,000000	4,9118e+001	-3,4043e-002	
161200,000000	4,9500e+001	-3,0261e-002	
161300,000000	4,9744e+001	-3,0261e-002	
161400,000000	4,8950e+001	-2,2695e-002	
161500,000000	4,8904e+001	-3,0261e-002	
161600,000000	4,8859e+001	-3,0261e-002	
161700,000000	4,9637e+001	-2,6478e-002	
161800,000000	4,9469e+001	-2,2695e-002	
161900,000000	4,9133e+001	-2,6478e-002	
162000,000000	4,8645e+001	-3,4043e-002	
162100,000000	4,9103e+001	-3,7826e-002	
162200,000000	4,9469e+001	-3,4043e-002	
162300,000000	4,9149e+001	-2,6478e-002	
162400,000000	4,8813e+001	-3,4043e-002	
162500,000000	4,8584e+001	-3,0261e-002	
162600,000000	4,9362e+001	-3,7826e-002	
162700,000000	4,9408e+001	-2,6478e-002	
162800,000000	4,9088e+001	-3,7826e-002	
162900,000000	4,8599e+001	-2,6478e-002	
163000,000000	4,8874e+001	-3,0261e-002	
163100,000000	4,9286e+001	-3,0261e-002	
163200,000000	4,9454e+001	-4,1608e-002	
163300,000000	4,8599e+001	-3,4043e-002	
163400,000000	4,8660e+001	-2,6478e-002	
163500,000000	4,8706e+001	-2,6478e-002	
163600,000000	4,9637e+001	-3,4043e-002	
163700,000000	4,8950e+001	-3,4043e-002	
163800,000000	4,8462e+001	-2,2695e-002	
163900,000000	4,8752e+001	-3,4043e-002	
164000,000000	4,9240e+001	-3,0261e-002	
164100,000000	4,9255e+001	-3,4043e-002	
164200,000000	4,8492e+001	-2,6478e-002	
164300,000000	4,8599e+001	-2,2695e-002	
164400,000000	4,8660e+001	-3,0261e-002	
164500,000000	4,9393e+001	-3,0261e-002	
164600,000000	4,8935e+001	-3,7826e-002	
164700,000000	4,8431e+001	-3,4043e-002	
164800,000000	4,8462e+001	-3,7826e-002	
164900,000000	4,8782e+001	-2,6478e-002	
165000,000000	4,9347e+001	-2,6478e-002	
165100,000000	4,8615e+001	-3,0261e-002	
165200,000000	4,8599e+001	-4,5391e-002	
165300,000000	4,8462e+001	-3,0261e-002	
165400,000000	4,8859e+001	-2,6478e-002	
165500,000000	4,9362e+001	-2,6478e-002	
165600,000000	4,8645e+001	-3,0261e-002	
165700,000000	4,8386e+001	-3,4043e-002	
165800,000000	4,8462e+001	-2,6478e-002	
165900,000000	4,9072e+001	-2,2695e-002	
166000,000000	4,8950e+001	-2,2695e-002	
166100,000000	4,8294e+001	-3,0261e-002	
166200,000000	4,8569e+001	-2,6478e-002	
166300,000000	4,8752e+001	-3,7826e-002	
166400,000000	4,9026e+001	-2,2695e-002	
166500,000000	4,8874e+001	-2,2695e-002	
166600,000000	4,8096e+001	-2,6478e-002	
166700,000000	4,8416e+001	-3,4043e-002	
166800,000000	4,8721e+001	-2,6478e-002	
166900,000000	4,9011e+001	-3,4043e-002	
167000,000000	4,9164e+001	-2,2695e-002	
167100,000000	4,8370e+001	-3,4043e-002	
167200,000000	4,8187e+001	-3,4043e-002	
167300,000000	4,8416e+001	-3,0261e-002	
167400,000000	4,8553e+001	-3,4043e-002	
167500,000000	4,9316e+001	-3,4043e-002	
167600,000000	4,9042e+001	-3,0261e-002	
167700,000000	4,8676e+001	-3,0261e-002	
167800,000000	4,8401e+001	-2,2695e-002	
167900,000000	4,7882e+001	-2,6478e-002	
168000,000000	4,8294e+001	-2,2695e-002	
168100,000000	4,8843e+001	-2,6478e-002	
168200,000000	4,8721e+001	-3,0261e-002	
168300,000000	4,8798e+001	-3,0261e-002	
168400,000000	4,8538e+001	-3,0261e-002	
168500,000000	4,7943e+001	-3,0261e-002	
168600,000000	4,8279e+001	-3,0261e-002	
168700,000000	4,8630e+001	-3,0261e-002	
168800,000000	4,8813e+001	-3,0261e-002	
168900,000000	4,8935e+001	-1,8913e-002	
169000,000000	4,8676e+001	-3,4043e-002	
169100,000000	4,7867e+001	-3,4043e-002	
169200,000000	4,8096e+001	-3,4043e-002	
169300,000000	4,8386e+001	-3,0261e-002	
169400,000000	4,8660e+001	-2,6478e-002	
169500,000000	4,8843e+001	-3,7826e-002	
169600,000000	4,8798e+001	-3,0261e-002	
169700,000000	4,8218e+001	-3,4043e-002	
169800,000000	4,7974e+001	-2,6478e-002	
169900,000000	4,8248e+001	-3,4043e-002	
170000,000000	4,8325e+001	-3,7826e-002	
170100,000000	4,8874e+001	-3,4043e-002	
170200,000000	4,8920e+001	-3,7826e-002	
170300,000000	4,8279e+001	-2,6478e-002	
170400,000000	4,8065e+001	-3,0261e-002	
170500,000000	4,8294e+001	-3,7826e-002	
170600,000000	4,8492e+001	-3,7826e-002	
170700,000000	4,8615e+001	-3,0261e-002	
170800,000000	4,8767e+001	-3,0261e-002	
170900,000000	4,8508e+001	-2,2695e-002	
171000,000000	4,7684e+001	-2,6478e-002	
171100,000000	4,7974e+001	-2,6478e-002	
171200,000000	4,8767e+001	-3,7826e-002	
171300,000000	4,9072e+001	-3,0261e-002	
171400,000000	4,8462e+001	-3,0261e-002	
171500,000000	4,8157e+001	-3,4043e-002	
171600,000000	4,8126e+001	-3,4043e-002	
171700,000000	4,8203e+001	-3,7826e-002	
171800,000000	4,8691e+001	-1,8913e-002	
171900,000000	4,8721e+001	-1,8913e-002	
172000,000000	4,8233e+001	-3,0261e-002	
172100,000000	4,7867e+001	-3,0261e-002	
172200,000000	4,8233e+001	-2,2695e-002	
172300,000000	4,8965e+001	-3,4043e-002	
172400,000000	4,8553e+001	-2,6478e-002	
172500,000000	4,7729e+001	-3,0261e-002	
172600,000000	4,8111e+001	-2,6478e-002	
172700,000000	4,8767e+001	-3,0261e-002	
172800,000000	4,8508e+001	-3,0261e-002	
172900,000000	4,7897e+001	-2,6478e-002	
173000,000000	4,8187e+001	-2,6478e-002	
173100,000000	4,8676e+001	-3,4043e-002	
173200,000000	4,8172e+001	-2,6478e-002	
173300,000000	4,8218e+001	-3,4043e-002	
173400,000000	4,8355e+001	-3,0261e-002	
173500,000000	4,8096e+001	-3,0261e-002	
173600,000000	4,8050e+001	-3,0261e-002	
173700,000000	4,8706e+001	-3,4043e-002	
173800,000000	4,8004e+001	-2,6478e-002	
173900,000000	4,7882e+001	-3,4043e-002	
174000,000000	4,8798e+001	-2,6478e-002	
174100,000000	4,8035e+001	-3,4043e-002	
174200,000000	4,8203e+001	-3,7826e-002	
174300,000000	4,8294e+001	-3,0261e-002	
174400,000000	4,7745e+001	-2,6478e-002	
174500,000000	4,8676e+001	-3,0261e-002	
174600,000000	4,8218e+001	-3,0261e-002	
174700,000000	4,8218e+001	-3,4043e-002	
174800,000000	4,8447e+001	-2,2695e-002	
174900,000000	4,7760e+001	-2,6478e-002	
175000,000000	4,8660e+001	-2,6478e-002	
175100,000000	4,8035e+001	-3,4043e-002	
175200,000000	4,8431e+001	-1,8913e-002	
175300,000000	4,8080e+001	-3,7826e-002	
175400,000000	4,7928e+001	-2,6478e-002	
175500,000000	4,8431e+001	-3,4043e-002	
175600,000000	4,7897e+001	-3,0261e-002	
175700,000000	4,8676e+001	-3,4043e-002	
175800,000000	4,7958e+001	-2,6478e-002	
175900,000000	4,8050e+001	-3,4043e-002	
176000,000000	4,8141e+001	-2,2695e-002	
176100,000000	4,7989e+001	-3,4043e-002	
176200,000000	4,8676e+001	-3,0261e-002	
176300,000000	4,7775e+001	-3,4043e-002	
176400,000000	4,8645e+001	-3,4043e-002	
176500,000000	4,7470e+001	-3,0261e-002	
176600,000000	4,8218e+001	-2,6478e-002	
176700,000000	4,7989e+001	-3,7826e-002	
176800,000000	4,8050e+001	-3,4043e-002	
176900,000000	4,8584e+001	-3,4043e-002	
177000,000000	4,7775e+001	-2,6478e-002	
177100,000000	4,8553e+001	-3,7826e-002	
177200,000000	4,7592e+001	-2,2695e-002	
177300,000000	4,7958e+001	-2,6478e-002	
177400,000000	4,8218e+001	-3,4043e-002	
177500,000000	4,7760e+001	-3,0261e-002	
177600,000000	4,8813e+001	-3,4043e-002	
177700,000000	4,7806e+001	-3,0261e-002	
177800,000000	4,8447e+001	-3,4043e-002	
177900,000000	4,8203e+001	-2,2695e-002	
178000,000000	4,7562e+001	-3,0261e-002	
178100,000000	4,8416e+001	-2,6478e-002	
178200,000000	4,7699e+001	-3,0261e-002	
178300,000000	4,7913e+001	-2,2695e-002	
178400,000000	4,8492e+001	-3,0261e-002	
178500,000000	4,7821e+001	-3,7826e-002	
178600,000000	4,8584e+001	-2,6478e-002	
178700,000000	4,8187e+001	-3,4043e-002	
178800,000000	4,8065e+001	-3,4043e-002	
178900,000000	4,8538e+001	-3,4043e-002	
179000,000000	4,7546e+001	-2,6478e-002	
179100,000000	4,8019e+001	-3,7826e-002	
179200,000000	4,8218e+001	-3,0261e-002	
179300,000000	4,7546e+001	-3,0261e-002	
179400,000000	4,8355e+001	-3,4043e-002	
179500,000000	4,8050e+001	-2,6478e-002	
179600,000000	4,7989e+001	-3,4043e-002	
179700,000000	4,8615e+001	-3,4043e-002	
179800,000000	4,7928e+001	-2,2695e-002	
179900,000000	4,8080e+001	-3,4043e-002	
